Underlying,Call TSL,Put TSL,Total Return,2021 Return,2022 Return,2023 Return,2024 Return,Max Drawdown %,Max Profit %,Consecutive Drawdown in Number,Consecutive Profit in Number,Consecutive Drawdown in %,Consecutive Profit iin %,Win Avg,Loss Avg,Total Avg,Win Count,Loss Count,No of Positive Months,No of Negative Months
BANKNIFTY,110,60,-5.46,3.1,-7.43,-5.49,4.36,-2.72,3.56,8,8,-8.58,5.71,0.73,-0.88,-0.03,88,79,21,21
BANKNIFTY,110,70,1.56,4.07,-6.1,-0.1,3.69,-2.72,3.45,12,7,-8.96,5.37,0.64,-0.76,0.01,92,75,20,22
BANKNIFTY,110,80,2.61,1.97,-2.67,0.58,2.74,-2.72,3.28,13,6,-7.82,4.77,0.6,-0.69,0.02,91,76,21,21
BANKNIFTY,110,90,3.7,0.19,0.22,1.51,1.78,-2.74,3.0,4,9,-4.33,4.2,0.53,-0.71,0.02,99,68,21,21
BANKNIFTY,120,100,17.89,-4.38,23.8,-1.75,0.23,-3.38,23.27,4,9,-4.43,23.27,0.71,-0.77,0.11,99,68,23,19
BANKNIFTY,120,110,19.53,-2.76,25.24,-4.34,1.4,-3.38,23.27,4,7,-4.79,23.27,0.7,-0.73,0.12,99,68,23,19
BANKNIFTY,120,120,23.23,-2.58,26.19,-3.06,2.68,-3.17,23.27,4,8,-4.1,23.27,0.67,-0.7,0.14,102,65,23,19
BANKNIFTY,120,130,21.87,-3.17,26.19,-3.11,1.96,-3.0,23.27,4,8,-3.7,23.27,0.64,-0.66,0.13,101,66,21,21
BANKNIFTY,120,140,19.03,-3.97,25.35,-5.21,2.86,-3.33,23.27,4,8,-3.8,23.27,0.62,-0.63,0.11,99,68,21,21
BANKNIFTY,120,150,20.97,-2.08,24.9,-5.31,3.47,-3.51,23.27,4,8,-3.54,23.27,0.62,-0.58,0.13,98,69,21,21
BANKNIFTY,120,160,19.86,-1.94,24.78,-6.57,3.6,-3.79,23.27,4,8,-3.79,23.27,0.6,-0.59,0.12,99,68,20,22
BANKNIFTY,120,170,21.08,-1.28,24.15,-5.44,3.65,-3.98,23.27,3,8,-3.98,23.27,0.59,-0.57,0.13,100,67,21,21
BANKNIFTY,120,180,21.18,0.69,23.6,-6.5,3.39,-4.06,23.27,3,8,-4.06,23.27,0.59,-0.57,0.13,100,67,21,21
BANKNIFTY,120,190,21.38,2.29,23.59,-7.56,3.06,-4.28,23.27,5,7,-4.28,23.27,0.59,-0.55,0.13,99,68,23,19
BANKNIFTY,120,200,23.0,2.93,23.58,-6.98,3.46,-4.42,23.27,3,7,-4.42,23.27,0.59,-0.53,0.14,100,67,23,19
BANKNIFTY,120,50,10.29,5.3,12.57,-10.58,2.99,-3.38,23.27,8,11,-10.41,23.27,1.05,-1.07,0.06,89,78,21,21
BANKNIFTY,120,60,12.61,1.73,14.82,-7.53,3.59,-3.38,23.27,8,8,-8.85,23.27,0.98,-0.91,0.08,87,80,23,19
BANKNIFTY,120,70,19.62,2.7,16.15,-2.14,2.92,-3.38,23.27,9,7,-7.83,23.27,0.87,-0.81,0.12,92,75,19,23
BANKNIFTY,120,80,20.67,0.6,19.58,-1.46,1.96,-3.38,23.27,10,6,-6.69,23.27,0.85,-0.7,0.12,89,78,22,20
BANKNIFTY,120,90,21.76,-1.19,22.47,-0.53,1.01,-3.38,23.27,4,9,-4.22,23.27,0.75,-0.73,0.13,97,70,22,20
BANKNIFTY,130,100,36.42,-5.29,44.95,-2.87,-0.37,-3.37,45.34,4,9,-4.1,45.34,0.95,-0.78,0.22,96,71,23,19
BANKNIFTY,130,110,38.06,-3.67,46.39,-5.45,0.79,-3.37,45.34,4,7,-4.46,45.34,0.94,-0.74,0.23,96,71,24,18
BANKNIFTY,130,120,41.76,-3.49,47.35,-4.17,2.08,-3.34,45.34,4,7,-3.77,45.34,0.91,-0.71,0.25,99,68,23,19
BANKNIFTY,130,130,40.39,-4.08,47.34,-4.22,1.36,-2.99,45.34,4,7,-3.57,45.34,0.88,-0.67,0.24,98,69,21,21
BANKNIFTY,130,140,37.55,-4.88,46.5,-6.32,2.25,-3.32,45.34,4,7,-3.57,45.34,0.87,-0.64,0.22,96,71,19,23
BANKNIFTY,130,150,39.5,-2.99,46.05,-6.42,2.86,-3.5,45.34,4,7,-3.76,45.34,0.86,-0.59,0.24,95,72,19,23
BANKNIFTY,130,160,38.39,-2.85,45.93,-7.68,2.99,-3.78,45.34,4,7,-3.78,45.34,0.84,-0.6,0.23,96,71,20,22
BANKNIFTY,130,170,39.61,-2.19,45.3,-6.55,3.04,-3.97,45.34,3,7,-3.97,45.34,0.83,-0.59,0.24,97,70,20,22
BANKNIFTY,130,180,39.71,-0.22,44.75,-7.62,2.79,-4.05,45.34,3,8,-4.05,45.34,0.83,-0.59,0.24,97,70,20,22
BANKNIFTY,130,190,39.9,1.38,44.74,-8.68,2.45,-4.27,45.34,5,7,-4.27,45.34,0.83,-0.57,0.24,96,71,22,20
BANKNIFTY,130,200,41.52,2.02,44.73,-8.09,2.86,-4.41,45.34,3,7,-4.41,45.34,0.82,-0.55,0.25,97,70,22,20
BANKNIFTY,130,50,28.81,4.39,33.73,-11.69,2.39,-3.37,45.34,8,11,-11.0,45.34,1.36,-1.05,0.17,85,82,22,20
BANKNIFTY,130,60,31.14,0.82,35.98,-8.64,2.98,-3.37,45.34,8,8,-9.17,45.34,1.29,-0.91,0.19,83,84,22,20
BANKNIFTY,130,70,38.15,1.79,37.3,-3.25,2.31,-3.37,45.34,9,7,-8.15,45.34,1.16,-0.8,0.23,88,79,21,21
BANKNIFTY,130,80,39.2,-0.31,40.73,-2.57,1.36,-3.37,45.34,10,6,-7.01,45.34,1.13,-0.72,0.23,86,81,20,22
BANKNIFTY,130,90,40.29,-2.1,43.62,-1.64,0.4,-3.37,45.34,4,9,-3.89,45.34,1.0,-0.74,0.24,94,73,22,20
BANKNIFTY,140,100,37.13,-4.47,45.41,-3.18,-0.63,-3.02,45.3,4,7,-3.98,45.3,0.96,-0.75,0.22,95,72,23,19
BANKNIFTY,140,110,38.77,-2.85,46.86,-5.77,0.53,-3.09,45.3,4,7,-4.34,45.3,0.93,-0.72,0.23,96,71,21,21
BANKNIFTY,140,120,42.47,-2.67,47.81,-4.49,1.82,-2.68,45.3,4,7,-3.77,45.3,0.89,-0.7,0.25,100,67,22,20
BANKNIFTY,140,130,41.11,-3.26,47.81,-4.54,1.1,-2.68,45.3,4,7,-3.77,45.3,0.85,-0.66,0.25,100,67,19,23
BANKNIFTY,140,140,38.27,-4.05,46.96,-6.64,1.99,-2.78,45.3,4,7,-3.77,45.3,0.84,-0.64,0.23,98,69,19,23
BANKNIFTY,140,150,40.21,-2.17,46.51,-6.74,2.6,-2.96,45.3,4,7,-3.97,45.3,0.83,-0.58,0.24,97,70,19,23
BANKNIFTY,140,160,39.1,-2.03,46.39,-8.0,2.74,-3.23,45.3,4,7,-3.93,45.3,0.8,-0.6,0.23,99,68,18,24
BANKNIFTY,140,170,40.32,-1.36,45.76,-6.87,2.79,-3.43,45.3,3,7,-3.67,45.3,0.79,-0.58,0.24,100,67,18,24
BANKNIFTY,140,180,40.42,0.61,45.22,-7.94,2.53,-3.5,45.3,3,7,-3.5,45.3,0.79,-0.58,0.24,100,67,18,24
BANKNIFTY,140,190,40.62,2.21,45.21,-9.0,2.2,-3.72,45.3,5,7,-3.72,45.3,0.8,-0.55,0.24,98,69,20,22
BANKNIFTY,140,200,42.24,2.84,45.2,-8.41,2.6,-3.86,45.3,3,7,-3.86,45.3,0.79,-0.53,0.25,99,68,21,21
BANKNIFTY,140,50,29.53,5.22,34.19,-12.01,2.13,-3.55,45.3,8,9,-10.99,45.3,1.36,-1.05,0.18,85,82,21,21
BANKNIFTY,140,60,31.85,1.64,36.44,-8.96,2.73,-3.01,45.3,8,7,-9.13,45.3,1.31,-0.89,0.19,82,85,23,19
BANKNIFTY,140,70,38.86,2.61,37.77,-3.57,2.06,-2.82,45.3,9,7,-8.11,45.3,1.17,-0.78,0.23,87,80,22,20
BANKNIFTY,140,80,39.91,0.51,41.19,-2.89,1.1,-2.84,45.3,10,6,-6.97,45.3,1.13,-0.71,0.24,86,81,21,21
BANKNIFTY,140,90,41.0,-1.27,44.09,-1.96,0.14,-2.91,45.3,4,7,-3.77,45.3,1.01,-0.72,0.25,93,74,23,19
BANKNIFTY,150,100,49.1,-4.08,55.96,-1.85,-0.93,-3.02,56.03,4,7,-3.99,56.03,1.09,-0.73,0.29,94,73,23,19
BANKNIFTY,150,110,50.74,-2.46,57.4,-4.44,0.24,-3.09,56.03,4,7,-4.36,56.03,1.06,-0.69,0.3,95,72,23,19
BANKNIFTY,150,120,54.44,-2.28,58.36,-3.16,1.53,-3.06,56.03,4,7,-4.07,56.03,1.01,-0.67,0.33,99,68,23,19
BANKNIFTY,150,130,53.08,-2.87,58.35,-3.21,0.81,-3.06,56.03,4,7,-4.07,56.03,0.98,-0.64,0.32,99,68,21,21
BANKNIFTY,150,140,50.23,-3.67,57.51,-5.31,1.7,-3.06,56.03,4,7,-4.07,56.03,0.96,-0.62,0.3,97,70,20,22
BANKNIFTY,150,150,52.18,-1.78,57.06,-5.41,2.31,-3.21,56.03,4,7,-4.26,56.03,0.96,-0.56,0.31,96,71,20,22
BANKNIFTY,150,160,51.07,-1.64,56.94,-6.67,2.44,-3.16,56.03,4,7,-4.22,56.03,0.93,-0.58,0.31,98,69,19,23
BANKNIFTY,150,170,52.29,-0.97,56.31,-5.54,2.49,-3.29,56.03,3,7,-3.96,56.03,0.92,-0.57,0.31,99,68,20,22
BANKNIFTY,150,180,52.39,0.99,55.76,-6.6,2.24,-1.96,56.03,3,7,-3.07,56.03,0.92,-0.56,0.31,99,68,20,22
BANKNIFTY,150,190,52.58,2.59,55.75,-7.67,1.9,-2.1,56.03,5,7,-3.43,56.03,0.91,-0.54,0.31,98,69,21,21
BANKNIFTY,150,200,54.2,3.23,55.74,-7.08,2.31,-2.2,56.03,3,7,-3.43,56.03,0.9,-0.52,0.32,99,68,22,20
BANKNIFTY,150,50,41.49,5.61,44.74,-10.68,1.84,-3.99,56.03,8,9,-10.62,56.03,1.49,-1.04,0.25,85,82,20,22
BANKNIFTY,150,60,43.82,2.03,46.98,-7.63,2.43,-3.19,56.03,8,7,-8.98,56.03,1.45,-0.88,0.26,82,85,23,19
BANKNIFTY,150,70,50.83,3.0,48.31,-2.24,1.76,-2.63,56.03,9,7,-7.95,56.03,1.29,-0.77,0.3,87,80,23,19
BANKNIFTY,150,80,51.88,0.9,51.74,-1.56,0.81,-2.84,56.03,10,6,-6.81,56.03,1.26,-0.7,0.31,86,81,22,20
BANKNIFTY,150,90,52.97,-0.88,54.63,-0.63,-0.15,-2.91,56.03,4,7,-3.79,56.03,1.14,-0.71,0.32,93,74,24,18
BANKNIFTY,160,100,47.37,-5.11,55.66,-2.2,-0.98,-3.02,56.03,4,7,-4.01,56.03,1.1,-0.74,0.28,93,74,22,20
BANKNIFTY,160,110,49.01,-3.49,57.11,-4.79,0.18,-3.09,56.03,4,7,-4.28,56.03,1.08,-0.68,0.29,92,75,22,20
BANKNIFTY,160,120,52.71,-3.31,58.06,-3.51,1.47,-3.17,56.03,4,7,-4.33,56.03,1.03,-0.65,0.32,96,71,23,19
BANKNIFTY,160,130,51.34,-3.9,58.06,-3.56,0.75,-3.17,56.03,4,7,-4.33,56.03,1.0,-0.63,0.31,96,71,21,21
BANKNIFTY,160,140,48.5,-4.7,57.21,-5.65,1.64,-3.17,56.03,4,7,-4.33,56.03,0.99,-0.61,0.29,94,73,20,22
BANKNIFTY,160,150,50.45,-2.81,56.76,-5.76,2.25,-3.33,56.03,5,7,-4.53,56.03,0.98,-0.55,0.3,93,74,20,22
BANKNIFTY,160,160,49.34,-2.67,56.64,-7.02,2.38,-3.27,56.03,5,7,-4.49,56.03,0.95,-0.57,0.3,95,72,20,22
BANKNIFTY,160,170,50.56,-2.0,56.01,-5.88,2.43,-3.4,56.03,5,7,-4.23,56.03,0.94,-0.56,0.3,96,71,19,23
BANKNIFTY,160,180,50.66,-0.04,55.47,-6.95,2.18,-2.14,56.03,5,7,-2.81,56.03,0.94,-0.55,0.3,96,71,19,23
BANKNIFTY,160,190,50.85,1.56,55.46,-8.01,1.85,-2.14,56.03,5,7,-3.05,56.03,0.94,-0.53,0.3,95,72,20,22
BANKNIFTY,160,200,52.47,2.2,55.45,-7.42,2.25,-2.2,56.03,5,7,-3.05,56.03,0.92,-0.51,0.31,96,71,21,21
BANKNIFTY,160,50,39.76,4.58,44.44,-11.03,1.78,-4.01,56.03,8,9,-10.83,56.03,1.5,-1.07,0.24,85,82,21,21
BANKNIFTY,160,60,42.09,1.0,46.69,-7.98,2.37,-3.38,56.03,8,7,-9.2,56.03,1.44,-0.92,0.25,83,84,23,19
BANKNIFTY,160,70,49.1,1.97,48.02,-2.59,1.7,-2.69,56.03,9,7,-8.18,56.03,1.32,-0.77,0.29,85,82,22,20
BANKNIFTY,160,80,50.15,-0.13,51.44,-1.91,0.75,-2.84,56.03,10,6,-7.04,56.03,1.29,-0.7,0.3,84,83,21,21
BANKNIFTY,160,90,51.24,-1.91,54.34,-0.98,-0.21,-2.91,56.03,4,7,-3.71,56.03,1.15,-0.72,0.31,92,75,21,21
BANKNIFTY,170,100,48.28,-3.82,56.3,-3.0,-1.2,-3.11,56.03,4,7,-4.17,58.44,1.08,-0.76,0.29,95,72,22,20
BANKNIFTY,170,110,49.93,-2.19,57.74,-5.58,-0.04,-3.09,56.03,4,7,-4.28,57.99,1.06,-0.69,0.3,94,73,21,21
BANKNIFTY,170,120,53.62,-2.02,58.69,-4.31,1.25,-2.47,56.03,4,7,-3.86,57.62,1.01,-0.66,0.32,98,69,23,19
BANKNIFTY,170,130,52.26,-2.61,58.69,-4.35,0.53,-2.47,56.03,4,7,-3.9,57.04,0.98,-0.63,0.31,98,69,22,20
BANKNIFTY,170,140,49.42,-3.4,57.85,-6.45,1.42,-2.47,56.03,4,7,-3.98,57.04,0.96,-0.62,0.3,97,70,21,21
BANKNIFTY,170,150,51.36,-1.52,57.4,-6.55,2.03,-2.47,56.03,5,7,-2.78,56.61,0.95,-0.56,0.31,96,71,21,21
BANKNIFTY,170,160,50.26,-1.38,57.28,-7.81,2.17,-2.47,56.03,5,7,-2.88,56.54,0.92,-0.58,0.3,98,69,20,22
BANKNIFTY,170,170,51.47,-0.71,56.64,-6.68,2.22,-2.47,56.03,5,7,-2.93,56.4,0.91,-0.57,0.31,99,68,20,22
BANKNIFTY,170,180,51.57,1.26,56.1,-7.75,1.96,-2.47,56.03,5,8,-2.83,56.4,0.9,-0.58,0.31,100,67,19,23
BANKNIFTY,170,190,51.77,2.86,56.09,-8.81,1.63,-2.47,56.03,5,8,-3.13,56.4,0.91,-0.55,0.31,98,69,20,22
BANKNIFTY,170,200,53.39,3.5,56.08,-8.22,2.03,-2.47,56.03,5,8,-3.13,56.42,0.89,-0.54,0.32,100,67,21,21
BANKNIFTY,170,50,40.68,5.87,45.07,-11.83,1.56,-4.27,56.03,8,9,-10.69,56.03,1.49,-1.08,0.24,86,81,22,20
BANKNIFTY,170,60,43.0,2.29,47.32,-8.77,2.16,-3.57,56.03,8,7,-8.74,56.03,1.43,-0.93,0.26,84,83,23,19
BANKNIFTY,170,70,50.01,3.26,48.65,-3.38,1.48,-2.9,56.03,9,7,-7.72,58.24,1.29,-0.8,0.3,88,79,22,20
BANKNIFTY,170,80,51.06,1.16,52.08,-2.71,0.53,-2.9,56.03,10,6,-6.58,57.99,1.25,-0.73,0.31,87,80,21,21
BANKNIFTY,170,90,52.15,-0.62,54.97,-1.77,-0.43,-2.91,56.03,4,7,-3.71,58.73,1.12,-0.75,0.31,95,72,21,21
BANKNIFTY,180,100,47.54,-3.73,56.21,-3.65,-1.28,-3.19,56.03,4,7,-4.27,58.59,1.08,-0.78,0.28,96,71,20,22
BANKNIFTY,180,110,49.19,-2.11,57.65,-6.24,-0.12,-3.09,56.03,4,7,-4.29,58.14,1.06,-0.71,0.29,95,72,21,21
BANKNIFTY,180,120,52.89,-1.93,58.6,-4.96,1.17,-2.36,56.03,4,7,-4.34,57.78,1.0,-0.68,0.32,99,68,23,19
BANKNIFTY,180,130,51.52,-2.52,58.6,-5.01,0.45,-2.36,56.03,4,7,-3.99,57.19,0.97,-0.66,0.31,99,68,22,20
BANKNIFTY,180,140,48.68,-3.32,57.76,-7.1,1.34,-2.36,56.03,4,7,-4.07,57.19,0.96,-0.63,0.29,97,70,21,21
BANKNIFTY,180,150,50.62,-1.43,57.31,-7.21,1.95,-2.36,56.03,5,7,-3.1,56.77,0.94,-0.58,0.3,97,70,21,21
BANKNIFTY,180,160,49.52,-1.29,57.19,-8.46,2.08,-2.36,56.03,5,7,-3.1,56.7,0.92,-0.6,0.3,99,68,20,22
BANKNIFTY,180,170,50.74,-0.62,56.56,-7.33,2.14,-2.36,56.03,5,7,-3.1,56.55,0.9,-0.59,0.3,100,67,20,22
BANKNIFTY,180,180,50.83,1.34,56.01,-8.4,1.88,-2.36,56.03,5,8,-3.1,56.55,0.9,-0.6,0.3,101,66,19,23
BANKNIFTY,180,190,51.03,2.94,56.0,-9.46,1.55,-2.36,56.03,5,8,-3.2,56.55,0.91,-0.57,0.31,99,68,20,22
BANKNIFTY,180,200,52.65,3.58,55.99,-8.87,1.95,-2.36,56.03,5,8,-3.1,56.58,0.89,-0.55,0.32,100,67,21,21
BANKNIFTY,180,50,39.94,5.95,44.98,-12.48,1.48,-4.42,56.03,8,9,-11.06,56.03,1.49,-1.09,0.24,86,81,22,20
BANKNIFTY,180,60,42.26,2.38,47.23,-9.43,2.08,-3.78,56.03,8,7,-8.41,56.03,1.43,-0.94,0.25,84,83,23,19
BANKNIFTY,180,70,49.28,3.35,48.56,-4.04,1.4,-2.98,56.03,9,7,-7.39,58.4,1.29,-0.81,0.3,88,79,23,19
BANKNIFTY,180,80,50.33,1.25,51.99,-3.36,0.45,-2.98,56.03,6,6,-4.36,58.14,1.24,-0.75,0.3,88,79,21,21
BANKNIFTY,180,90,51.42,-0.53,54.88,-2.43,-0.51,-2.98,56.03,4,7,-3.83,58.88,1.11,-0.77,0.31,96,71,19,23
BANKNIFTY,190,100,44.17,-5.98,55.7,-4.03,-1.52,-3.42,56.03,4,7,-4.57,58.62,1.09,-0.82,0.26,95,72,20,22
BANKNIFTY,190,110,45.82,-4.35,57.14,-6.62,-0.35,-3.09,56.03,4,7,-4.3,58.18,1.06,-0.74,0.27,94,73,20,22
BANKNIFTY,190,120,49.52,-4.18,58.09,-5.34,0.93,-2.44,56.03,4,7,-4.36,57.81,1.01,-0.71,0.3,98,69,22,20
BANKNIFTY,190,130,48.15,-4.77,58.09,-5.38,0.21,-2.44,56.03,4,7,-4.08,57.22,0.97,-0.69,0.29,98,69,21,21
BANKNIFTY,190,140,45.31,-5.56,57.25,-7.48,1.11,-2.44,56.03,4,7,-4.16,57.22,0.95,-0.67,0.27,97,70,20,22
BANKNIFTY,190,150,47.25,-3.68,56.8,-7.59,1.72,-2.44,56.03,5,7,-3.4,56.8,0.95,-0.62,0.28,96,71,20,22
BANKNIFTY,190,160,46.15,-3.54,56.68,-8.84,1.85,-2.44,56.03,5,7,-3.4,56.73,0.92,-0.64,0.28,98,69,19,23
BANKNIFTY,190,170,47.36,-2.87,56.05,-7.71,1.9,-2.44,56.03,5,7,-3.4,56.59,0.91,-0.63,0.28,99,68,19,23
BANKNIFTY,190,180,47.46,-0.9,55.5,-8.78,1.64,-2.44,56.03,5,8,-3.4,56.58,0.9,-0.64,0.28,100,67,18,24
BANKNIFTY,190,190,47.66,0.7,55.49,-9.84,1.31,-2.44,56.03,5,8,-3.4,56.58,0.91,-0.6,0.29,98,69,20,22
BANKNIFTY,190,200,49.28,1.33,55.48,-9.25,1.71,-2.44,56.03,5,8,-3.4,56.61,0.9,-0.58,0.3,99,68,20,22
BANKNIFTY,190,50,36.57,3.71,44.47,-12.86,1.24,-4.65,56.03,8,9,-11.05,56.03,1.49,-1.13,0.22,86,81,22,20
BANKNIFTY,190,60,38.89,0.13,46.72,-9.8,1.84,-3.93,56.03,8,7,-8.67,58.38,1.41,-0.99,0.23,85,82,23,19
BANKNIFTY,190,70,45.9,1.1,48.05,-4.41,1.17,-3.22,56.03,9,7,-7.65,58.43,1.3,-0.84,0.27,87,80,22,20
BANKNIFTY,190,80,46.96,-1.0,51.48,-3.74,0.21,-3.22,56.03,6,6,-4.35,58.17,1.26,-0.78,0.28,87,80,21,21
BANKNIFTY,190,90,48.05,-2.78,54.37,-2.8,-0.74,-3.22,56.03,4,7,-4.11,58.91,1.12,-0.81,0.29,95,72,19,23
BANKNIFTY,200,100,43.07,-7.63,55.98,-3.68,-1.59,-3.5,56.03,4,7,-4.74,59.09,1.09,-0.84,0.26,95,72,20,22
BANKNIFTY,200,110,44.72,-6.01,57.42,-6.27,-0.43,-3.09,56.03,4,7,-4.26,58.64,1.08,-0.75,0.27,93,74,20,22
BANKNIFTY,200,120,48.41,-5.83,58.37,-4.99,0.86,-2.97,56.03,4,7,-4.05,58.27,1.02,-0.72,0.29,97,70,22,20
BANKNIFTY,200,130,47.05,-6.42,58.37,-5.04,0.14,-2.97,56.03,4,7,-4.09,57.68,0.99,-0.69,0.28,97,70,21,21
BANKNIFTY,200,140,44.21,-7.22,57.53,-7.13,1.03,-2.97,56.03,4,7,-4.17,57.68,0.97,-0.68,0.26,96,71,20,22
BANKNIFTY,200,150,46.15,-5.33,57.08,-7.24,1.64,-2.97,56.03,5,7,-2.97,57.26,0.96,-0.63,0.28,95,72,20,22
BANKNIFTY,200,160,45.05,-5.19,56.96,-8.5,1.77,-2.97,56.03,5,7,-2.99,57.19,0.93,-0.65,0.27,97,70,19,23
BANKNIFTY,200,170,46.26,-4.52,56.32,-7.36,1.82,-2.97,56.03,5,7,-3.04,57.05,0.92,-0.64,0.28,98,69,19,23
BANKNIFTY,200,180,46.36,-2.56,55.78,-8.43,1.57,-2.97,56.03,5,8,-2.97,57.04,0.91,-0.65,0.28,99,68,19,23
BANKNIFTY,200,190,46.56,-0.96,55.77,-9.49,1.24,-2.97,56.03,5,8,-3.22,57.04,0.92,-0.61,0.28,97,70,20,22
BANKNIFTY,200,200,48.18,-0.32,55.76,-8.9,1.64,-2.97,56.03,5,8,-3.54,57.07,0.91,-0.6,0.29,98,69,21,21
BANKNIFTY,200,50,35.47,2.05,44.75,-12.51,1.17,-4.56,56.03,8,9,-10.3,56.03,1.49,-1.15,0.21,86,81,22,20
BANKNIFTY,200,60,37.79,-1.52,47.0,-9.46,1.76,-4.56,56.03,8,7,-8.77,58.84,1.42,-1.01,0.23,85,82,23,19
BANKNIFTY,200,70,44.8,-0.55,48.33,-4.07,1.09,-3.3,56.03,9,7,-7.75,58.89,1.31,-0.86,0.27,87,80,22,20
BANKNIFTY,200,80,45.85,-2.65,51.76,-3.39,0.14,-3.3,56.03,6,6,-4.1,58.64,1.26,-0.8,0.27,87,80,21,21
