Underlying,Call TSL,Put TSL,Total Return,2021 Return,2022 Return,2023 Return,2024 Return,Max Drawdown %,Max Profit %,Consecutive Drawdown in Number,Consecutive Profit in Number,Consecutive Drawdown in %,Consecutive Profit iin %,Win Avg,Loss Avg,Total Avg,Win Count,Loss Count,No of Positive Months,No of Negative Months
BANKNIFTY,110,100,56.44,10.97,19.1,14.14,12.22,-3.39,5.44,3,9,-5.36,10.6,1.06,-1.18,0.32,118,58,31,11
BANKNIFTY,110,110,51.6,10.46,17.71,11.7,11.73,-3.62,5.44,3,9,-4.42,9.14,1.03,-1.14,0.29,116,60,29,13
BANKNIFTY,110,120,52.34,11.99,17.92,11.05,11.38,-3.62,5.44,4,9,-4.11,10.76,1.0,-1.06,0.3,116,60,29,13
BANKNIFTY,110,130,48.43,8.95,15.99,12.67,10.81,-3.03,5.44,4,9,-4.31,11.07,0.98,-1.1,0.28,116,60,30,12
BANKNIFTY,110,140,46.86,8.43,13.86,13.83,10.74,-3.09,5.44,4,9,-4.68,10.93,0.97,-1.09,0.27,116,60,31,11
BANKNIFTY,110,150,49.17,9.87,14.57,14.74,10.0,-2.91,5.44,4,9,-4.8,10.9,0.93,-1.09,0.28,119,57,30,12
BANKNIFTY,110,160,49.11,11.52,15.02,13.52,9.04,-3.06,5.44,4,9,-4.92,10.74,0.93,-1.07,0.28,119,57,31,11
BANKNIFTY,110,170,47.59,13.58,13.74,12.36,7.92,-3.25,5.44,4,9,-4.93,10.72,0.91,-1.14,0.27,121,55,30,12
BANKNIFTY,110,180,45.93,12.39,12.71,13.5,7.33,-3.51,5.44,4,9,-4.96,10.63,0.92,-1.11,0.26,119,57,32,10
BANKNIFTY,110,190,43.51,10.5,12.78,13.59,6.64,-3.15,5.44,4,9,-5.4,10.47,0.9,-1.09,0.25,118,58,31,11
BANKNIFTY,110,200,45.91,8.62,16.08,13.1,8.11,-3.15,5.44,4,9,-5.71,10.33,0.91,-1.05,0.26,118,58,31,11
BANKNIFTY,110,50,39.8,6.11,8.83,15.29,9.58,-4.2,4.84,7,9,-7.07,12.09,1.39,-1.24,0.23,98,78,27,15
BANKNIFTY,110,60,49.76,15.22,8.47,15.92,10.15,-3.4,4.84,7,12,-6.45,15.91,1.3,-1.11,0.28,102,74,26,16
BANKNIFTY,110,70,48.78,14.05,11.14,15.32,8.27,-2.98,4.76,4,12,-5.29,14.92,1.22,-1.15,0.28,106,70,28,14
BANKNIFTY,110,80,51.95,12.54,16.67,13.28,9.47,-2.94,5.03,4,12,-4.89,14.36,1.14,-1.25,0.3,114,62,29,13
BANKNIFTY,110,90,57.91,10.4,18.24,17.76,11.51,-3.19,5.36,4,9,-5.31,11.43,1.13,-1.14,0.33,114,62,28,14
BANKNIFTY,120,100,53.75,8.29,18.5,16.02,10.94,-3.39,5.38,3,10,-4.34,10.4,1.05,-1.17,0.31,117,59,32,10
BANKNIFTY,120,110,48.91,7.77,17.11,13.57,10.46,-3.62,5.38,3,11,-3.62,8.66,1.01,-1.14,0.28,116,60,31,11
BANKNIFTY,120,120,49.65,9.3,17.33,12.93,10.1,-3.62,5.38,4,9,-4.14,10.55,0.99,-1.05,0.28,115,61,31,11
BANKNIFTY,120,130,45.74,6.27,15.39,14.54,9.53,-3.03,5.38,4,9,-4.3,10.87,0.97,-1.07,0.26,115,61,33,9
BANKNIFTY,120,140,44.18,5.75,13.26,15.7,9.46,-3.09,5.38,4,11,-4.4,10.73,0.94,-1.06,0.25,115,61,33,9
BANKNIFTY,120,150,46.49,7.19,13.97,16.62,8.72,-2.81,5.38,3,11,-3.55,10.7,0.92,-1.04,0.26,117,59,32,10
BANKNIFTY,120,160,46.42,8.83,14.43,15.4,7.76,-3.12,5.38,3,10,-3.69,10.54,0.9,-1.06,0.26,119,57,31,11
BANKNIFTY,120,170,44.91,10.89,13.14,14.23,6.64,-3.12,5.38,3,11,-4.08,10.52,0.89,-1.1,0.26,120,56,30,12
BANKNIFTY,120,180,43.24,9.71,12.11,15.38,6.05,-3.12,5.38,3,11,-4.25,10.42,0.9,-1.06,0.25,117,59,31,11
BANKNIFTY,120,190,40.83,7.82,12.18,15.47,5.36,-2.95,5.38,3,9,-4.35,10.26,0.89,-1.01,0.23,115,61,30,12
BANKNIFTY,120,200,43.22,5.93,15.48,14.98,6.83,-2.86,5.38,3,9,-4.5,10.12,0.89,-1.0,0.25,116,60,31,11
BANKNIFTY,120,50,37.12,3.42,8.23,17.16,8.3,-4.31,4.84,7,7,-6.5,9.46,1.43,-1.28,0.21,97,79,27,15
BANKNIFTY,120,60,47.08,12.53,7.87,17.8,8.87,-3.53,4.84,6,7,-5.57,9.96,1.29,-1.18,0.27,103,73,27,15
BANKNIFTY,120,70,46.09,11.37,10.54,17.19,6.99,-3.19,4.76,5,12,-4.82,14.29,1.23,-1.17,0.26,105,71,28,14
BANKNIFTY,120,80,49.26,9.85,16.07,15.15,8.19,-3.19,4.98,6,12,-4.97,13.73,1.15,-1.24,0.28,112,64,28,14
BANKNIFTY,120,90,55.22,7.71,17.65,19.63,10.23,-3.19,5.3,6,9,-5.25,10.95,1.14,-1.1,0.31,111,65,29,13
BANKNIFTY,130,100,48.5,7.52,15.86,14.1,11.02,-3.39,5.38,4,9,-3.71,9.99,1.07,-1.26,0.28,116,60,30,12
BANKNIFTY,130,110,43.66,7.0,14.47,11.66,10.53,-3.62,5.38,4,9,-3.8,8.91,1.03,-1.19,0.25,114,62,32,10
BANKNIFTY,130,120,44.4,8.53,14.68,11.01,10.17,-3.62,5.38,4,9,-4.67,9.98,1.0,-1.12,0.25,114,62,31,11
BANKNIFTY,130,130,40.49,5.5,12.75,12.63,9.61,-3.17,5.38,4,9,-4.84,10.29,0.97,-1.16,0.23,115,61,33,9
BANKNIFTY,130,140,38.93,4.98,10.62,13.79,9.54,-3.17,5.38,4,9,-4.94,10.15,0.96,-1.13,0.22,114,62,30,12
BANKNIFTY,130,150,41.24,6.41,11.33,14.7,8.8,-3.2,5.38,4,9,-4.0,10.12,0.93,-1.14,0.23,117,59,32,10
BANKNIFTY,130,160,41.17,8.06,11.78,13.48,7.84,-3.51,5.38,3,9,-4.14,9.96,0.92,-1.12,0.23,117,59,31,11
BANKNIFTY,130,170,39.65,10.12,10.5,12.32,6.72,-3.51,5.38,3,9,-4.37,9.95,0.9,-1.15,0.23,118,58,28,14
BANKNIFTY,130,180,37.99,8.93,9.47,13.46,6.13,-3.51,5.38,3,9,-4.54,9.85,0.92,-1.11,0.22,115,61,27,15
BANKNIFTY,130,190,35.57,7.05,9.54,13.55,5.44,-3.34,5.38,3,9,-4.64,9.69,0.9,-1.08,0.2,114,62,27,15
BANKNIFTY,130,200,37.97,5.16,12.84,13.06,6.91,-3.15,5.38,3,9,-4.79,9.55,0.89,-1.06,0.22,115,61,30,12
BANKNIFTY,130,50,31.86,2.65,5.59,15.25,8.38,-4.69,4.84,6,7,-7.62,9.58,1.44,-1.4,0.18,98,78,27,15
BANKNIFTY,130,60,41.82,11.76,5.23,15.88,8.95,-3.63,4.84,6,7,-6.69,9.91,1.33,-1.27,0.24,102,74,25,17
BANKNIFTY,130,70,40.84,10.59,7.9,15.28,7.07,-3.63,4.76,5,11,-5.75,14.51,1.27,-1.24,0.23,103,73,27,15
BANKNIFTY,130,80,44.01,9.08,13.43,13.23,8.27,-3.63,4.97,4,12,-6.1,13.95,1.17,-1.36,0.25,112,64,28,14
BANKNIFTY,130,90,49.97,6.94,15.0,17.72,10.31,-3.19,5.3,4,9,-5.55,11.2,1.14,-1.25,0.28,113,63,28,14
BANKNIFTY,140,100,42.04,4.15,12.31,13.69,11.9,-3.39,5.31,4,9,-4.03,9.57,1.1,-1.31,0.24,113,63,29,13
BANKNIFTY,140,110,37.2,3.64,10.92,11.24,11.41,-3.62,5.31,4,9,-3.96,8.48,1.04,-1.28,0.21,113,63,32,10
BANKNIFTY,140,120,37.94,5.16,11.13,10.6,11.05,-3.62,5.31,4,9,-5.01,9.6,1.01,-1.21,0.22,113,63,29,13
BANKNIFTY,140,130,34.03,2.13,9.2,12.21,10.49,-3.47,5.31,4,9,-5.18,9.92,0.99,-1.23,0.19,113,63,32,10
BANKNIFTY,140,140,32.47,1.61,7.07,13.37,10.42,-3.57,5.31,4,9,-5.28,9.78,0.97,-1.2,0.18,112,64,29,13
BANKNIFTY,140,150,34.78,3.05,7.78,14.28,9.67,-3.6,5.31,4,9,-4.34,9.75,0.96,-1.17,0.2,113,63,31,11
BANKNIFTY,140,160,34.71,4.7,8.23,13.07,8.72,-3.91,5.31,3,9,-4.46,9.59,0.95,-1.15,0.2,113,63,30,12
BANKNIFTY,140,170,33.2,6.75,6.95,11.9,7.6,-3.91,5.31,3,9,-4.72,9.57,0.92,-1.19,0.19,115,61,28,14
BANKNIFTY,140,180,31.53,5.57,5.92,13.04,7.0,-3.91,5.31,3,9,-4.88,9.47,0.94,-1.15,0.18,112,64,28,14
BANKNIFTY,140,190,29.12,3.68,5.99,13.14,6.31,-3.74,5.31,3,9,-4.98,9.31,0.91,-1.14,0.17,112,64,27,15
BANKNIFTY,140,200,31.51,1.8,9.29,12.64,7.79,-3.19,5.31,3,9,-5.14,9.17,0.91,-1.13,0.18,113,63,30,12
BANKNIFTY,140,50,25.41,-0.72,2.04,14.83,9.26,-5.09,4.84,6,7,-8.49,10.09,1.5,-1.48,0.14,96,80,27,15
BANKNIFTY,140,60,35.37,8.4,1.68,15.46,9.83,-3.87,4.84,6,7,-7.55,9.9,1.38,-1.35,0.2,100,76,25,17
BANKNIFTY,140,70,34.38,7.23,4.35,14.86,7.95,-3.87,4.76,5,11,-6.61,14.09,1.31,-1.31,0.2,101,75,28,14
BANKNIFTY,140,80,37.55,5.71,9.87,12.82,9.15,-3.87,4.9,4,11,-6.96,13.48,1.21,-1.41,0.21,109,67,27,15
BANKNIFTY,140,90,43.51,3.57,11.45,17.3,11.19,-3.43,5.23,4,9,-6.41,10.77,1.18,-1.3,0.25,110,66,29,13
BANKNIFTY,150,100,37.25,1.57,13.58,11.93,10.18,-3.59,5.25,4,9,-5.47,9.1,1.11,-1.32,0.21,111,65,30,12
BANKNIFTY,150,110,32.41,1.05,12.19,9.48,9.69,-3.82,5.25,4,7,-5.78,7.79,1.05,-1.26,0.18,110,66,31,11
BANKNIFTY,150,120,33.15,2.58,12.4,8.84,9.33,-3.82,5.25,4,9,-5.55,9.25,1.02,-1.19,0.19,110,66,30,12
BANKNIFTY,150,130,29.24,-0.45,10.47,10.45,8.77,-3.8,5.25,4,9,-5.71,9.56,0.99,-1.21,0.17,110,66,29,13
BANKNIFTY,150,140,27.68,-0.97,8.34,11.61,8.7,-3.96,5.25,5,9,-5.86,9.43,1.0,-1.15,0.16,107,69,29,13
BANKNIFTY,150,150,29.99,0.46,9.05,12.53,7.95,-3.99,5.25,4,9,-5.53,9.4,0.97,-1.15,0.17,110,66,30,12
BANKNIFTY,150,160,29.92,2.11,9.5,11.31,7.0,-4.3,5.25,4,9,-5.55,9.23,0.96,-1.12,0.17,109,67,30,12
BANKNIFTY,150,170,28.4,4.17,8.22,10.14,5.88,-4.3,5.25,4,9,-5.55,9.22,0.95,-1.13,0.16,109,67,29,13
BANKNIFTY,150,180,26.74,2.99,7.19,11.28,5.28,-4.3,5.25,5,9,-5.48,9.12,0.96,-1.11,0.15,107,69,27,15
BANKNIFTY,150,190,24.32,1.1,7.26,11.38,4.59,-4.13,5.25,5,9,-5.63,8.96,0.94,-1.08,0.14,106,70,26,16
BANKNIFTY,150,200,26.72,-0.79,10.56,10.88,6.07,-3.46,5.25,5,9,-5.67,8.82,0.94,-1.07,0.15,107,69,30,12
BANKNIFTY,150,50,20.61,-3.3,3.31,13.07,7.54,-5.48,4.84,6,5,-9.56,8.77,1.52,-1.5,0.12,94,82,26,16
BANKNIFTY,150,60,30.57,5.81,2.95,13.7,8.11,-3.71,4.84,6,7,-8.62,10.15,1.41,-1.35,0.17,97,79,26,16
BANKNIFTY,150,70,29.59,4.64,5.62,13.1,6.23,-3.71,4.76,5,7,-7.68,9.64,1.34,-1.3,0.17,98,78,26,16
BANKNIFTY,150,80,32.76,3.13,11.15,11.06,7.43,-3.68,4.84,4,7,-8.04,8.84,1.24,-1.4,0.19,106,70,26,16
BANKNIFTY,150,90,38.72,0.99,12.72,15.54,9.47,-3.65,5.17,4,8,-7.48,8.68,1.19,-1.32,0.22,108,68,29,13
BANKNIFTY,160,100,45.64,3.47,14.8,15.23,12.15,-3.99,5.13,4,9,-6.04,8.91,1.09,-1.27,0.26,114,62,30,12
BANKNIFTY,160,110,40.8,2.95,13.41,12.78,11.66,-4.22,5.13,4,7,-6.35,7.73,1.03,-1.23,0.23,114,62,32,10
BANKNIFTY,160,120,41.54,4.48,13.62,12.14,11.3,-4.22,5.13,4,11,-6.03,10.1,0.99,-1.18,0.24,115,61,30,12
BANKNIFTY,160,130,37.63,1.45,11.69,13.75,10.74,-4.02,5.13,5,11,-6.2,10.09,0.97,-1.21,0.21,115,61,29,13
BANKNIFTY,160,140,36.07,0.93,9.56,14.91,10.67,-4.18,5.13,5,11,-6.43,9.24,0.96,-1.15,0.2,113,63,27,15
BANKNIFTY,160,150,38.38,2.37,10.26,15.83,9.92,-4.21,5.13,5,11,-6.1,9.21,0.94,-1.14,0.22,115,61,28,14
BANKNIFTY,160,160,38.31,4.01,10.72,14.61,8.97,-4.52,5.13,5,9,-6.12,9.05,0.94,-1.1,0.22,114,62,29,13
BANKNIFTY,160,170,36.79,6.07,9.44,13.44,7.85,-4.52,5.13,5,11,-6.12,9.04,0.93,-1.09,0.21,113,63,30,12
BANKNIFTY,160,180,35.13,4.89,8.4,14.58,7.26,-4.52,5.13,5,10,-6.05,8.94,0.94,-1.09,0.2,112,64,28,14
BANKNIFTY,160,190,32.72,3.0,8.47,14.68,6.56,-4.34,5.13,5,9,-6.19,8.78,0.92,-1.06,0.19,111,65,28,14
BANKNIFTY,160,200,35.11,1.11,11.77,14.18,8.04,-3.73,5.13,5,9,-6.24,8.64,0.91,-1.05,0.2,112,64,30,12
BANKNIFTY,160,50,29.0,-1.4,4.53,16.37,9.51,-5.7,4.84,6,5,-10.13,8.55,1.49,-1.46,0.16,97,79,28,14
BANKNIFTY,160,60,38.96,7.71,4.16,17.01,10.08,-3.89,4.84,6,9,-9.19,10.88,1.36,-1.31,0.22,101,75,30,12
BANKNIFTY,160,70,37.98,6.54,6.83,16.4,8.2,-3.89,4.76,5,7,-8.25,9.63,1.3,-1.27,0.22,102,74,28,14
BANKNIFTY,160,80,41.15,5.03,12.36,14.36,9.4,-3.86,4.72,4,7,-8.61,8.83,1.2,-1.38,0.23,110,66,28,14
BANKNIFTY,160,90,47.11,2.89,13.94,18.84,11.44,-3.79,5.05,4,8,-8.05,8.62,1.17,-1.27,0.27,111,65,29,13
BANKNIFTY,170,100,52.99,5.61,14.45,19.28,13.65,-4.24,6.17,4,9,-6.19,11.51,1.17,-1.22,0.3,112,64,30,12
BANKNIFTY,170,110,48.15,5.09,13.06,16.83,13.17,-4.47,6.17,4,6,-5.16,8.71,1.1,-1.17,0.27,112,64,30,12
BANKNIFTY,170,120,48.89,6.62,13.27,16.19,12.81,-4.47,6.09,4,9,-6.52,8.7,1.06,-1.12,0.28,113,63,29,13
BANKNIFTY,170,130,44.97,3.59,11.34,17.8,12.25,-4.04,5.99,5,9,-6.69,11.04,1.04,-1.15,0.26,113,63,30,12
BANKNIFTY,170,140,43.41,3.07,9.21,18.96,12.18,-4.2,5.98,5,9,-6.79,11.28,1.02,-1.11,0.25,112,64,28,14
BANKNIFTY,170,150,45.72,4.5,9.91,19.88,11.43,-4.23,5.97,5,9,-5.52,11.13,0.99,-1.12,0.26,115,61,29,13
BANKNIFTY,170,160,45.66,6.15,10.37,18.66,10.48,-4.54,5.95,5,9,-5.66,10.91,0.99,-1.08,0.26,114,62,29,13
BANKNIFTY,170,170,44.14,8.21,9.09,17.49,9.35,-4.54,5.86,5,9,-5.66,10.66,0.99,-1.07,0.25,113,63,31,11
BANKNIFTY,170,180,42.47,7.03,8.05,18.63,8.76,-4.54,5.8,5,9,-5.73,10.45,0.99,-1.07,0.24,112,64,30,12
BANKNIFTY,170,190,40.06,5.14,8.13,18.73,8.07,-4.37,5.69,5,9,-5.65,10.08,0.97,-1.03,0.23,111,65,28,14
BANKNIFTY,170,200,42.46,3.25,11.43,18.23,9.54,-3.85,5.69,5,9,-5.65,9.97,0.96,-1.01,0.24,112,64,29,13
BANKNIFTY,170,50,36.35,0.74,4.18,20.42,11.01,-5.72,4.84,6,7,-8.67,11.16,1.56,-1.45,0.21,97,79,29,13
BANKNIFTY,170,60,46.31,9.85,3.82,21.06,11.58,-3.94,4.84,6,7,-9.12,10.33,1.44,-1.28,0.26,100,76,28,14
BANKNIFTY,170,70,45.32,8.68,6.48,20.45,9.71,-3.94,5.37,5,7,-8.36,11.64,1.39,-1.23,0.26,100,76,29,13
BANKNIFTY,170,80,48.5,7.17,12.01,18.41,10.9,-3.91,6.17,4,7,-8.08,12.17,1.31,-1.32,0.28,107,69,28,14
BANKNIFTY,170,90,54.46,5.03,13.59,22.89,12.94,-4.04,6.17,4,8,-8.44,12.05,1.25,-1.22,0.31,109,67,29,13
BANKNIFTY,180,100,59.14,8.3,15.97,18.81,16.06,-4.12,6.46,4,11,-6.14,13.32,1.17,-1.24,0.34,115,61,28,14
BANKNIFTY,180,110,54.3,7.78,14.58,16.36,15.58,-4.35,6.45,3,11,-5.35,12.16,1.1,-1.18,0.31,115,61,30,12
BANKNIFTY,180,120,55.04,9.31,14.8,15.72,15.22,-4.35,6.38,4,11,-7.03,12.44,1.06,-1.14,0.31,116,60,30,12
BANKNIFTY,180,130,51.12,6.28,12.86,17.33,14.66,-4.21,6.27,5,11,-7.2,12.44,1.05,-1.14,0.29,115,61,30,12
BANKNIFTY,180,140,49.56,5.75,10.73,18.49,14.59,-4.37,6.27,5,11,-7.29,11.6,1.03,-1.1,0.28,114,62,29,13
BANKNIFTY,180,150,51.87,7.19,11.44,19.4,13.84,-4.39,6.26,5,11,-5.71,11.45,1.01,-1.12,0.29,117,59,31,11
BANKNIFTY,180,160,51.81,8.84,11.9,18.19,12.89,-4.71,6.23,5,9,-5.85,11.22,1.01,-1.06,0.29,115,61,31,11
BANKNIFTY,180,170,50.29,10.9,10.61,17.02,11.76,-4.71,6.15,5,11,-5.85,10.97,1.01,-1.05,0.29,114,62,31,11
BANKNIFTY,180,180,48.62,9.71,9.58,18.16,11.17,-4.71,6.09,5,10,-5.85,10.77,1.0,-1.06,0.28,114,62,31,11
BANKNIFTY,180,190,46.21,7.83,9.65,18.26,10.48,-4.53,5.98,5,9,-5.84,10.4,0.99,-1.01,0.26,112,64,28,14
BANKNIFTY,180,200,48.61,5.94,12.95,17.76,11.95,-3.55,5.98,5,9,-5.83,10.29,0.97,-1.01,0.28,114,62,31,11
BANKNIFTY,180,50,42.5,3.43,5.7,19.95,13.42,-5.89,4.85,4,7,-7.71,11.45,1.56,-1.49,0.24,100,76,28,14
BANKNIFTY,180,60,52.46,12.54,5.34,20.58,13.99,-3.96,4.84,5,9,-7.56,13.23,1.45,-1.32,0.3,103,73,27,15
BANKNIFTY,180,70,51.47,11.37,8.01,19.98,12.12,-3.96,5.65,5,9,-6.83,12.3,1.38,-1.28,0.29,104,72,29,13
BANKNIFTY,180,80,54.65,9.86,13.54,17.94,13.31,-3.93,6.46,4,9,-6.86,12.49,1.31,-1.35,0.31,110,66,28,14
BANKNIFTY,180,90,60.61,7.72,15.11,22.42,15.35,-3.91,6.46,4,11,-6.72,13.94,1.24,-1.26,0.34,113,63,28,14
BANKNIFTY,190,100,61.32,8.65,17.02,18.99,16.66,-3.79,6.46,3,11,-6.41,14.39,1.2,-1.23,0.35,114,62,27,15
BANKNIFTY,190,110,56.48,8.13,15.63,16.55,16.17,-4.02,6.45,3,11,-5.96,13.23,1.13,-1.16,0.32,114,62,30,12
BANKNIFTY,190,120,57.22,9.66,15.85,15.9,15.81,-4.17,6.38,4,11,-7.8,13.52,1.09,-1.12,0.33,115,61,30,12
BANKNIFTY,190,130,53.31,6.63,13.91,17.52,15.25,-4.21,6.27,5,11,-7.96,13.51,1.07,-1.14,0.3,115,61,29,13
BANKNIFTY,190,140,51.75,6.11,11.78,18.68,15.18,-4.37,6.27,5,11,-8.06,12.65,1.05,-1.09,0.29,114,62,29,13
BANKNIFTY,190,150,54.06,7.54,12.49,19.59,14.43,-4.4,6.26,5,11,-6.31,11.79,1.04,-1.08,0.31,115,61,31,11
BANKNIFTY,190,160,53.99,9.19,12.95,18.37,13.48,-4.71,6.23,5,9,-6.45,11.61,1.05,-1.02,0.31,113,63,30,12
BANKNIFTY,190,170,52.47,11.25,11.66,17.2,12.36,-4.71,6.15,5,11,-6.45,11.72,1.05,-1.01,0.3,112,64,30,12
BANKNIFTY,190,180,50.81,10.06,10.63,18.35,11.77,-4.71,6.09,5,10,-6.45,11.25,1.04,-1.0,0.29,111,65,31,11
BANKNIFTY,190,190,48.39,8.18,10.7,18.44,11.07,-4.54,5.98,5,9,-6.44,11.1,1.02,-0.99,0.27,111,65,29,13
BANKNIFTY,190,200,50.79,6.29,14.0,17.95,12.55,-3.74,5.98,5,9,-6.44,10.9,1.0,-0.98,0.29,113,63,31,11
BANKNIFTY,190,50,44.68,3.78,6.75,20.13,14.02,-5.9,4.85,4,7,-8.31,11.45,1.63,-1.48,0.25,98,78,28,14
BANKNIFTY,190,60,54.64,12.89,6.39,20.77,14.59,-4.37,4.84,6,9,-8.16,14.3,1.5,-1.33,0.31,102,74,27,15
BANKNIFTY,190,70,53.66,11.72,9.06,20.16,12.71,-4.37,5.65,6,9,-7.43,13.37,1.46,-1.25,0.3,101,75,29,13
BANKNIFTY,190,80,56.83,10.21,14.59,18.12,13.91,-4.34,6.46,3,9,-7.46,13.0,1.36,-1.33,0.32,108,68,26,16
BANKNIFTY,190,90,62.79,8.07,16.16,22.61,15.95,-4.29,6.46,3,11,-6.59,15.01,1.28,-1.25,0.36,112,64,26,16
BANKNIFTY,200,100,62.19,10.14,16.0,18.16,17.89,-4.1,6.46,3,11,-6.49,14.61,1.2,-1.29,0.35,116,60,27,15
BANKNIFTY,200,110,57.35,9.62,14.61,15.71,17.4,-4.3,6.45,3,11,-6.24,13.44,1.12,-1.22,0.33,116,60,30,12
BANKNIFTY,200,120,58.09,11.15,14.83,15.07,17.05,-4.5,6.38,4,11,-8.08,13.73,1.09,-1.17,0.33,117,59,30,12
BANKNIFTY,200,130,54.18,8.12,12.89,16.68,16.48,-4.55,6.27,4,11,-8.25,13.72,1.06,-1.18,0.31,117,59,29,13
BANKNIFTY,200,140,52.62,7.6,10.76,17.84,16.41,-4.7,6.27,4,11,-8.34,12.87,1.06,-1.1,0.3,114,62,29,13
BANKNIFTY,200,150,54.93,9.04,11.47,18.76,15.67,-4.73,6.26,4,11,-6.59,12.0,1.04,-1.1,0.31,116,60,30,12
BANKNIFTY,200,160,54.86,10.68,11.93,17.54,14.71,-5.04,6.23,4,9,-6.73,11.82,1.04,-1.06,0.31,115,61,29,13
BANKNIFTY,200,170,53.35,12.74,10.64,16.37,13.59,-5.04,6.15,4,11,-6.73,11.93,1.04,-1.04,0.3,114,62,30,12
BANKNIFTY,200,180,51.68,11.56,9.61,17.52,13.0,-5.04,6.09,4,10,-6.74,11.47,1.04,-1.02,0.29,112,64,30,12
BANKNIFTY,200,190,49.27,9.67,9.68,17.61,12.31,-4.87,5.98,4,9,-6.72,11.31,1.02,-1.01,0.28,112,64,29,13
BANKNIFTY,200,200,51.66,7.79,12.98,17.12,13.78,-3.87,5.98,4,9,-6.72,11.12,1.0,-1.0,0.29,114,62,31,11
BANKNIFTY,200,50,45.56,5.27,5.73,19.3,15.25,-6.23,4.85,4,7,-8.6,11.45,1.64,-1.51,0.26,99,77,28,14
BANKNIFTY,200,60,55.52,14.39,5.37,19.94,15.82,-4.53,4.84,6,9,-8.45,14.52,1.5,-1.36,0.32,103,73,27,15
BANKNIFTY,200,70,54.53,13.22,8.04,19.33,13.94,-4.53,5.65,6,9,-7.71,13.58,1.44,-1.29,0.31,103,73,28,14
BANKNIFTY,200,80,57.7,11.7,13.57,17.29,15.14,-4.5,6.46,3,9,-7.75,13.21,1.35,-1.38,0.33,110,66,27,15
BANKNIFTY,200,90,63.66,9.56,15.15,21.77,17.18,-4.42,6.46,3,11,-6.71,15.22,1.28,-1.29,0.36,113,63,26,16
BANKNIFTY,50,100,37.66,5.26,12.42,6.6,13.39,-2.41,5.54,6,8,-7.3,8.34,1.19,-0.98,0.21,97,79,28,14
BANKNIFTY,50,110,32.82,4.74,11.03,4.15,12.9,-2.8,5.54,6,8,-8.38,7.59,1.16,-1.04,0.19,98,78,26,16
BANKNIFTY,50,120,33.56,6.27,11.24,3.51,12.54,-2.79,5.54,7,8,-6.49,7.64,1.14,-1.03,0.19,99,77,26,16
