Underlying,Call TSL,Put TSL,Total Return,2021 Return,2022 Return,2023 Return,2024 Return,Max Drawdown %,Max Profit %,Consecutive Drawdown in Number,Consecutive Profit in Number,Consecutive Drawdown in %,Consecutive Profit iin %,Win Avg,Loss Avg,Total Avg,Win Count,Loss Count,No of Positive Months,No of Negative Months
NIFTY,100,90,7.18,5.91,1.58,0.08,-0.39,-2.56,2.57,7,6,-6.23,6.04,0.53,-0.56,0.04,106,87,29,17
NIFTY,110,100,-1.9,0.95,0.2,-1.2,-1.85,-2.92,2.29,7,5,-5.37,5.05,0.49,-0.58,-0.01,103,90,24,22
NIFTY,110,110,-4.12,-1.36,-0.53,-2.55,0.32,-2.0,2.2,6,5,-4.79,4.69,0.46,-0.57,-0.02,102,91,24,22
NIFTY,110,120,-3.32,-3.62,1.33,-2.35,1.31,-2.18,1.99,6,6,-3.96,4.42,0.46,-0.53,-0.02,100,93,24,22
NIFTY,110,130,-2.69,-5.34,2.43,-1.86,2.08,-2.25,1.72,6,8,-4.19,4.05,0.46,-0.51,-0.01,99,94,23,23
NIFTY,110,140,-1.58,-4.91,2.87,-1.27,1.73,-2.27,1.66,6,8,-4.34,3.79,0.47,-0.49,-0.01,97,96,22,24
NIFTY,110,150,1.46,-2.34,3.57,-1.02,1.25,-2.45,1.66,7,8,-4.23,3.61,0.46,-0.47,0.01,99,94,22,24
NIFTY,110,160,1.43,-2.14,3.22,-1.37,1.73,-2.57,2.22,6,8,-4.36,3.68,0.47,-0.49,0.01,100,93,20,26
NIFTY,110,170,1.75,-1.0,3.49,-1.95,1.21,-1.94,2.22,6,6,-3.92,3.68,0.47,-0.48,0.01,99,94,21,25
NIFTY,110,180,2.26,-0.81,3.39,-1.03,0.72,-1.94,2.22,6,7,-3.92,3.68,0.46,-0.49,0.01,102,91,25,21
NIFTY,110,190,0.79,-1.1,2.94,-1.17,0.12,-1.95,2.22,6,7,-3.92,3.68,0.47,-0.5,0.0,101,92,24,22
NIFTY,110,200,-0.06,-1.51,2.68,-1.36,0.14,-1.94,2.22,6,7,-3.92,3.68,0.46,-0.51,-0.0,101,92,24,22
NIFTY,110,210,-0.08,-1.06,2.37,-1.51,0.12,-1.94,2.22,6,7,-3.92,3.68,0.47,-0.51,-0.0,101,92,24,22
NIFTY,110,220,-0.06,-0.19,2.06,-1.96,0.03,-1.94,2.22,6,7,-3.92,3.68,0.47,-0.51,-0.0,101,92,24,22
NIFTY,110,230,-0.06,0.74,1.37,-1.66,-0.5,-1.94,2.22,8,7,-3.92,3.68,0.46,-0.51,-0.0,101,92,24,22
NIFTY,110,240,-0.08,0.96,1.05,-1.26,-0.84,-2.04,2.22,8,7,-3.92,3.68,0.46,-0.51,-0.0,101,92,24,22
NIFTY,110,250,-0.76,1.39,0.38,-1.5,-1.04,-2.03,2.22,8,7,-3.92,3.68,0.47,-0.52,-0.0,100,93,24,22
NIFTY,110,50,-11.69,8.67,-4.5,-9.56,-6.29,-2.9,3.34,8,5,-8.66,6.63,0.81,-0.75,-0.06,85,108,21,25
NIFTY,110,60,-13.21,6.77,-4.85,-8.04,-7.09,-3.01,3.19,7,5,-7.93,5.92,0.7,-0.74,-0.07,90,103,20,26
NIFTY,110,70,-6.48,7.08,-1.93,-4.96,-6.67,-3.24,2.95,9,5,-6.01,5.47,0.65,-0.63,-0.03,90,103,20,26
NIFTY,110,80,-0.89,6.84,-1.4,-3.58,-2.75,-2.78,2.68,6,5,-6.42,6.76,0.56,-0.63,-0.0,102,91,27,19
NIFTY,110,90,2.09,4.18,-0.22,-0.93,-0.94,-2.85,2.57,7,6,-6.66,5.87,0.51,-0.59,0.01,105,88,27,19
NIFTY,120,100,-3.05,0.01,-0.38,0.16,-2.84,-3.28,2.29,7,5,-5.68,4.95,0.49,-0.6,-0.02,103,90,24,22
NIFTY,120,110,-5.28,-2.3,-1.11,-1.2,-0.66,-2.19,2.2,6,5,-5.1,4.59,0.47,-0.59,-0.03,102,91,24,22
NIFTY,120,120,-4.47,-4.57,0.75,-0.99,0.33,-2.37,1.99,6,5,-4.35,4.32,0.46,-0.55,-0.02,101,92,21,25
NIFTY,120,130,-3.84,-6.29,1.85,-0.51,1.1,-2.44,1.77,6,4,-4.35,3.94,0.46,-0.54,-0.02,101,92,22,24
NIFTY,120,140,-2.74,-5.85,2.29,0.08,0.75,-2.06,1.68,6,5,-4.35,3.69,0.46,-0.53,-0.01,100,93,24,22
NIFTY,120,150,0.31,-3.29,2.99,0.33,0.27,-2.07,1.59,6,5,-4.35,3.5,0.46,-0.51,0.0,102,91,25,21
NIFTY,120,160,0.27,-3.09,2.64,-0.02,0.74,-2.07,2.15,5,5,-4.35,3.61,0.46,-0.52,0.0,103,90,25,21
NIFTY,120,170,0.6,-1.95,2.91,-0.59,0.22,-2.07,2.15,5,5,-4.35,3.61,0.46,-0.51,0.0,102,91,25,21
NIFTY,120,180,1.11,-1.76,2.81,0.33,-0.27,-2.07,2.15,5,5,-4.35,3.61,0.45,-0.52,0.01,105,88,27,19
NIFTY,120,190,-0.36,-2.05,2.36,0.19,-0.86,-2.07,2.15,5,5,-4.35,3.61,0.45,-0.53,-0.0,104,89,26,20
NIFTY,120,200,-1.21,-2.45,2.1,-0.0,-0.85,-2.07,2.15,5,5,-4.35,3.61,0.45,-0.54,-0.01,104,89,27,19
NIFTY,120,210,-1.23,-2.01,1.79,-0.15,-0.86,-2.07,2.15,5,5,-4.35,3.61,0.45,-0.54,-0.01,104,89,25,21
NIFTY,120,220,-1.22,-1.14,1.48,-0.61,-0.95,-2.07,2.15,5,5,-4.35,3.61,0.45,-0.54,-0.01,104,89,25,21
NIFTY,120,230,-1.21,-0.21,0.8,-0.31,-1.49,-2.07,2.15,5,5,-4.35,3.61,0.45,-0.54,-0.01,104,89,25,21
NIFTY,120,240,-1.24,0.02,0.48,0.09,-1.82,-2.07,2.15,5,5,-4.35,3.61,0.45,-0.54,-0.01,104,89,25,21
NIFTY,120,250,-1.92,0.44,-0.2,-0.14,-2.02,-2.07,2.15,5,5,-4.35,3.61,0.45,-0.54,-0.01,103,90,25,21
NIFTY,120,50,-12.84,7.72,-5.08,-8.21,-7.27,-3.24,3.34,8,5,-9.18,6.63,0.83,-0.76,-0.07,84,109,20,26
NIFTY,120,60,-14.36,5.82,-5.43,-6.68,-8.07,-3.35,3.19,7,5,-8.44,5.92,0.72,-0.74,-0.07,88,105,18,28
NIFTY,120,70,-7.64,6.13,-2.5,-3.61,-7.66,-3.59,2.95,6,5,-6.31,5.47,0.65,-0.66,-0.04,91,102,21,25
NIFTY,120,80,-2.04,5.89,-1.98,-2.22,-3.74,-3.14,2.68,6,5,-6.73,6.65,0.56,-0.65,-0.01,102,91,28,18
NIFTY,120,90,0.93,3.23,-0.8,0.43,-1.92,-3.21,2.57,7,5,-6.96,5.77,0.52,-0.61,0.0,105,88,26,20
NIFTY,130,100,-4.7,-0.34,-1.51,-0.29,-2.55,-3.55,2.29,7,5,-5.94,4.89,0.49,-0.62,-0.02,103,90,21,25
NIFTY,130,110,-6.92,-2.65,-2.25,-1.65,-0.38,-2.54,2.2,6,5,-5.36,4.52,0.47,-0.61,-0.04,103,90,20,26
NIFTY,130,120,-6.11,-4.91,-0.38,-1.44,0.62,-2.72,1.99,6,5,-4.71,4.25,0.45,-0.57,-0.03,102,91,22,24
NIFTY,130,130,-5.48,-6.63,0.72,-0.96,1.38,-2.79,1.72,6,4,-4.71,3.88,0.46,-0.55,-0.03,100,93,23,23
NIFTY,130,140,-4.38,-6.2,1.15,-0.37,1.03,-2.17,1.63,6,5,-4.71,3.62,0.45,-0.54,-0.02,100,93,26,20
NIFTY,130,150,-1.34,-3.63,1.86,-0.12,0.55,-2.18,1.55,6,5,-4.71,3.44,0.46,-0.51,-0.01,100,93,26,20
NIFTY,130,160,-1.37,-3.44,1.5,-0.47,1.03,-2.18,1.96,5,5,-4.71,3.42,0.45,-0.51,-0.01,101,92,26,20
NIFTY,130,170,-1.05,-2.29,1.78,-1.04,0.51,-2.18,1.96,5,5,-4.71,3.42,0.46,-0.5,-0.01,99,94,25,21
NIFTY,130,180,-0.53,-2.1,1.67,-0.12,0.02,-2.18,1.96,5,5,-4.71,3.42,0.45,-0.51,-0.0,102,91,27,19
NIFTY,130,190,-2.0,-2.39,1.23,-0.26,-0.58,-2.18,1.96,5,5,-4.71,3.42,0.45,-0.52,-0.01,101,92,26,20
NIFTY,130,200,-2.85,-2.8,0.96,-0.45,-0.56,-2.18,1.96,5,5,-4.71,3.42,0.45,-0.52,-0.01,101,92,25,21
NIFTY,130,210,-2.88,-2.35,0.66,-0.6,-0.58,-2.18,1.96,5,5,-4.71,3.42,0.45,-0.53,-0.01,101,92,25,21
NIFTY,130,220,-2.86,-1.48,0.35,-1.06,-0.67,-2.18,1.96,5,5,-4.71,3.42,0.45,-0.53,-0.01,101,92,25,21
NIFTY,130,230,-2.85,-0.55,-0.34,-0.76,-1.2,-2.18,1.96,5,5,-4.71,3.42,0.45,-0.52,-0.01,101,92,24,22
NIFTY,130,240,-2.88,-0.33,-0.66,-0.36,-1.53,-2.18,1.96,5,5,-4.71,3.42,0.45,-0.52,-0.01,101,92,24,22
NIFTY,130,250,-3.56,0.1,-1.33,-0.59,-1.74,-2.18,1.96,5,5,-4.71,3.42,0.45,-0.53,-0.02,101,92,24,22
NIFTY,130,50,-14.48,7.38,-6.22,-8.66,-6.99,-3.34,3.34,8,5,-9.57,6.63,0.84,-0.78,-0.08,84,109,21,25
NIFTY,130,60,-16.0,5.48,-6.57,-7.13,-7.78,-3.45,3.19,7,5,-8.83,5.92,0.72,-0.77,-0.08,89,104,19,27
NIFTY,130,70,-9.28,5.79,-3.64,-4.06,-7.37,-3.69,2.95,6,5,-6.58,5.47,0.66,-0.68,-0.05,91,102,21,25
NIFTY,130,80,-3.68,5.55,-3.11,-2.67,-3.45,-3.41,2.68,6,5,-7.0,6.59,0.57,-0.66,-0.02,101,92,25,21
NIFTY,130,90,-0.71,2.88,-1.94,-0.02,-1.64,-3.49,2.57,7,5,-7.23,5.7,0.52,-0.63,-0.0,105,88,25,21
NIFTY,140,100,-7.43,-1.46,-2.25,-0.97,-2.75,-3.79,2.29,7,5,-6.19,4.72,0.49,-0.65,-0.04,104,89,20,26
NIFTY,140,110,-9.65,-3.77,-2.98,-2.32,-0.58,-2.76,2.2,6,5,-5.58,4.36,0.47,-0.64,-0.05,103,90,19,27
NIFTY,140,120,-8.85,-6.04,-1.11,-2.11,0.41,-2.94,1.99,5,5,-5.01,4.09,0.45,-0.6,-0.05,102,91,21,25
NIFTY,140,130,-8.22,-7.75,-0.01,-1.63,1.18,-3.01,1.72,6,4,-5.01,3.72,0.45,-0.58,-0.04,100,93,21,25
NIFTY,140,140,-7.11,-7.32,0.42,-1.04,0.83,-2.27,1.63,5,5,-5.01,3.46,0.45,-0.57,-0.04,101,92,24,22
NIFTY,140,150,-4.07,-4.76,1.13,-0.79,0.35,-2.28,1.55,6,5,-5.01,3.27,0.46,-0.54,-0.02,100,93,26,20
NIFTY,140,160,-4.1,-4.56,0.77,-1.14,0.83,-2.28,1.82,5,5,-5.01,3.28,0.46,-0.54,-0.02,101,92,26,20
NIFTY,140,170,-3.78,-3.42,1.05,-1.71,0.31,-2.28,1.82,5,5,-5.01,3.28,0.46,-0.53,-0.02,100,93,25,21
NIFTY,140,180,-3.27,-3.23,0.94,-0.79,-0.18,-2.28,1.82,5,5,-5.01,3.28,0.45,-0.54,-0.02,102,91,26,20
NIFTY,140,190,-4.74,-3.52,0.5,-0.94,-0.78,-2.28,1.82,5,5,-5.01,3.28,0.45,-0.54,-0.02,100,93,25,21
NIFTY,140,200,-5.58,-3.92,0.23,-1.13,-0.76,-2.28,1.82,5,5,-5.01,3.28,0.45,-0.54,-0.03,100,93,25,21
NIFTY,140,210,-5.61,-3.48,-0.07,-1.28,-0.78,-2.28,1.82,5,5,-5.01,3.28,0.44,-0.55,-0.03,101,92,25,21
NIFTY,140,220,-5.59,-2.61,-0.38,-1.73,-0.87,-2.28,1.82,5,5,-5.01,3.28,0.45,-0.55,-0.03,101,92,25,21
NIFTY,140,230,-5.58,-1.68,-1.07,-1.43,-1.41,-2.28,1.82,5,5,-5.01,3.28,0.44,-0.55,-0.03,101,92,24,22
NIFTY,140,240,-5.61,-1.45,-1.39,-1.03,-1.74,-2.28,1.82,5,5,-5.01,3.28,0.44,-0.54,-0.03,101,92,24,22
NIFTY,140,250,-6.29,-1.03,-2.07,-1.26,-1.94,-2.28,1.82,5,5,-5.01,3.28,0.44,-0.56,-0.03,101,92,24,22
NIFTY,140,50,-17.22,6.25,-6.95,-9.33,-7.19,-3.62,3.34,8,5,-9.88,6.63,0.83,-0.81,-0.09,85,108,20,26
NIFTY,140,60,-18.73,4.35,-7.3,-7.8,-7.99,-3.73,3.19,7,5,-9.15,5.92,0.71,-0.81,-0.1,91,102,19,27
NIFTY,140,70,-12.01,4.66,-4.37,-4.73,-7.57,-3.97,2.95,6,5,-6.8,5.47,0.65,-0.71,-0.06,92,101,21,25
NIFTY,140,80,-6.42,4.42,-3.85,-3.34,-3.65,-3.65,2.68,6,5,-7.21,6.43,0.56,-0.7,-0.03,102,91,22,24
NIFTY,140,90,-3.44,1.76,-2.67,-0.69,-1.84,-3.72,2.57,7,5,-7.45,5.54,0.52,-0.66,-0.02,105,88,24,22
NIFTY,150,100,-9.16,-1.9,-2.34,-1.49,-3.42,-3.82,2.94,7,5,-6.51,4.65,0.49,-0.67,-0.05,103,90,19,27
NIFTY,150,110,-11.39,-4.22,-3.07,-2.85,-1.25,-2.69,2.83,6,5,-5.46,4.29,0.47,-0.66,-0.06,103,90,18,28
NIFTY,150,120,-10.58,-6.48,-1.21,-2.64,-0.26,-2.87,2.71,5,5,-5.32,4.31,0.46,-0.62,-0.05,101,92,20,26
NIFTY,150,130,-9.95,-8.2,-0.11,-2.16,0.51,-2.95,2.56,6,4,-5.32,4.05,0.46,-0.6,-0.05,100,93,20,26
NIFTY,150,140,-8.85,-7.76,0.33,-1.57,0.16,-2.34,2.47,5,5,-5.32,3.39,0.46,-0.59,-0.05,100,93,22,24
NIFTY,150,150,-5.81,-5.2,1.03,-1.32,-0.32,-2.36,2.39,6,5,-5.32,3.2,0.46,-0.56,-0.03,100,93,24,22
NIFTY,150,160,-5.84,-5.0,0.68,-1.67,0.16,-2.36,2.25,5,5,-5.32,3.08,0.46,-0.56,-0.03,101,92,23,23
NIFTY,150,170,-5.51,-3.86,0.95,-2.24,-0.37,-2.36,2.16,5,5,-5.32,3.08,0.46,-0.54,-0.03,99,94,22,24
NIFTY,150,180,-5.0,-3.67,0.84,-1.32,-0.86,-2.36,2.01,5,5,-5.32,3.08,0.45,-0.55,-0.03,101,92,23,23
NIFTY,150,190,-6.47,-3.96,0.4,-1.46,-1.45,-2.36,1.98,5,5,-5.32,3.08,0.46,-0.55,-0.03,99,94,23,23
NIFTY,150,200,-7.32,-4.37,0.14,-1.65,-1.44,-2.36,1.82,5,5,-5.32,3.08,0.45,-0.55,-0.04,99,94,23,23
NIFTY,150,210,-7.35,-3.92,-0.17,-1.8,-1.45,-2.36,1.72,5,5,-5.32,3.08,0.45,-0.56,-0.04,100,93,24,22
NIFTY,150,220,-7.33,-3.05,-0.48,-2.26,-1.54,-2.36,1.62,5,5,-5.32,3.08,0.45,-0.57,-0.04,101,92,23,23
NIFTY,150,230,-7.32,-2.12,-1.17,-1.96,-2.08,-2.36,1.62,5,5,-5.32,3.08,0.44,-0.56,-0.04,101,92,23,23
NIFTY,150,240,-7.35,-1.9,-1.49,-1.56,-2.41,-2.36,1.62,5,5,-5.32,3.08,0.44,-0.56,-0.04,101,92,22,24
NIFTY,150,250,-8.03,-1.47,-2.16,-1.79,-2.61,-2.36,1.62,5,5,-5.32,3.08,0.44,-0.57,-0.04,101,92,22,24
NIFTY,150,50,-18.95,5.81,-7.04,-9.86,-7.86,-3.87,3.51,8,5,-10.21,6.87,0.83,-0.83,-0.1,85,108,20,26
NIFTY,150,60,-20.47,3.91,-7.39,-8.33,-8.66,-3.98,3.37,7,5,-9.48,6.5,0.71,-0.84,-0.11,91,102,19,27
NIFTY,150,70,-13.75,4.22,-4.47,-5.26,-8.24,-4.22,3.3,6,5,-6.61,6.16,0.66,-0.74,-0.07,92,101,18,28
NIFTY,150,80,-8.15,3.98,-3.94,-3.87,-4.32,-3.68,3.2,6,5,-7.03,6.36,0.57,-0.72,-0.04,102,91,22,24
NIFTY,150,90,-5.18,1.32,-2.76,-1.22,-2.51,-3.75,3.06,7,5,-7.26,5.47,0.52,-0.68,-0.03,105,88,23,23
NIFTY,160,100,-11.52,-2.91,-2.81,-2.1,-3.69,-4.0,2.94,7,5,-6.61,4.49,0.5,-0.68,-0.06,102,91,18,28
NIFTY,160,110,-13.74,-5.22,-3.54,-3.45,-1.52,-2.78,2.83,7,5,-5.77,4.12,0.47,-0.67,-0.07,101,92,17,29
NIFTY,160,120,-12.93,-7.48,-1.68,-3.24,-0.53,-2.96,2.71,6,5,-5.41,4.31,0.47,-0.62,-0.07,98,95,18,28
NIFTY,160,130,-12.3,-9.2,-0.58,-2.76,0.24,-3.03,2.56,6,4,-5.41,4.05,0.46,-0.6,-0.06,98,95,20,26
NIFTY,160,140,-11.2,-8.77,-0.15,-2.17,-0.11,-2.5,2.47,5,4,-5.41,3.22,0.46,-0.59,-0.06,98,95,22,24
NIFTY,160,150,-8.16,-6.21,0.56,-1.92,-0.59,-2.52,2.39,6,5,-5.41,3.04,0.46,-0.56,-0.04,98,95,24,22
NIFTY,160,160,-8.19,-6.01,0.2,-2.27,-0.11,-2.51,2.25,5,5,-5.41,2.86,0.46,-0.57,-0.04,99,94,24,22
NIFTY,160,170,-7.86,-4.87,0.48,-2.84,-0.64,-2.51,2.16,5,5,-5.41,2.86,0.46,-0.55,-0.04,97,96,23,23
NIFTY,160,180,-7.35,-4.68,0.37,-1.92,-1.13,-2.51,2.01,5,5,-5.41,2.86,0.45,-0.56,-0.04,99,94,23,23
NIFTY,160,190,-8.82,-4.97,-0.07,-2.07,-1.72,-2.51,1.98,5,5,-5.41,2.86,0.46,-0.56,-0.05,97,96,23,23
NIFTY,160,200,-9.67,-5.37,-0.34,-2.26,-1.71,-2.51,1.82,5,5,-5.41,2.86,0.46,-0.56,-0.05,97,96,23,23
NIFTY,160,210,-9.7,-4.93,-0.64,-2.41,-1.72,-2.51,1.72,5,5,-5.41,2.86,0.45,-0.57,-0.05,98,95,23,23
NIFTY,160,220,-9.68,-4.06,-0.95,-2.86,-1.81,-2.51,1.56,5,5,-5.41,2.86,0.45,-0.58,-0.05,99,94,23,23
NIFTY,160,230,-9.67,-3.13,-1.64,-2.56,-2.35,-2.51,1.46,5,5,-5.41,2.86,0.44,-0.57,-0.05,99,94,22,24
NIFTY,160,240,-9.7,-2.9,-1.96,-2.16,-2.68,-2.51,1.4,5,5,-5.41,2.86,0.44,-0.57,-0.05,99,94,22,24
NIFTY,160,250,-10.38,-2.47,-2.63,-2.39,-2.88,-2.51,1.4,5,5,-5.41,2.86,0.45,-0.58,-0.05,99,94,21,25
NIFTY,160,50,-21.3,4.8,-7.52,-10.46,-8.13,-3.56,3.51,8,5,-10.3,6.87,0.84,-0.85,-0.11,84,109,20,26
NIFTY,160,60,-22.82,2.9,-7.87,-8.93,-8.93,-3.68,3.37,7,5,-9.57,6.5,0.73,-0.84,-0.12,89,104,19,27
NIFTY,160,70,-16.1,3.21,-4.94,-5.86,-8.51,-3.91,3.3,7,5,-6.99,6.16,0.68,-0.75,-0.08,90,103,20,26
NIFTY,160,80,-10.5,2.98,-4.41,-4.47,-4.59,-3.86,3.2,7,5,-7.4,6.19,0.58,-0.72,-0.05,99,94,21,25
NIFTY,160,90,-7.53,0.31,-3.24,-1.82,-2.78,-3.93,3.06,7,5,-7.64,5.3,0.53,-0.69,-0.04,103,90,22,24
NIFTY,170,100,-12.16,-3.34,-2.43,-2.86,-3.53,-3.9,2.94,7,5,-6.62,4.49,0.49,-0.69,-0.06,102,91,18,28
NIFTY,170,110,-14.38,-5.65,-3.16,-4.22,-1.35,-2.41,2.83,5,5,-5.56,4.05,0.47,-0.68,-0.07,102,91,17,29
NIFTY,170,120,-13.58,-7.91,-1.29,-4.01,-0.36,-2.53,2.71,6,5,-5.43,4.31,0.46,-0.63,-0.07,99,94,18,28
NIFTY,170,130,-12.94,-9.63,-0.19,-3.52,0.41,-2.6,2.56,6,4,-5.43,4.05,0.46,-0.62,-0.07,99,94,20,26
NIFTY,170,140,-11.84,-9.2,0.24,-2.93,0.06,-2.56,2.47,5,4,-5.43,2.99,0.46,-0.61,-0.06,99,94,22,24
NIFTY,170,150,-8.8,-6.64,0.95,-2.68,-0.42,-2.57,2.39,5,5,-5.43,2.81,0.46,-0.58,-0.05,99,94,24,22
NIFTY,170,160,-8.83,-6.44,0.59,-3.04,0.05,-2.57,2.25,5,5,-5.43,2.76,0.45,-0.59,-0.05,101,92,24,22
NIFTY,170,170,-8.51,-5.3,0.87,-3.61,-0.47,-2.57,2.16,5,5,-5.43,2.76,0.46,-0.57,-0.04,99,94,22,24
NIFTY,170,180,-8.0,-5.11,0.76,-2.69,-0.96,-2.57,2.01,5,5,-5.43,2.76,0.45,-0.58,-0.04,101,92,23,23
NIFTY,170,190,-9.46,-5.4,0.32,-2.83,-1.55,-2.57,1.98,5,5,-5.43,2.76,0.45,-0.58,-0.05,99,94,23,23
NIFTY,170,200,-10.31,-5.8,0.05,-3.02,-1.54,-2.57,1.82,5,5,-5.43,2.76,0.45,-0.58,-0.05,99,94,22,24
NIFTY,170,210,-10.34,-5.36,-0.25,-3.17,-1.55,-2.57,1.72,5,5,-5.43,2.76,0.44,-0.59,-0.05,100,93,23,23
NIFTY,170,220,-10.32,-4.49,-0.56,-3.63,-1.64,-2.57,1.56,5,5,-5.43,2.76,0.44,-0.6,-0.05,101,92,23,23
NIFTY,170,230,-10.31,-3.56,-1.25,-3.32,-2.18,-2.57,1.46,5,5,-5.43,2.76,0.44,-0.59,-0.05,101,92,22,24
NIFTY,170,240,-10.34,-3.33,-1.57,-2.93,-2.51,-2.57,1.33,5,5,-5.43,2.76,0.44,-0.59,-0.05,101,92,22,24
NIFTY,170,250,-11.02,-2.9,-2.25,-3.16,-2.72,-2.57,1.3,5,5,-5.43,2.76,0.44,-0.6,-0.06,101,92,22,24
NIFTY,170,50,-21.94,4.37,-7.13,-11.22,-7.96,-3.71,3.51,8,5,-10.32,6.87,0.84,-0.85,-0.11,84,109,20,26
NIFTY,170,60,-23.46,2.47,-7.48,-9.7,-8.76,-3.82,3.37,7,5,-9.58,6.5,0.73,-0.85,-0.12,89,104,18,28
NIFTY,170,70,-16.74,2.78,-4.55,-6.62,-8.35,-4.05,3.3,7,5,-6.52,6.16,0.68,-0.75,-0.09,90,103,17,29
NIFTY,170,80,-11.14,2.55,-4.03,-5.24,-4.43,-3.76,3.2,7,5,-6.94,5.96,0.58,-0.73,-0.06,99,94,20,26
NIFTY,170,90,-8.17,-0.12,-2.85,-2.59,-2.61,-3.84,3.06,7,5,-7.17,5.08,0.52,-0.69,-0.04,103,90,22,24
NIFTY,180,100,-12.47,-3.32,-2.66,-2.91,-3.58,-4.01,2.94,7,5,-6.76,4.49,0.49,-0.68,-0.06,101,92,19,27
NIFTY,180,110,-14.69,-5.63,-3.39,-4.26,-1.41,-2.6,2.83,5,5,-5.7,4.05,0.47,-0.67,-0.08,101,92,17,29
NIFTY,180,120,-13.89,-7.9,-1.52,-4.05,-0.42,-2.67,2.71,6,5,-5.56,4.31,0.47,-0.63,-0.07,98,95,18,28
NIFTY,180,130,-13.26,-9.62,-0.43,-3.57,0.35,-2.73,2.56,6,4,-5.56,4.05,0.46,-0.6,-0.07,97,96,20,26
NIFTY,180,140,-12.15,-9.18,0.01,-2.98,0.0,-2.74,2.47,5,4,-5.56,2.88,0.46,-0.61,-0.06,99,94,22,24
NIFTY,180,150,-9.11,-6.62,0.71,-2.73,-0.48,-2.76,2.39,5,5,-5.56,2.69,0.46,-0.57,-0.05,98,95,24,22
NIFTY,180,160,-9.15,-6.42,0.36,-3.08,-0.0,-2.76,2.25,5,5,-5.56,2.64,0.46,-0.59,-0.05,100,93,24,22
NIFTY,180,170,-8.82,-5.28,0.64,-3.65,-0.53,-2.76,2.16,5,5,-5.56,2.64,0.46,-0.57,-0.05,99,94,23,23
