Underlying,Call TSL,Put TSL,Total Return,2021 Return,2022 Return,2023 Return,2024 Return,Max Drawdown %,Max Profit %,Consecutive Drawdown in Number,Consecutive Profit in Number,Consecutive Drawdown in %,Consecutive Profit iin %,Win Avg,Loss Avg,Total Avg,Win Count,Loss Count,No of Positive Months,No of Negative Months
NIFTY,110,80,-2.92,0.52,8.56,-17.51,5.51,-2.79,3.41,7,6,-10.63,4.31,1.02,-1.03,-0.02,68,70,24,22
NIFTY,110,90,-0.41,3.01,6.94,-16.07,5.71,-4.31,3.21,7,7,-10.19,4.7,0.96,-0.94,-0.0,68,70,25,21
NIFTY,120,100,-3.64,2.69,5.71,-17.31,5.28,-3.42,3.08,7,5,-10.59,5.1,0.95,-0.9,-0.03,65,73,24,22
NIFTY,120,110,-2.77,2.26,2.8,-11.88,4.05,-3.13,2.97,7,5,-9.38,4.41,0.93,-0.87,-0.02,65,73,22,24
NIFTY,120,120,-2.12,4.53,3.24,-11.76,1.87,-3.0,2.76,6,5,-9.49,3.87,0.85,-0.86,-0.02,68,70,25,21
NIFTY,120,130,-2.53,4.73,3.25,-10.68,0.16,-1.92,2.67,6,6,-8.57,3.54,0.81,-0.87,-0.02,70,68,22,24
NIFTY,120,140,-5.56,3.38,2.46,-10.82,-0.58,-1.94,2.55,4,4,-6.12,3.04,0.77,-0.9,-0.04,71,67,24,22
NIFTY,120,150,-4.29,2.23,2.32,-8.71,-0.14,-2.04,2.38,4,4,-6.15,2.93,0.73,-0.89,-0.03,73,65,23,23
NIFTY,120,160,-6.53,1.32,2.23,-9.45,-0.63,-2.25,2.24,4,4,-6.15,2.85,0.75,-0.9,-0.05,71,67,21,25
NIFTY,120,170,-10.54,0.02,-0.15,-9.02,-1.4,-2.36,2.12,4,5,-6.18,5.14,0.72,-0.97,-0.08,73,65,21,25
NIFTY,120,180,-10.88,1.25,-1.89,-9.43,-0.82,-2.37,2.06,4,5,-6.11,5.52,0.71,-0.96,-0.08,73,65,22,24
NIFTY,120,190,-7.11,0.08,-2.01,-7.48,2.3,-2.42,1.86,4,6,-6.14,6.84,0.71,-0.89,-0.05,72,66,21,25
NIFTY,120,200,-10.33,-2.01,-3.28,-7.23,2.18,-2.54,2.35,4,6,-6.18,8.01,0.73,-0.93,-0.07,71,67,20,26
NIFTY,120,210,-8.14,-2.08,-2.57,-6.43,2.95,-2.78,2.62,4,6,-6.18,8.16,0.74,-0.93,-0.06,72,66,20,26
NIFTY,120,220,-8.57,-1.62,-2.43,-6.14,1.62,-3.01,2.62,7,6,-6.37,7.92,0.75,-0.95,-0.06,72,66,20,26
NIFTY,120,230,-6.7,-0.15,-1.65,-5.89,0.98,-3.03,2.62,7,7,-7.04,7.89,0.77,-0.97,-0.05,73,65,22,24
NIFTY,120,240,-6.19,-0.67,-0.86,-6.18,1.52,-3.09,2.62,7,7,-7.11,8.12,0.79,-0.96,-0.04,72,66,22,24
NIFTY,120,250,-8.01,-1.02,-1.37,-6.0,0.38,-3.53,2.62,7,7,-7.35,7.81,0.8,-0.99,-0.06,72,66,23,23
NIFTY,120,50,-13.62,-2.05,9.7,-21.78,0.5,-3.99,3.9,8,4,-13.42,6.45,1.38,-1.2,-0.1,59,79,22,24
NIFTY,120,60,-13.97,-0.56,6.97,-23.68,3.3,-4.14,3.71,7,4,-12.45,6.15,1.3,-1.15,-0.1,59,79,19,27
NIFTY,120,70,-5.28,0.06,11.84,-22.93,5.74,-2.86,3.59,7,6,-11.69,4.95,1.1,-1.08,-0.04,66,72,20,26
NIFTY,120,80,-5.46,0.53,9.37,-21.21,5.85,-2.94,3.41,8,5,-11.38,4.29,1.06,-0.99,-0.04,64,74,25,21
NIFTY,120,90,-2.95,3.02,7.75,-19.77,6.06,-3.16,3.21,8,5,-11.04,3.85,0.99,-0.92,-0.02,65,73,25,21
NIFTY,130,100,-6.86,3.13,5.74,-18.84,3.11,-3.32,3.08,7,5,-11.02,5.1,0.94,-0.93,-0.05,65,73,25,21
NIFTY,130,110,-5.99,2.71,2.82,-13.41,1.89,-3.12,2.97,7,5,-9.81,4.41,0.93,-0.89,-0.04,64,74,24,22
NIFTY,130,120,-5.34,4.97,3.27,-13.28,-0.29,-3.18,2.76,6,5,-9.92,3.87,0.86,-0.87,-0.04,66,72,27,19
NIFTY,130,130,-5.75,5.18,3.28,-12.21,-2.0,-2.08,2.67,6,6,-9.0,3.47,0.81,-0.89,-0.04,69,69,24,22
NIFTY,130,140,-8.78,3.83,2.48,-12.35,-2.75,-2.14,2.55,4,5,-6.43,4.02,0.76,-0.94,-0.06,71,67,25,21
NIFTY,130,150,-7.52,2.68,2.35,-10.24,-2.3,-2.23,2.38,4,5,-6.46,3.72,0.73,-0.91,-0.05,72,66,25,21
NIFTY,130,160,-9.75,1.77,2.26,-10.97,-2.8,-2.46,2.24,4,5,-6.46,4.34,0.75,-0.92,-0.07,70,68,23,23
NIFTY,130,170,-13.76,0.46,-0.12,-10.55,-3.56,-2.56,2.12,4,6,-6.49,4.54,0.71,-0.98,-0.1,72,66,23,23
NIFTY,130,180,-14.1,1.7,-1.86,-10.96,-2.98,-2.58,2.06,4,6,-6.42,5.36,0.7,-0.97,-0.1,72,66,22,24
NIFTY,130,190,-10.33,0.52,-1.98,-9.0,0.14,-2.63,1.86,4,6,-6.45,6.39,0.7,-0.89,-0.07,71,67,19,27
NIFTY,130,200,-13.55,-1.57,-3.25,-8.75,0.02,-2.75,2.12,4,6,-6.48,7.57,0.71,-0.93,-0.1,70,68,19,27
NIFTY,130,210,-11.36,-1.64,-2.54,-7.95,0.78,-2.93,2.4,4,8,-6.48,7.72,0.72,-0.93,-0.08,71,67,21,25
NIFTY,130,220,-11.79,-1.18,-2.41,-7.66,-0.55,-3.22,2.4,7,8,-6.08,7.47,0.73,-0.95,-0.09,71,67,22,24
NIFTY,130,230,-9.92,0.3,-1.62,-7.42,-1.18,-3.29,2.4,7,8,-6.41,7.45,0.75,-0.96,-0.07,72,66,23,23
NIFTY,130,240,-9.41,-0.22,-0.84,-7.71,-0.65,-3.34,2.4,5,7,-6.08,7.68,0.77,-0.96,-0.07,71,67,25,21
NIFTY,130,250,-11.23,-0.58,-1.35,-7.52,-1.79,-3.64,2.4,5,7,-6.08,7.37,0.78,-0.99,-0.08,71,67,25,21
NIFTY,130,50,-16.85,-1.61,9.73,-23.3,-1.66,-4.12,3.9,8,4,-13.71,6.61,1.43,-1.24,-0.12,58,80,21,25
NIFTY,130,60,-17.19,-0.12,7.0,-25.21,1.14,-4.27,3.71,7,4,-12.53,6.3,1.32,-1.2,-0.12,59,79,22,24
NIFTY,130,70,-8.5,0.51,11.87,-24.45,3.57,-3.08,3.59,8,4,-11.89,6.13,1.15,-1.11,-0.06,64,74,24,22
