Underlying,Call TSL,Put TSL,Total Return,2021 Return,2022 Return,2023 Return,2024 Return,Max Drawdown %,Max Profit %,Consecutive Drawdown in Number,Consecutive Profit in Number,Consecutive Drawdown in %,Consecutive Profit iin %,Win Avg,Loss Avg,Total Avg,Win Count,Loss Count,No of Positive Months,No of Negative Months
NIFTY,100,240,106.86,19.69,26.95,23.36,36.86,-5.68,6.53,4,9,-11.09,20.49,2.11,-1.65,0.54,116,83,33,13
NIFTY,100,250,107.72,20.12,26.46,21.12,40.03,-5.93,6.7,4,9,-11.53,22.87,2.16,-1.62,0.54,114,85,33,13
NIFTY,100,50,136.81,29.04,38.53,25.08,44.16,-3.74,5.82,4,8,-5.56,14.63,1.79,-1.03,0.69,121,78,38,8
NIFTY,100,60,138.06,29.45,38.28,24.24,46.08,-3.74,5.78,5,8,-5.47,14.08,1.76,-1.04,0.69,123,76,39,7
NIFTY,100,70,136.36,28.94,40.7,20.74,45.98,-3.74,5.71,5,8,-5.82,13.63,1.72,-1.06,0.69,125,74,38,8
NIFTY,100,80,125.62,26.18,38.48,16.63,44.32,-3.74,5.7,5,8,-5.95,12.52,1.7,-1.06,0.63,122,77,37,9
NIFTY,100,90,129.95,31.23,38.39,19.07,41.27,-3.74,5.65,5,9,-6.67,17.61,1.65,-1.04,0.65,125,74,34,12
NIFTY,110,100,119.9,26.83,34.03,17.31,41.73,-3.96,5.56,5,9,-7.62,17.38,1.74,-1.16,0.6,121,78,34,12
NIFTY,110,110,122.77,32.77,32.47,18.49,39.04,-3.96,5.54,6,9,-8.65,16.5,1.81,-1.16,0.62,119,80,35,11
NIFTY,110,120,128.27,32.51,31.69,24.07,39.99,-3.96,5.79,6,9,-9.22,15.27,1.83,-1.19,0.64,121,78,37,9
NIFTY,110,130,131.32,30.28,28.69,27.39,44.96,-3.96,5.91,6,11,-10.11,14.42,1.89,-1.17,0.66,119,80,37,9
NIFTY,110,140,130.04,29.94,25.31,30.39,44.4,-3.96,6.54,6,9,-10.77,14.22,2.02,-1.11,0.65,112,87,37,9
NIFTY,110,150,121.46,27.23,21.81,28.84,43.58,-3.96,6.54,6,6,-11.56,14.09,2.06,-1.15,0.61,109,90,36,10
NIFTY,110,160,114.81,26.22,20.38,27.38,40.83,-3.96,6.56,6,6,-10.35,13.91,2.08,-1.17,0.58,107,92,36,10
NIFTY,110,170,111.6,29.03,19.36,26.35,36.85,-4.16,6.58,6,6,-11.1,13.53,2.08,-1.25,0.56,108,91,35,11
NIFTY,110,180,106.51,27.31,19.51,23.9,35.79,-4.16,6.87,6,6,-12.34,13.43,2.05,-1.37,0.54,111,88,36,10
NIFTY,110,190,97.75,24.86,18.9,20.7,33.28,-4.7,6.86,6,6,-12.81,13.08,2.07,-1.42,0.49,109,90,34,12
NIFTY,110,200,94.85,23.4,24.06,18.82,28.57,-4.92,6.96,6,6,-13.55,13.69,2.13,-1.48,0.48,108,91,33,13
NIFTY,110,210,94.15,21.94,26.92,17.99,27.3,-5.2,6.97,6,6,-14.26,13.83,2.16,-1.52,0.47,108,91,33,13
NIFTY,110,220,103.38,19.65,27.14,19.52,37.06,-5.26,6.97,6,6,-14.47,14.43,2.16,-1.55,0.52,111,88,33,13
NIFTY,110,230,100.02,17.5,24.8,20.11,37.6,-5.48,6.97,6,7,-15.19,19.37,2.1,-1.64,0.5,114,85,34,12
NIFTY,110,240,103.54,17.65,23.63,24.62,37.64,-5.68,6.97,6,9,-16.0,19.67,2.16,-1.73,0.52,115,84,33,13
NIFTY,110,250,104.39,18.08,23.14,22.38,40.8,-5.93,6.97,6,9,-16.66,22.05,2.21,-1.69,0.52,113,86,34,12
NIFTY,110,50,133.48,27.0,35.21,26.33,44.94,-3.96,5.82,6,10,-6.84,21.36,1.9,-1.16,0.67,119,80,37,9
NIFTY,110,60,134.73,27.42,34.97,25.49,46.86,-3.96,5.78,5,10,-6.75,20.15,1.87,-1.14,0.68,120,79,35,11
NIFTY,110,70,133.03,26.9,37.38,22.0,46.75,-3.96,5.71,5,10,-6.92,19.76,1.81,-1.18,0.67,123,76,37,9
NIFTY,110,80,122.3,24.14,35.17,17.89,45.1,-3.96,5.7,5,5,-7.05,13.12,1.8,-1.15,0.61,119,80,35,11
NIFTY,110,90,126.62,29.19,35.07,20.32,42.04,-3.96,5.65,5,9,-7.39,17.97,1.77,-1.13,0.64,121,78,34,12
NIFTY,120,100,120.76,24.17,35.55,21.11,39.92,-3.96,6.03,5,9,-8.25,19.84,1.86,-1.22,0.61,118,81,33,13
NIFTY,120,110,123.62,30.11,34.0,22.29,37.23,-3.96,6.01,4,9,-6.42,18.96,1.86,-1.29,0.62,121,78,34,12
NIFTY,120,120,129.12,29.85,33.21,27.87,38.19,-3.96,5.95,4,9,-6.34,17.73,1.91,-1.27,0.65,120,79,36,10
NIFTY,120,130,132.18,27.62,30.21,31.19,43.16,-3.96,5.91,6,11,-9.6,16.8,1.99,-1.23,0.66,117,82,37,9
NIFTY,120,140,130.9,27.28,26.83,34.19,42.6,-3.96,6.54,6,9,-10.27,15.92,2.11,-1.17,0.66,111,88,38,8
NIFTY,120,150,122.32,24.57,23.33,32.64,41.78,-3.96,6.54,6,6,-11.06,14.39,2.11,-1.24,0.61,110,89,38,8
NIFTY,120,160,115.66,23.56,21.9,31.18,39.02,-3.96,6.56,6,6,-9.85,14.2,2.13,-1.26,0.58,108,91,37,9
NIFTY,120,170,112.45,26.37,20.89,30.15,35.04,-4.04,6.58,6,6,-10.59,14.86,2.15,-1.32,0.57,108,91,37,9
NIFTY,120,180,107.37,24.65,21.03,27.7,33.98,-4.04,6.87,6,6,-11.83,16.0,2.13,-1.42,0.54,110,89,37,9
NIFTY,120,190,98.61,22.2,20.43,24.51,31.48,-4.58,6.86,7,6,-12.3,17.66,2.15,-1.47,0.5,108,91,33,13
NIFTY,120,200,95.7,20.73,25.58,22.62,26.76,-4.79,6.96,7,6,-13.05,18.26,2.21,-1.53,0.48,107,92,35,11
NIFTY,120,210,95.01,19.28,28.44,21.79,25.49,-5.08,6.97,7,6,-13.75,18.4,2.21,-1.58,0.48,108,91,35,11
NIFTY,120,220,104.23,16.99,28.66,23.32,35.26,-5.26,6.97,7,6,-13.96,18.29,2.23,-1.59,0.52,110,89,35,11
NIFTY,120,230,100.87,14.84,26.32,23.91,35.8,-5.48,6.97,7,6,-14.68,18.31,2.21,-1.64,0.51,111,88,35,11
NIFTY,120,240,104.4,14.99,25.15,28.42,35.83,-5.68,6.97,7,9,-15.49,19.72,2.3,-1.67,0.52,110,89,34,12
NIFTY,120,250,105.25,15.42,24.66,26.18,38.99,-5.93,6.97,7,9,-16.16,22.1,2.33,-1.66,0.53,109,90,34,12
NIFTY,120,50,134.34,24.34,36.73,30.13,43.13,-3.96,6.28,5,10,-7.54,21.17,1.98,-1.31,0.68,120,79,33,13
NIFTY,120,60,135.59,24.76,36.49,29.29,45.05,-3.96,6.24,5,10,-7.68,19.95,1.93,-1.3,0.68,122,77,32,14
NIFTY,120,70,133.89,24.24,38.91,25.8,44.94,-3.96,6.18,5,10,-7.54,19.57,1.86,-1.33,0.67,125,74,34,12
NIFTY,120,80,123.16,21.48,36.69,21.69,43.29,-3.96,6.17,4,9,-7.67,13.49,1.89,-1.27,0.62,119,80,34,12
NIFTY,120,90,127.48,26.53,36.59,24.12,40.24,-3.96,6.12,4,9,-8.02,20.43,1.85,-1.24,0.64,121,78,33,13
NIFTY,130,100,130.09,31.21,34.94,24.82,39.13,-3.96,6.04,5,9,-9.57,19.21,1.99,-1.37,0.65,120,79,33,13
NIFTY,130,110,132.96,37.14,33.38,26.0,36.44,-3.96,6.11,4,9,-8.36,18.34,1.97,-1.44,0.67,123,76,33,13
NIFTY,130,120,138.46,36.89,32.6,31.58,37.4,-3.96,6.39,4,9,-7.53,17.11,2.04,-1.4,0.7,121,78,36,10
NIFTY,130,130,141.52,34.65,29.59,34.9,42.37,-3.96,6.5,5,11,-7.6,16.18,2.08,-1.37,0.71,120,79,38,8
NIFTY,130,140,140.24,34.31,26.22,37.9,41.81,-3.96,7.14,5,9,-7.76,15.29,2.18,-1.31,0.7,115,84,37,9
NIFTY,130,150,131.66,31.61,22.71,36.35,40.99,-3.96,7.14,5,6,-8.07,14.69,2.21,-1.34,0.66,112,87,37,9
NIFTY,130,160,125.0,30.6,21.28,34.89,38.23,-3.96,7.15,6,6,-9.68,14.86,2.25,-1.34,0.63,109,90,36,10
NIFTY,130,170,121.79,33.41,20.27,33.86,34.25,-4.04,7.18,6,6,-10.43,17.32,2.27,-1.4,0.61,109,90,35,11
NIFTY,130,180,116.7,31.69,20.41,31.42,33.19,-4.07,7.46,6,6,-11.66,18.46,2.22,-1.52,0.59,112,87,35,11
NIFTY,130,190,107.95,29.24,19.81,28.22,30.68,-4.59,7.46,7,6,-12.13,20.12,2.22,-1.58,0.54,111,88,34,12
NIFTY,130,200,105.04,27.77,24.97,26.33,25.97,-4.8,7.55,7,6,-12.88,20.72,2.3,-1.61,0.53,109,90,34,12
NIFTY,130,210,104.35,26.32,27.83,25.5,24.7,-5.09,7.57,7,6,-13.58,20.85,2.32,-1.65,0.52,109,90,35,11
NIFTY,130,220,113.57,24.03,28.05,27.03,34.47,-5.31,7.57,7,6,-13.79,20.75,2.31,-1.67,0.57,112,87,36,10
NIFTY,130,230,110.21,21.88,25.71,27.62,35.0,-5.53,7.57,7,7,-14.51,21.49,2.3,-1.74,0.55,113,86,34,12
NIFTY,130,240,113.74,22.02,24.54,32.13,35.04,-5.73,7.57,7,9,-15.32,21.61,2.39,-1.77,0.57,112,87,34,12
NIFTY,130,250,114.59,22.46,24.04,29.89,38.2,-5.97,7.57,7,9,-15.99,22.12,2.44,-1.73,0.58,110,89,34,12
NIFTY,130,50,143.68,31.38,36.12,33.84,42.34,-3.96,6.29,5,10,-8.78,23.29,2.11,-1.48,0.72,122,77,33,13
NIFTY,130,60,144.93,31.79,35.87,33.0,44.26,-3.96,6.25,5,10,-8.87,22.08,2.11,-1.42,0.73,121,78,33,13
NIFTY,130,70,143.23,31.28,38.29,29.51,44.15,-3.96,6.19,5,9,-8.86,16.01,2.0,-1.49,0.72,126,73,34,12
NIFTY,130,80,132.49,28.52,36.07,25.4,42.5,-3.96,6.18,5,9,-8.99,15.55,2.02,-1.43,0.67,121,78,34,12
NIFTY,130,90,136.82,33.57,35.97,27.83,39.44,-3.96,6.13,5,9,-9.34,19.81,1.98,-1.4,0.69,123,76,34,12
NIFTY,140,100,133.74,29.94,44.26,24.22,35.31,-3.96,6.19,5,10,-10.56,28.72,2.03,-1.43,0.67,121,78,33,13
NIFTY,140,110,136.61,35.88,42.7,25.41,32.62,-3.96,6.17,4,9,-9.36,26.37,2.06,-1.44,0.69,121,78,33,13
NIFTY,140,120,142.11,35.63,41.91,30.99,33.58,-3.96,6.39,5,9,-6.62,25.75,2.1,-1.43,0.71,121,78,35,11
NIFTY,140,130,145.16,33.39,38.91,34.31,38.55,-3.96,6.5,6,9,-10.22,24.97,2.13,-1.41,0.73,120,79,36,10
NIFTY,140,140,143.88,33.05,35.54,37.31,37.99,-3.96,7.14,6,9,-10.89,23.97,2.22,-1.37,0.72,116,83,36,10
NIFTY,140,150,135.3,30.35,32.03,35.76,37.17,-3.96,7.14,6,8,-11.68,23.42,2.26,-1.39,0.68,113,86,36,10
NIFTY,140,160,128.65,29.33,30.6,34.3,34.41,-3.96,7.15,6,8,-10.47,23.07,2.25,-1.42,0.65,112,87,35,11
NIFTY,140,170,125.44,32.15,29.59,33.27,30.43,-3.96,7.18,6,8,-11.22,25.09,2.27,-1.48,0.63,112,87,35,11
NIFTY,140,180,120.35,30.42,29.73,30.82,29.37,-4.24,7.46,6,8,-12.46,25.85,2.29,-1.56,0.6,112,87,34,12
NIFTY,140,190,111.59,27.98,29.13,27.62,26.87,-4.56,7.46,6,8,-12.92,27.18,2.33,-1.58,0.56,109,90,33,13
NIFTY,140,200,108.69,26.51,34.29,25.74,22.15,-4.87,7.55,6,8,-13.67,30.76,2.39,-1.64,0.55,108,91,34,12
NIFTY,140,210,107.99,25.06,37.14,24.91,20.88,-5.02,7.57,6,8,-14.37,30.61,2.36,-1.71,0.54,110,89,35,11
NIFTY,140,220,117.22,22.76,37.37,26.44,30.65,-5.48,7.57,6,8,-14.59,32.19,2.35,-1.73,0.59,113,86,35,11
NIFTY,140,230,113.86,20.62,35.02,27.03,31.19,-5.7,7.57,6,8,-15.3,32.07,2.31,-1.81,0.57,115,84,35,11
NIFTY,140,240,117.38,20.76,33.86,31.54,31.22,-5.9,7.57,6,9,-16.11,33.55,2.38,-1.86,0.59,115,84,34,12
NIFTY,140,250,118.23,21.19,33.36,29.29,34.39,-6.14,7.57,6,9,-16.78,33.67,2.43,-1.81,0.59,113,86,34,12
NIFTY,140,50,147.33,30.12,45.44,33.25,38.52,-3.96,6.45,5,10,-9.78,27.88,2.19,-1.52,0.74,121,78,33,13
NIFTY,140,60,148.57,30.53,45.19,32.41,40.44,-3.96,6.4,5,10,-9.7,28.42,2.19,-1.45,0.75,120,79,33,13
NIFTY,140,70,146.87,30.02,47.61,28.92,40.34,-3.96,6.34,5,10,-9.86,28.64,2.07,-1.52,0.74,125,74,34,12
NIFTY,140,80,136.14,27.26,45.39,24.81,38.68,-3.96,6.33,5,10,-9.99,27.74,2.09,-1.46,0.68,120,79,34,12
NIFTY,140,90,140.46,32.31,45.29,27.24,35.63,-3.96,6.28,5,10,-10.34,28.07,2.03,-1.44,0.71,123,76,33,13
NIFTY,150,100,136.08,32.31,46.41,24.54,32.82,-4.27,6.19,5,10,-11.3,28.46,2.04,-1.5,0.68,123,76,33,13
NIFTY,150,110,138.95,38.24,44.85,25.72,30.13,-4.26,6.36,4,9,-10.1,26.11,2.1,-1.47,0.7,121,78,33,13
NIFTY,150,120,144.45,37.99,44.07,31.3,31.09,-4.26,6.64,5,9,-8.37,25.48,2.13,-1.46,0.73,121,78,35,11
NIFTY,150,130,147.5,35.75,41.07,34.62,36.06,-4.26,6.76,6,9,-10.16,24.7,2.13,-1.47,0.74,122,77,38,8
NIFTY,150,140,146.22,35.41,37.69,37.62,35.5,-4.26,7.39,6,9,-10.83,23.71,2.24,-1.42,0.73,117,82,35,11
NIFTY,150,150,137.64,32.71,34.19,36.07,34.68,-4.26,7.39,6,8,-11.62,23.16,2.26,-1.45,0.69,115,84,36,10
NIFTY,150,160,130.99,31.69,32.76,34.61,31.92,-4.27,7.41,6,8,-10.41,22.81,2.27,-1.46,0.66,113,86,36,10
NIFTY,150,170,127.78,34.51,31.75,33.58,27.94,-4.26,7.43,6,8,-11.16,24.82,2.27,-1.55,0.64,114,85,35,11
NIFTY,150,180,122.69,32.78,31.89,31.13,26.88,-4.26,7.72,6,8,-12.4,25.59,2.29,-1.62,0.62,114,85,35,11
NIFTY,150,190,113.93,30.34,31.28,27.93,24.38,-4.58,7.71,6,8,-12.86,26.92,2.33,-1.64,0.57,111,88,32,14
NIFTY,150,200,111.03,28.87,36.44,26.05,19.67,-4.88,7.81,6,8,-13.61,30.49,2.36,-1.72,0.56,111,88,34,12
NIFTY,150,210,110.33,27.42,39.3,25.22,18.39,-5.03,7.82,6,8,-14.31,30.34,2.35,-1.76,0.55,112,87,35,11
NIFTY,150,220,119.56,25.13,39.52,26.75,28.16,-5.5,7.82,6,8,-14.53,31.92,2.39,-1.75,0.6,113,86,35,11
NIFTY,150,230,116.2,22.98,37.18,27.34,28.7,-5.72,7.82,6,8,-15.24,31.8,2.35,-1.83,0.58,115,84,35,11
NIFTY,150,240,119.72,23.12,36.01,31.85,28.74,-5.91,7.82,6,8,-16.05,33.29,2.41,-1.88,0.6,115,84,35,11
NIFTY,150,250,120.57,23.55,35.52,29.61,31.9,-6.16,7.82,6,8,-16.72,33.4,2.44,-1.85,0.61,114,85,35,11
NIFTY,150,50,149.67,32.48,47.59,33.56,36.03,-4.3,6.45,5,10,-10.52,22.25,2.21,-1.6,0.75,123,76,34,12
NIFTY,150,60,150.91,32.89,47.35,32.72,37.95,-4.3,6.4,5,9,-10.43,17.0,2.22,-1.51,0.76,121,78,32,14
NIFTY,150,70,149.21,32.38,49.77,29.23,37.85,-4.26,6.34,5,9,-10.6,17.21,2.13,-1.53,0.75,124,75,33,13
NIFTY,150,80,138.48,29.62,47.55,25.12,36.19,-4.27,6.33,5,10,-10.73,27.47,2.11,-1.5,0.7,121,78,33,13
NIFTY,150,90,142.8,34.67,47.45,27.55,33.14,-4.27,6.28,5,10,-11.07,27.81,2.07,-1.48,0.72,123,76,33,13
NIFTY,160,100,137.75,30.35,50.37,27.35,29.68,-3.96,6.18,5,10,-12.26,30.22,2.07,-1.53,0.69,123,76,34,12
NIFTY,160,110,140.62,36.29,48.81,28.53,26.99,-3.96,6.47,4,9,-11.05,27.86,2.09,-1.53,0.71,123,76,35,11
NIFTY,160,120,146.12,36.03,48.02,34.12,27.95,-3.96,6.75,4,9,-7.85,27.24,2.1,-1.52,0.73,124,75,35,11
NIFTY,160,130,149.17,33.8,45.02,37.44,32.92,-3.96,6.87,6,9,-10.51,26.46,2.12,-1.51,0.75,124,75,37,9
NIFTY,160,140,147.9,33.46,41.65,40.44,32.36,-3.96,7.5,6,9,-11.18,25.47,2.22,-1.45,0.74,119,80,36,10
NIFTY,160,150,139.32,30.75,38.14,38.89,31.54,-4.25,7.5,6,8,-11.97,24.91,2.27,-1.45,0.7,115,84,35,11
NIFTY,160,160,132.66,29.74,36.71,37.43,28.78,-4.25,7.52,6,8,-10.76,24.56,2.31,-1.44,0.67,112,87,36,10
NIFTY,160,170,129.45,32.55,35.7,36.4,24.8,-4.47,7.54,6,8,-11.51,26.58,2.3,-1.52,0.65,113,86,36,10
NIFTY,160,180,124.36,30.83,35.84,33.95,23.74,-4.48,7.83,6,8,-12.74,27.34,2.35,-1.59,0.62,112,87,33,13
NIFTY,160,190,115.61,28.38,35.24,30.75,21.24,-5.02,7.82,6,8,-13.21,28.67,2.37,-1.63,0.58,110,89,33,13
NIFTY,160,200,112.7,26.91,40.4,28.87,16.52,-5.23,7.92,6,8,-13.96,32.25,2.43,-1.69,0.57,109,90,34,12
NIFTY,160,210,112.01,25.46,43.25,28.04,15.25,-5.52,7.93,6,8,-14.66,32.1,2.4,-1.76,0.56,111,88,35,11
NIFTY,160,220,121.23,23.17,43.48,29.57,25.02,-5.5,7.93,6,8,-14.88,33.68,2.39,-1.78,0.61,114,85,34,12
NIFTY,160,230,117.87,21.02,41.13,30.16,25.56,-5.72,7.93,6,8,-15.59,33.56,2.36,-1.88,0.59,116,83,34,12
NIFTY,160,240,121.39,21.17,39.97,34.67,25.59,-5.91,7.93,6,8,-16.4,35.04,2.45,-1.9,0.61,115,84,34,12
NIFTY,160,250,122.25,21.6,39.47,32.42,28.76,-6.16,7.93,6,8,-17.07,35.16,2.49,-1.86,0.61,113,86,35,11
NIFTY,160,50,151.34,30.52,51.55,36.38,32.89,-3.96,6.43,4,10,-11.48,23.18,2.24,-1.63,0.76,123,76,33,13
NIFTY,160,60,152.59,30.94,51.3,35.54,34.81,-3.96,6.39,4,9,-11.39,18.66,2.23,-1.56,0.77,122,77,33,13
NIFTY,160,70,150.89,30.42,53.72,32.04,34.71,-3.96,6.33,4,9,-11.56,19.18,2.17,-1.53,0.76,123,76,34,12
NIFTY,160,80,140.15,27.66,51.5,27.94,33.05,-3.96,6.32,5,10,-11.69,29.23,2.17,-1.48,0.7,119,80,34,12
NIFTY,160,90,144.48,32.71,51.4,30.37,30.0,-3.96,6.27,5,10,-12.03,29.57,2.1,-1.5,0.73,123,76,34,12
NIFTY,170,100,133.05,30.4,49.31,26.83,26.52,-4.03,6.18,5,10,-12.79,30.03,2.17,-1.56,0.67,119,80,34,12
NIFTY,170,110,135.92,36.33,47.75,28.01,23.83,-4.03,6.47,5,8,-11.58,27.68,2.23,-1.52,0.68,117,82,34,12
NIFTY,170,120,141.42,36.08,46.97,33.59,24.78,-4.01,6.75,6,8,-10.94,27.05,2.23,-1.5,0.71,118,81,34,12
NIFTY,170,130,144.47,33.84,43.96,36.91,29.76,-4.14,6.87,6,8,-11.1,26.27,2.23,-1.52,0.73,119,80,36,10
NIFTY,170,140,143.2,33.5,40.59,39.91,29.19,-4.19,7.5,6,8,-11.77,25.28,2.29,-1.52,0.72,117,82,34,12
NIFTY,170,150,134.62,30.8,37.08,38.37,28.37,-4.55,7.5,6,8,-12.56,24.73,2.32,-1.53,0.68,114,85,34,12
NIFTY,170,160,127.96,29.78,35.65,36.91,25.62,-4.55,7.52,6,8,-11.35,24.38,2.35,-1.51,0.64,111,88,33,13
NIFTY,170,170,124.75,32.6,34.64,35.88,21.64,-4.77,7.54,6,8,-12.09,26.39,2.37,-1.57,0.63,111,88,33,13
NIFTY,170,180,119.66,30.87,34.78,33.43,20.58,-4.77,7.83,6,8,-13.33,27.16,2.43,-1.61,0.6,109,90,33,13
NIFTY,170,190,110.91,28.43,34.18,30.23,18.07,-5.31,7.82,6,8,-13.8,28.49,2.48,-1.63,0.56,106,93,33,13
NIFTY,170,200,108.0,26.96,39.34,28.34,13.36,-5.53,7.92,6,8,-14.55,32.06,2.54,-1.69,0.54,105,94,33,13
NIFTY,170,210,107.31,25.51,42.2,27.52,12.09,-5.81,7.93,6,8,-15.25,31.91,2.51,-1.76,0.54,107,92,34,12
NIFTY,170,220,116.53,23.22,42.42,29.05,21.85,-5.5,7.93,6,8,-15.46,33.49,2.52,-1.76,0.59,109,90,34,12
NIFTY,170,230,113.17,21.07,40.08,29.64,22.39,-5.72,7.93,6,8,-16.18,33.37,2.47,-1.87,0.57,112,87,34,12
NIFTY,170,240,116.69,21.21,38.91,34.15,22.43,-5.92,7.93,6,8,-16.99,34.86,2.56,-1.9,0.59,111,88,34,12
NIFTY,170,250,117.55,21.64,38.41,31.9,25.59,-6.16,7.93,6,8,-17.65,34.97,2.61,-1.85,0.59,109,90,34,12
NIFTY,170,50,146.64,30.57,50.49,35.86,29.73,-4.08,6.43,5,10,-12.01,23.3,2.32,-1.72,0.74,121,78,35,11
NIFTY,170,60,147.89,30.98,50.24,35.02,31.65,-4.07,6.39,5,10,-11.92,22.09,2.31,-1.64,0.74,120,79,34,12
NIFTY,170,70,146.19,30.47,52.66,31.52,31.54,-4.07,6.33,4,10,-12.09,21.7,2.22,-1.63,0.73,122,77,33,13
NIFTY,170,80,135.45,27.71,50.44,27.42,29.89,-4.07,6.32,5,8,-12.22,18.87,2.27,-1.54,0.68,116,83,33,13
NIFTY,170,90,139.78,32.76,50.34,29.85,26.83,-4.06,6.27,5,10,-12.56,29.38,2.19,-1.55,0.7,120,79,34,12
NIFTY,180,100,147.38,29.56,54.45,31.7,31.66,-4.41,6.18,5,10,-8.54,30.0,2.15,-1.64,0.74,125,74,34,12
NIFTY,180,110,150.24,35.5,52.89,32.89,28.97,-4.42,6.5,5,8,-9.92,27.64,2.2,-1.59,0.75,123,76,35,11
NIFTY,180,120,155.74,35.24,52.11,38.47,29.93,-4.4,6.78,6,8,-10.44,27.02,2.18,-1.58,0.78,125,74,36,10
NIFTY,180,130,158.8,33.0,49.11,41.79,34.9,-4.4,6.89,6,8,-11.33,26.24,2.19,-1.6,0.8,126,73,36,10
NIFTY,180,140,157.52,32.67,45.73,44.79,34.34,-4.4,7.53,6,8,-12.0,25.25,2.27,-1.56,0.79,122,77,36,10
NIFTY,180,150,148.94,29.96,42.22,43.24,33.52,-4.72,7.53,6,8,-12.79,24.69,2.31,-1.57,0.75,119,80,37,9
NIFTY,180,160,142.29,28.95,40.79,41.78,30.76,-4.72,7.54,6,8,-11.58,24.35,2.36,-1.53,0.72,115,84,36,10
NIFTY,180,170,139.08,31.76,39.78,40.75,26.78,-4.94,7.56,6,8,-12.33,26.36,2.39,-1.56,0.7,114,85,35,11
NIFTY,180,180,133.99,30.04,39.92,38.3,25.72,-4.94,7.85,6,8,-13.56,27.13,2.42,-1.62,0.67,113,86,36,10
NIFTY,180,190,125.23,27.59,39.32,35.1,23.22,-5.48,7.84,6,8,-14.03,28.45,2.45,-1.66,0.63,111,88,36,10
NIFTY,180,200,122.32,26.12,44.48,33.22,18.5,-5.69,7.94,6,8,-14.78,32.03,2.51,-1.73,0.61,110,89,36,10
NIFTY,180,210,121.63,24.67,47.34,32.39,17.23,-5.98,7.96,6,8,-15.48,31.88,2.46,-1.82,0.61,113,86,36,10
NIFTY,180,220,130.86,22.38,47.56,33.92,27.0,-5.57,7.96,6,8,-15.69,33.46,2.46,-1.86,0.66,116,83,35,11
NIFTY,180,230,127.5,20.23,45.22,34.51,27.54,-5.79,7.96,6,8,-16.41,33.34,2.43,-1.97,0.64,118,81,34,12
NIFTY,180,240,131.02,20.38,44.05,39.02,27.57,-5.99,7.96,6,8,-17.22,34.83,2.49,-2.01,0.66,118,81,35,11
NIFTY,180,250,131.87,20.81,43.56,36.77,30.73,-6.24,7.96,6,8,-17.89,34.94,2.54,-1.96,0.66,116,83,35,11
NIFTY,180,50,160.96,29.73,55.63,40.73,34.87,-4.46,6.43,5,10,-8.09,24.49,2.29,-1.86,0.81,128,71,36,10
NIFTY,180,60,162.21,30.15,55.38,39.89,36.79,-4.45,6.39,5,10,-8.28,23.27,2.26,-1.79,0.82,128,71,36,10
NIFTY,180,70,160.51,29.63,57.8,36.39,36.68,-4.45,6.33,4,10,-7.65,22.89,2.22,-1.69,0.81,127,72,35,11
