Underlying,Call TSL,Put TSL,Total Return,2021 Return,2022 Return,2023 Return,2024 Return,Max Drawdown %,Max Profit %,Consecutive Drawdown in Number,Consecutive Profit in Number,Consecutive Drawdown in %,Consecutive Profit iin %,Win Avg,Loss Avg,Total Avg,Win Count,Loss Count,No of Positive Months,No of Negative Months
NIFTY,110,210,28.67,12.21,10.04,-5.96,12.37,-4.99,6.79,5,11,-7.65,13.41,1.11,-1.19,0.14,115,83,26,20
NIFTY,110,220,28.92,11.85,11.63,-6.39,11.83,-5.26,6.79,4,11,-7.84,13.41,1.11,-1.24,0.15,117,81,25,21
NIFTY,110,230,30.95,13.15,11.26,-6.14,12.68,-5.32,6.61,4,11,-7.86,13.58,1.11,-1.22,0.16,117,81,26,20
NIFTY,110,240,31.93,14.04,10.85,-6.04,13.08,-5.5,6.61,4,11,-8.13,13.67,1.1,-1.23,0.16,118,80,26,20
NIFTY,110,250,30.01,13.76,10.7,-6.69,12.25,-5.72,6.58,4,11,-7.95,13.66,1.11,-1.23,0.15,117,81,26,20
NIFTY,110,50,37.35,20.56,3.35,2.13,11.31,-4.17,5.21,7,6,-8.48,13.86,1.48,-1.24,0.19,104,94,27,19
NIFTY,110,60,35.02,19.07,2.11,3.47,10.37,-4.53,6.48,11,6,-11.22,12.63,1.37,-1.25,0.18,108,90,25,21
NIFTY,110,70,33.49,13.35,4.21,2.81,13.12,-3.3,7.42,9,9,-10.57,13.78,1.28,-1.11,0.17,106,92,23,23
NIFTY,110,80,25.81,7.82,7.77,0.98,9.25,-3.33,7.36,6,8,-6.5,10.33,1.16,-1.08,0.13,107,91,22,24
NIFTY,110,90,23.11,8.26,6.52,-2.44,10.77,-3.33,7.36,6,9,-5.78,9.41,1.15,-0.92,0.12,99,99,25,21
NIFTY,120,100,16.69,11.6,2.29,-6.6,9.4,-3.64,7.58,6,9,-5.73,10.01,1.11,-1.03,0.08,103,95,22,24
NIFTY,120,110,13.5,12.05,2.31,-8.58,7.73,-3.58,7.29,6,6,-6.97,9.08,1.14,-1.0,0.07,99,99,18,28
NIFTY,120,120,16.49,10.59,3.49,-5.47,7.89,-3.16,7.29,6,7,-7.4,9.57,1.08,-1.04,0.08,105,93,21,25
NIFTY,120,130,11.63,8.34,1.39,-7.19,9.09,-3.16,7.29,6,5,-7.43,9.0,1.09,-1.03,0.06,102,96,22,24
NIFTY,120,140,8.36,12.25,-0.89,-9.97,6.97,-3.16,7.29,6,5,-7.96,8.97,1.08,-1.11,0.04,104,94,22,24
NIFTY,120,150,7.04,12.8,0.73,-12.81,6.33,-3.16,7.29,7,11,-11.35,10.98,1.08,-1.19,0.04,107,91,23,23
NIFTY,120,160,9.25,13.67,2.42,-10.25,3.41,-3.16,7.29,7,11,-10.82,10.84,1.04,-1.23,0.05,111,87,23,23
NIFTY,120,170,8.21,12.79,3.88,-12.09,3.63,-3.7,7.29,7,11,-11.26,11.28,1.05,-1.25,0.04,111,87,24,22
NIFTY,120,180,15.66,13.19,6.43,-10.32,6.36,-3.81,7.22,7,11,-11.07,11.37,1.05,-1.27,0.08,115,83,25,21
NIFTY,120,190,20.17,12.06,6.59,-9.86,11.38,-4.12,7.18,5,11,-8.12,12.95,1.05,-1.29,0.1,118,80,25,21
NIFTY,120,200,23.69,12.58,8.28,-10.63,13.46,-4.51,7.14,5,11,-7.94,12.94,1.07,-1.25,0.12,117,81,26,20
NIFTY,120,210,21.91,11.34,7.23,-8.89,12.22,-4.99,7.06,5,11,-8.11,13.25,1.09,-1.27,0.11,116,82,24,22
NIFTY,120,220,22.16,10.98,8.83,-9.32,11.68,-5.26,7.06,4,11,-8.29,13.25,1.09,-1.33,0.11,118,80,24,22
NIFTY,120,230,24.2,12.28,8.45,-9.07,12.53,-5.32,6.88,4,11,-8.32,13.42,1.07,-1.36,0.12,121,77,25,21
NIFTY,120,240,25.17,13.17,8.04,-8.97,12.93,-5.5,6.88,4,11,-8.58,13.51,1.06,-1.34,0.13,121,77,25,21
NIFTY,120,250,23.25,12.88,7.89,-9.62,12.1,-5.72,6.85,4,11,-8.41,13.5,1.08,-1.33,0.12,119,79,25,21
NIFTY,120,50,30.59,19.69,0.54,-0.8,11.17,-4.57,5.49,7,6,-9.18,13.69,1.47,-1.36,0.15,106,92,24,22
NIFTY,120,60,28.26,18.2,-0.7,0.54,10.22,-4.93,6.75,11,6,-11.91,12.46,1.38,-1.35,0.14,108,90,22,24
NIFTY,120,70,26.73,12.48,1.4,-0.12,12.97,-3.5,7.69,9,8,-11.27,11.32,1.31,-1.19,0.14,105,93,20,26
NIFTY,120,80,19.06,6.95,4.96,-1.95,9.1,-3.49,7.64,6,8,-6.29,10.16,1.17,-1.19,0.1,108,90,19,27
NIFTY,120,90,16.35,7.39,3.71,-5.37,10.62,-3.5,7.63,6,8,-6.07,9.68,1.13,-1.03,0.08,102,96,22,24
NIFTY,130,100,21.26,12.43,0.04,-2.15,10.94,-3.54,7.58,6,9,-5.2,9.89,1.13,-1.07,0.11,106,92,23,23
NIFTY,130,110,18.07,12.88,0.05,-4.13,9.27,-3.54,7.29,6,6,-7.37,9.08,1.12,-1.05,0.09,104,94,21,25
NIFTY,130,120,21.06,11.41,1.24,-1.02,9.43,-3.54,7.29,6,7,-7.41,9.42,1.07,-1.05,0.11,108,90,22,24
NIFTY,130,130,16.2,9.17,-0.86,-2.74,10.63,-3.54,7.29,6,7,-7.79,9.0,1.09,-1.05,0.08,105,93,23,23
NIFTY,130,140,12.93,13.08,-3.14,-5.52,8.51,-3.54,7.29,6,7,-8.01,8.97,1.08,-1.13,0.07,107,91,23,23
NIFTY,130,150,11.61,13.63,-1.53,-8.36,7.87,-3.54,7.29,6,11,-8.33,10.43,1.06,-1.22,0.06,111,87,21,25
NIFTY,130,160,13.82,14.5,0.16,-5.8,4.95,-3.54,7.29,7,11,-7.72,10.28,1.04,-1.25,0.07,114,84,23,23
NIFTY,130,170,12.78,13.62,1.63,-7.64,5.17,-3.71,7.29,5,11,-8.24,10.73,1.05,-1.25,0.06,113,85,22,24
NIFTY,130,180,20.23,14.02,4.17,-5.87,7.9,-3.82,7.22,5,11,-7.95,10.81,1.05,-1.27,0.1,117,81,23,23
NIFTY,130,190,24.74,12.89,4.33,-5.41,12.93,-4.12,7.18,5,11,-7.07,12.4,1.05,-1.27,0.12,119,79,26,20
NIFTY,130,200,28.26,13.41,6.02,-6.18,15.01,-4.51,7.14,5,11,-7.17,12.39,1.07,-1.25,0.14,119,79,27,19
NIFTY,130,210,26.48,12.16,4.98,-4.43,13.77,-4.99,7.06,5,11,-6.79,12.7,1.07,-1.28,0.13,119,79,27,19
NIFTY,130,220,26.73,11.8,6.57,-4.87,13.22,-5.27,7.06,4,11,-7.04,12.69,1.09,-1.3,0.13,119,79,27,19
NIFTY,130,230,28.76,13.11,6.2,-4.62,14.08,-5.33,6.88,4,11,-6.76,12.87,1.07,-1.34,0.15,122,76,26,20
NIFTY,130,240,29.74,13.99,5.78,-4.52,14.48,-5.5,6.88,4,11,-7.02,12.96,1.07,-1.32,0.15,122,76,26,20
NIFTY,130,250,27.82,13.71,5.63,-5.17,13.65,-5.72,6.85,4,11,-6.85,12.95,1.07,-1.32,0.14,121,77,26,20
NIFTY,130,50,35.16,20.51,-1.72,3.65,12.71,-5.01,5.49,7,6,-9.76,13.6,1.52,-1.4,0.18,107,91,28,18
NIFTY,130,60,32.83,19.03,-2.96,4.99,11.77,-5.37,6.75,11,6,-12.48,12.36,1.43,-1.38,0.17,109,89,25,21
NIFTY,130,70,31.3,13.3,-0.85,4.33,14.52,-3.76,7.69,9,8,-11.85,11.22,1.32,-1.24,0.16,108,90,22,24
NIFTY,130,80,23.62,7.77,2.7,2.5,10.65,-3.54,7.64,6,8,-6.67,10.06,1.21,-1.22,0.12,109,89,23,23
NIFTY,130,90,20.92,8.22,1.45,-0.92,12.16,-3.54,7.63,6,8,-5.52,9.68,1.15,-1.08,0.11,105,93,25,21
NIFTY,140,100,19.99,10.47,-2.17,-1.33,13.01,-3.62,7.58,6,9,-5.28,9.56,1.13,-1.08,0.1,106,92,23,23
NIFTY,140,110,16.8,10.92,-2.15,-3.31,11.34,-3.62,7.29,6,5,-7.76,9.08,1.14,-1.05,0.08,103,95,21,25
NIFTY,140,120,19.79,9.46,-0.97,-0.2,11.5,-3.62,7.29,7,7,-7.8,9.24,1.1,-1.05,0.1,106,92,23,23
NIFTY,140,130,14.93,7.22,-3.07,-1.92,12.7,-3.62,7.29,6,5,-8.28,9.0,1.11,-1.04,0.08,103,95,23,23
NIFTY,140,140,11.65,11.12,-5.35,-4.7,10.58,-3.62,7.29,6,6,-8.52,8.97,1.08,-1.14,0.06,107,91,22,24
NIFTY,140,150,10.34,11.67,-3.73,-7.54,9.94,-3.62,7.29,6,6,-8.84,8.87,1.08,-1.18,0.05,108,90,21,25
NIFTY,140,160,12.55,12.55,-2.04,-4.98,7.02,-3.62,7.29,7,11,-8.23,9.42,1.05,-1.22,0.06,112,86,22,24
NIFTY,140,170,11.5,11.66,-0.58,-6.82,7.24,-3.78,7.29,5,11,-8.67,9.86,1.06,-1.22,0.06,111,87,22,24
NIFTY,140,180,18.95,12.07,1.97,-5.05,9.97,-3.89,7.22,5,11,-8.46,9.95,1.06,-1.24,0.1,115,83,23,23
NIFTY,140,190,23.47,10.93,2.13,-4.58,15.0,-4.11,7.18,5,11,-7.46,11.53,1.07,-1.22,0.12,116,82,26,20
NIFTY,140,200,26.99,11.45,3.82,-5.36,17.08,-4.51,7.14,5,11,-7.56,11.52,1.08,-1.2,0.14,116,82,26,20
NIFTY,140,210,25.21,10.21,2.77,-3.61,15.84,-4.99,7.06,5,11,-7.02,11.83,1.08,-1.23,0.13,116,82,25,21
NIFTY,140,220,25.46,9.85,4.36,-4.05,15.29,-5.26,7.06,4,11,-7.27,11.82,1.09,-1.26,0.13,117,81,26,20
NIFTY,140,230,27.49,11.16,3.99,-3.8,16.15,-5.32,6.88,4,11,-6.1,12.0,1.07,-1.3,0.14,120,78,26,20
NIFTY,140,240,28.47,12.04,3.58,-3.69,16.55,-5.5,6.88,4,11,-6.18,12.09,1.06,-1.3,0.14,121,77,26,20
NIFTY,140,250,26.55,11.76,3.43,-4.35,15.71,-5.72,6.85,4,11,-6.23,12.08,1.07,-1.3,0.13,120,78,26,20
NIFTY,140,50,33.89,18.56,-3.92,4.47,14.78,-5.5,5.49,7,6,-10.27,13.61,1.53,-1.43,0.17,107,91,29,17
NIFTY,140,60,31.56,17.07,-5.16,5.81,13.83,-5.86,6.75,13,6,-14.35,12.38,1.46,-1.37,0.16,107,91,25,21
NIFTY,140,70,30.03,11.35,-3.06,5.15,16.59,-3.62,7.69,9,6,-12.35,11.24,1.37,-1.23,0.15,105,93,23,23
NIFTY,140,80,22.35,5.82,0.5,3.32,12.72,-3.62,7.64,6,8,-6.94,10.08,1.24,-1.21,0.11,107,91,23,23
NIFTY,140,90,19.65,6.27,-0.76,-0.1,14.23,-3.62,7.63,6,8,-5.02,9.68,1.2,-1.05,0.1,101,97,23,23
NIFTY,150,100,17.61,10.02,-1.66,-1.8,11.05,-3.72,7.58,7,6,-7.53,9.56,1.16,-1.07,0.09,103,95,24,22
NIFTY,150,110,14.42,10.47,-1.64,-3.78,9.38,-3.72,7.29,7,6,-8.01,9.08,1.16,-1.06,0.07,101,97,22,24
NIFTY,150,120,17.42,9.0,-0.46,-0.67,9.54,-3.72,7.29,7,7,-8.06,9.02,1.1,-1.06,0.09,105,93,25,21
NIFTY,150,130,12.55,6.76,-2.56,-2.39,10.74,-3.72,7.29,7,5,-8.68,9.0,1.13,-1.04,0.06,101,97,25,21
NIFTY,150,140,9.28,10.66,-4.83,-5.17,8.62,-3.72,7.29,7,6,-8.92,8.97,1.09,-1.14,0.05,105,93,24,22
NIFTY,150,150,7.96,11.22,-3.22,-8.01,7.98,-3.72,7.29,7,6,-9.24,8.87,1.11,-1.16,0.04,105,93,22,24
NIFTY,150,160,10.17,12.09,-1.53,-5.45,5.06,-3.72,7.29,7,9,-8.63,8.83,1.06,-1.19,0.05,109,89,23,23
NIFTY,150,170,9.13,11.21,-0.07,-7.29,5.28,-3.78,7.29,5,9,-9.08,8.75,1.09,-1.18,0.05,107,91,23,23
NIFTY,150,180,16.58,11.61,2.48,-5.52,8.01,-3.89,7.22,5,9,-8.86,8.84,1.08,-1.19,0.08,111,87,24,22
NIFTY,150,190,21.09,10.47,2.64,-5.06,13.04,-4.11,7.18,5,9,-7.72,10.43,1.09,-1.17,0.11,112,86,25,21
NIFTY,150,200,24.61,11.0,4.33,-5.83,15.12,-4.51,7.14,5,9,-7.82,10.41,1.1,-1.15,0.12,112,86,24,22
NIFTY,150,210,22.83,9.75,3.29,-4.09,13.88,-4.99,7.06,5,9,-7.42,10.72,1.11,-1.16,0.12,111,87,25,21
NIFTY,150,220,23.08,9.39,4.88,-4.52,13.33,-5.26,7.06,4,9,-7.68,10.72,1.12,-1.19,0.12,112,86,27,19
NIFTY,150,230,25.12,10.7,4.51,-4.27,14.19,-5.32,6.88,4,9,-6.51,10.89,1.1,-1.22,0.13,115,83,27,19
NIFTY,150,240,26.1,11.58,4.09,-4.17,14.59,-5.5,6.88,4,9,-6.59,10.98,1.09,-1.22,0.13,116,82,26,20
NIFTY,150,250,24.17,11.3,3.94,-4.82,13.75,-5.72,6.85,4,9,-6.64,10.97,1.09,-1.22,0.12,115,83,26,20
NIFTY,150,50,31.51,18.1,-3.41,4.0,12.82,-5.92,5.49,7,6,-10.48,13.52,1.53,-1.46,0.16,107,91,28,18
NIFTY,150,60,29.18,16.62,-4.65,5.34,11.87,-6.28,6.75,13,6,-15.05,12.28,1.46,-1.39,0.15,107,91,25,21
NIFTY,150,70,27.65,10.89,-2.55,4.68,14.63,-3.72,7.69,9,6,-12.57,11.14,1.37,-1.25,0.14,105,93,24,22
NIFTY,150,80,19.98,5.36,1.01,2.85,10.76,-3.72,7.64,6,9,-7.39,11.77,1.25,-1.22,0.1,106,92,24,22
NIFTY,150,90,17.27,5.81,-0.24,-0.57,12.27,-3.72,7.63,6,9,-7.22,10.57,1.22,-1.07,0.09,100,98,23,23
NIFTY,160,100,18.68,10.3,-3.58,0.94,11.01,-3.9,7.58,6,6,-7.83,9.56,1.17,-1.12,0.09,105,93,25,21
NIFTY,160,110,15.49,10.75,-3.56,-1.04,9.34,-3.9,7.29,6,6,-8.32,9.08,1.17,-1.1,0.08,103,95,23,23
NIFTY,160,120,18.48,9.29,-2.38,2.07,9.5,-3.9,7.29,7,7,-8.37,9.02,1.13,-1.08,0.09,105,93,27,19
NIFTY,160,130,13.62,7.05,-4.48,0.35,10.7,-3.9,7.29,6,7,-9.04,9.0,1.13,-1.11,0.07,104,94,26,20
NIFTY,160,140,10.34,10.95,-6.76,-2.43,8.58,-3.9,7.29,6,7,-9.28,8.97,1.1,-1.2,0.05,108,90,24,22
NIFTY,160,150,9.03,11.5,-5.14,-5.27,7.94,-3.9,7.29,6,7,-9.6,8.87,1.1,-1.24,0.05,109,89,22,24
NIFTY,160,160,11.24,12.37,-3.45,-2.71,5.02,-3.9,7.29,7,7,-8.99,8.83,1.06,-1.26,0.06,112,86,25,21
NIFTY,160,170,10.2,11.49,-1.99,-4.55,5.24,-3.9,7.29,5,7,-9.43,8.68,1.09,-1.25,0.05,110,88,23,23
NIFTY,160,180,17.65,11.9,0.56,-2.78,7.97,-3.9,7.22,5,9,-9.22,8.55,1.08,-1.26,0.09,114,84,25,21
NIFTY,160,190,22.16,10.76,0.72,-2.31,13.0,-4.11,7.18,5,9,-8.02,9.81,1.08,-1.26,0.11,116,82,24,22
NIFTY,160,200,25.68,11.28,2.41,-3.09,15.08,-4.51,7.14,5,9,-8.13,9.8,1.1,-1.22,0.13,115,83,25,21
NIFTY,160,210,23.9,10.04,1.36,-1.34,13.84,-4.99,7.06,5,9,-7.46,10.11,1.1,-1.24,0.12,115,83,25,21
NIFTY,160,220,24.15,9.68,2.95,-1.78,13.29,-5.26,7.06,4,9,-7.71,10.1,1.11,-1.28,0.12,116,82,27,19
NIFTY,160,230,26.18,10.98,2.58,-1.53,14.15,-5.32,6.88,4,9,-6.54,10.28,1.09,-1.31,0.13,119,79,27,19
NIFTY,160,240,27.16,11.87,2.17,-1.42,14.55,-5.5,6.88,4,9,-6.62,10.36,1.08,-1.31,0.14,120,78,26,20
NIFTY,160,250,25.24,11.59,2.02,-2.08,13.71,-5.72,6.85,4,9,-6.68,10.36,1.08,-1.31,0.13,119,79,25,21
NIFTY,160,50,32.58,18.39,-5.33,6.74,12.78,-6.37,5.49,7,6,-10.79,13.4,1.55,-1.49,0.16,108,90,27,19
NIFTY,160,60,30.25,16.9,-6.57,8.08,11.83,-6.73,6.75,13,6,-15.81,12.17,1.47,-1.43,0.15,108,90,28,18
NIFTY,160,70,28.72,11.18,-4.47,7.42,14.59,-3.9,7.69,9,7,-12.88,11.03,1.37,-1.3,0.15,107,91,26,20
NIFTY,160,80,21.04,5.65,-0.91,5.59,10.72,-3.9,7.64,5,9,-7.62,11.48,1.25,-1.29,0.11,109,89,24,22
NIFTY,160,90,18.34,6.09,-2.16,2.18,12.23,-3.9,7.63,5,9,-7.53,10.28,1.24,-1.1,0.09,101,97,24,22
NIFTY,170,100,19.77,12.08,-3.71,0.47,10.92,-4.06,7.58,6,6,-8.43,9.56,1.16,-1.14,0.1,107,91,25,21
NIFTY,170,110,16.58,12.53,-3.69,-1.51,9.25,-4.06,7.29,6,6,-8.92,9.08,1.15,-1.12,0.08,105,93,24,22
NIFTY,170,120,19.57,11.07,-2.5,1.6,9.41,-4.06,7.29,7,7,-8.96,9.02,1.1,-1.13,0.1,109,89,28,18
NIFTY,170,130,14.71,8.82,-4.6,-0.12,10.61,-4.06,7.29,6,7,-9.34,9.0,1.1,-1.16,0.07,108,90,26,20
NIFTY,170,140,11.43,12.73,-6.88,-2.9,8.49,-4.06,7.29,6,7,-9.51,8.97,1.07,-1.26,0.06,112,86,25,21
NIFTY,170,150,10.12,13.28,-5.27,-5.74,7.85,-4.06,7.29,6,7,-9.74,8.87,1.07,-1.28,0.05,112,86,25,21
NIFTY,170,160,12.33,14.15,-3.58,-3.18,4.93,-4.06,7.29,7,7,-9.14,8.83,1.03,-1.31,0.06,116,82,26,20
NIFTY,170,170,11.28,13.27,-2.12,-5.02,5.15,-4.06,7.29,5,7,-9.58,8.68,1.05,-1.29,0.06,114,84,25,21
NIFTY,170,180,18.73,13.67,0.43,-3.25,7.88,-4.06,7.22,5,9,-9.36,8.55,1.05,-1.31,0.09,118,80,27,19
NIFTY,170,190,23.25,12.54,0.59,-2.78,12.91,-4.11,7.18,5,9,-8.62,9.66,1.06,-1.3,0.12,119,79,26,20
NIFTY,170,200,26.77,13.06,2.28,-3.56,14.99,-4.51,7.14,5,9,-8.72,9.64,1.07,-1.27,0.14,119,79,27,19
NIFTY,170,210,24.99,11.82,1.24,-1.81,13.75,-4.99,7.06,5,9,-7.45,9.95,1.07,-1.27,0.13,118,80,26,20
NIFTY,170,220,25.24,11.46,2.83,-2.25,13.2,-5.26,7.06,4,9,-7.7,9.95,1.08,-1.31,0.13,119,79,27,19
NIFTY,170,230,27.27,12.76,2.46,-2.0,14.06,-5.32,6.88,4,9,-6.68,10.13,1.06,-1.34,0.14,122,76,28,18
NIFTY,170,240,28.25,13.65,2.04,-1.89,14.46,-5.5,6.88,4,9,-6.78,10.21,1.05,-1.34,0.14,123,75,27,19
NIFTY,170,250,26.33,13.36,1.89,-2.55,13.62,-5.72,6.85,4,9,-6.78,10.21,1.05,-1.34,0.13,122,76,27,19
NIFTY,170,50,33.67,20.17,-5.46,6.27,12.69,-6.83,5.49,7,6,-11.07,12.96,1.54,-1.51,0.17,109,89,29,17
NIFTY,170,60,31.34,18.68,-6.7,7.61,11.74,-7.19,6.75,13,6,-16.58,11.72,1.46,-1.47,0.16,110,88,28,18
NIFTY,170,70,29.81,12.96,-4.59,6.95,14.5,-4.06,7.69,9,7,-13.15,10.58,1.37,-1.32,0.15,108,90,26,20
NIFTY,170,80,22.13,7.43,-1.04,5.12,10.63,-4.06,7.64,5,9,-8.01,11.02,1.24,-1.3,0.11,110,88,24,22
NIFTY,170,90,19.43,7.87,-2.29,1.7,12.14,-4.06,7.63,5,6,-8.13,9.68,1.24,-1.12,0.1,102,96,24,22
NIFTY,180,100,19.83,11.7,-2.94,0.94,10.14,-4.1,7.58,6,6,-9.07,9.56,1.19,-1.15,0.1,106,92,26,20
NIFTY,180,110,16.65,12.15,-2.93,-1.05,8.47,-4.1,7.29,6,6,-9.56,9.08,1.18,-1.13,0.08,104,94,23,23
NIFTY,180,120,19.64,10.68,-1.74,2.06,8.63,-4.1,7.29,7,7,-9.61,9.02,1.11,-1.14,0.1,109,89,27,19
NIFTY,180,130,14.77,8.44,-3.84,0.34,9.83,-4.1,7.29,6,6,-9.98,9.0,1.13,-1.16,0.07,107,91,26,20
NIFTY,180,140,11.5,12.34,-6.12,-2.44,7.71,-4.1,7.29,6,6,-10.15,8.97,1.09,-1.26,0.06,111,87,25,21
NIFTY,180,150,10.19,12.9,-4.51,-5.28,7.07,-4.1,7.29,6,6,-10.4,8.87,1.1,-1.28,0.05,111,87,26,20
NIFTY,180,160,12.39,13.77,-2.81,-2.72,4.15,-4.1,7.29,7,6,-9.8,8.83,1.06,-1.31,0.06,115,83,24,22
NIFTY,180,170,11.35,12.89,-1.35,-4.56,4.37,-4.15,7.29,5,6,-10.24,8.68,1.05,-1.32,0.06,115,83,23,23
NIFTY,180,180,18.8,13.29,1.19,-2.79,7.1,-4.43,7.22,5,6,-10.02,8.55,1.06,-1.31,0.09,117,81,24,22
NIFTY,180,190,23.32,12.15,1.35,-2.32,12.13,-4.51,7.18,5,6,-9.26,9.22,1.07,-1.31,0.12,119,79,25,21
NIFTY,180,200,26.84,12.67,3.05,-3.09,14.21,-4.51,7.14,5,6,-9.36,9.09,1.08,-1.28,0.14,119,79,26,20
NIFTY,180,210,25.05,11.43,2.0,-1.35,12.97,-4.99,7.06,5,6,-7.53,8.95,1.08,-1.28,0.13,118,80,25,21
NIFTY,180,220,25.3,11.07,3.59,-1.78,12.42,-5.26,7.06,4,6,-7.78,9.46,1.09,-1.32,0.13,119,79,25,21
NIFTY,180,230,27.34,12.38,3.22,-1.54,13.28,-5.32,6.88,4,6,-7.32,7.92,1.07,-1.36,0.14,122,76,26,20
NIFTY,180,240,28.32,13.26,2.8,-1.43,13.68,-5.5,6.88,4,6,-7.42,8.27,1.06,-1.36,0.14,123,75,25,21
NIFTY,180,250,26.39,12.98,2.65,-2.09,12.84,-5.72,6.85,4,6,-7.42,8.21,1.06,-1.36,0.13,122,76,26,20
