Underlying,Call TSL,Put TSL,Total Return,2021 Return,2022 Return,2023 Return,2024 Return,Max Drawdown %,Max Profit %,Consecutive Drawdown in Number,Consecutive Profit in Number,Consecutive Drawdown in %,Consecutive Profit iin %,Win Avg,Loss Avg,Total Avg,Win Count,Loss Count,No of Positive Months,No of Negative Months
NIFTY,100,220,4.79,2.17,4.0,-1.6,0.22,-2.38,2.85,6,11,-3.85,4.54,0.55,-0.59,0.02,104,89,24,22
NIFTY,100,230,4.95,3.44,3.05,-1.07,-0.48,-2.53,2.85,6,11,-3.85,4.54,0.55,-0.59,0.03,104,89,24,22
NIFTY,100,240,4.81,3.31,2.64,-0.28,-0.86,-2.66,2.85,6,11,-3.85,4.54,0.55,-0.58,0.02,104,89,24,22
NIFTY,100,250,3.71,3.48,1.94,-0.53,-1.19,-2.66,2.85,6,11,-3.85,4.54,0.55,-0.59,0.02,103,90,24,22
NIFTY,100,50,-10.52,11.78,-3.91,-10.59,-7.81,-3.2,4.1,8,5,-9.55,8.07,0.98,-0.87,-0.05,85,108,20,26
NIFTY,100,60,-12.13,9.28,-4.36,-8.37,-8.68,-3.34,3.86,7,5,-8.43,7.14,0.85,-0.86,-0.06,90,103,20,26
NIFTY,100,70,-2.63,10.34,-1.15,-4.46,-7.35,-3.65,3.57,9,5,-6.66,7.07,0.74,-0.77,-0.01,97,96,22,24
NIFTY,100,80,4.42,9.58,0.18,-2.51,-2.83,-3.26,3.27,6,5,-7.18,8.36,0.66,-0.77,0.02,107,86,27,19
NIFTY,100,90,7.39,6.18,1.91,0.57,-1.27,-3.3,3.1,6,6,-7.63,7.14,0.61,-0.7,0.04,109,84,28,18
NIFTY,110,100,-3.37,0.16,0.24,-0.83,-2.94,-3.8,2.75,6,6,-5.84,6.04,0.56,-0.71,-0.02,105,88,23,23
NIFTY,110,110,-5.41,-2.67,-0.89,-2.6,0.74,-2.53,2.62,6,6,-5.12,5.6,0.54,-0.67,-0.03,103,90,23,23
NIFTY,110,120,-3.7,-5.21,1.64,-2.37,2.23,-2.72,2.42,6,8,-4.99,5.29,0.52,-0.65,-0.02,104,89,23,23
NIFTY,110,130,-3.57,-7.25,2.79,-1.7,2.59,-2.84,2.26,6,8,-5.34,4.76,0.54,-0.63,-0.02,101,92,24,22
NIFTY,110,140,-2.27,-6.34,3.18,-1.17,2.06,-2.86,2.34,6,8,-5.51,4.46,0.55,-0.59,-0.01,98,95,24,22
NIFTY,110,150,1.13,-2.79,3.86,-1.34,1.4,-3.09,2.32,6,8,-5.3,4.32,0.54,-0.58,0.01,101,92,23,23
NIFTY,110,160,0.77,-2.5,3.21,-1.67,1.73,-3.23,2.7,5,8,-5.44,4.4,0.54,-0.58,0.0,101,92,23,23
NIFTY,110,170,1.11,-1.12,3.63,-2.37,0.97,-2.35,2.7,5,6,-4.75,4.4,0.53,-0.58,0.01,102,91,23,23
NIFTY,110,180,2.2,-0.37,3.32,-1.02,0.27,-2.35,2.7,5,7,-4.75,4.4,0.52,-0.6,0.01,105,88,26,20
NIFTY,110,190,0.39,-0.77,2.83,-1.28,-0.39,-2.35,2.7,5,7,-4.75,4.4,0.52,-0.61,0.0,104,89,25,21
NIFTY,110,200,-0.68,-1.33,2.44,-1.56,-0.24,-2.35,2.7,5,7,-4.75,4.4,0.53,-0.6,-0.0,102,91,25,21
NIFTY,110,210,-0.82,-0.95,2.13,-1.78,-0.22,-2.35,2.7,5,7,-4.75,4.4,0.53,-0.6,-0.0,102,91,25,21
NIFTY,110,220,-0.84,0.18,1.76,-2.35,-0.42,-2.35,2.7,5,7,-4.75,4.4,0.53,-0.62,-0.0,103,90,25,21
NIFTY,110,230,-0.69,1.45,0.81,-1.82,-1.12,-2.42,2.7,8,7,-4.75,4.4,0.53,-0.61,-0.0,103,90,25,21
NIFTY,110,240,-0.83,1.31,0.4,-1.04,-1.5,-2.55,2.7,8,7,-4.75,4.4,0.52,-0.61,-0.0,103,90,25,21
NIFTY,110,250,-1.93,1.49,-0.3,-1.28,-1.83,-2.55,2.7,8,7,-4.75,4.4,0.53,-0.62,-0.01,102,91,25,21
NIFTY,110,50,-16.16,9.79,-6.16,-11.34,-8.45,-3.62,4.1,8,5,-10.53,8.07,0.98,-0.9,-0.08,84,109,21,25
NIFTY,110,60,-17.77,7.29,-6.61,-9.12,-9.32,-3.75,3.86,7,5,-9.41,7.14,0.84,-0.89,-0.09,89,104,20,26
NIFTY,110,70,-8.27,8.34,-3.4,-5.22,-7.99,-4.06,3.57,6,5,-6.97,6.87,0.73,-0.79,-0.04,95,98,21,25
NIFTY,110,80,-1.22,7.59,-2.07,-3.27,-3.47,-3.67,3.27,6,5,-7.49,8.15,0.65,-0.79,-0.01,105,88,26,20
NIFTY,110,90,1.75,4.18,-0.33,-0.19,-1.91,-3.7,3.1,6,6,-7.94,6.94,0.6,-0.72,0.01,107,86,25,21
NIFTY,120,100,-4.44,-0.58,-0.25,0.67,-4.28,-4.27,2.98,6,5,-6.14,5.91,0.57,-0.72,-0.02,104,89,25,21
NIFTY,120,110,-6.48,-3.41,-1.37,-1.09,-0.61,-2.77,2.86,6,5,-5.42,5.48,0.55,-0.67,-0.03,101,92,23,23
NIFTY,120,120,-4.77,-5.95,1.15,-0.86,0.89,-2.96,2.7,6,5,-5.2,5.16,0.54,-0.65,-0.02,102,91,22,24
NIFTY,120,130,-4.64,-7.99,2.31,-0.2,1.25,-3.04,2.53,6,5,-5.2,4.63,0.55,-0.64,-0.02,100,93,23,23
NIFTY,120,140,-3.34,-7.09,2.69,0.33,0.72,-2.49,2.42,5,5,-5.2,4.33,0.55,-0.62,-0.02,100,93,24,22
NIFTY,120,150,0.06,-3.53,3.37,0.17,0.05,-2.5,2.3,6,5,-5.2,4.19,0.54,-0.6,0.0,101,92,25,21
NIFTY,120,160,-0.3,-3.25,2.72,-0.16,0.39,-2.5,2.59,5,5,-5.2,4.29,0.55,-0.6,-0.0,101,92,25,21
NIFTY,120,170,0.04,-1.86,3.14,-0.87,-0.38,-2.5,2.59,5,5,-5.2,4.29,0.54,-0.6,0.0,102,91,25,21
NIFTY,120,180,1.13,-1.11,2.84,0.49,-1.08,-2.5,2.59,5,7,-5.2,4.29,0.53,-0.62,0.01,105,88,27,19
NIFTY,120,190,-0.68,-1.51,2.35,0.22,-1.73,-2.5,2.59,5,7,-5.2,4.29,0.53,-0.63,-0.0,104,89,26,20
NIFTY,120,200,-1.75,-2.07,1.96,-0.06,-1.58,-2.5,2.59,5,5,-5.2,4.29,0.53,-0.62,-0.01,103,90,26,20
NIFTY,120,210,-1.89,-1.7,1.64,-0.28,-1.56,-2.5,2.59,5,5,-5.2,4.29,0.53,-0.63,-0.01,103,90,26,20
NIFTY,120,220,-1.91,-0.57,1.27,-0.85,-1.76,-2.5,2.59,5,7,-5.2,4.29,0.53,-0.64,-0.01,104,89,25,21
NIFTY,120,230,-1.75,0.71,0.32,-0.32,-2.46,-2.5,2.59,5,7,-5.2,4.29,0.52,-0.63,-0.01,104,89,25,21
NIFTY,120,240,-1.9,0.57,-0.09,0.47,-2.84,-2.55,2.59,5,7,-5.2,4.29,0.52,-0.63,-0.01,104,89,25,21
NIFTY,120,250,-3.0,0.75,-0.79,0.22,-3.18,-2.55,2.59,5,7,-5.2,4.29,0.52,-0.64,-0.02,104,89,25,21
NIFTY,120,50,-17.22,9.05,-6.64,-9.84,-9.79,-4.16,4.1,8,5,-11.02,8.07,1.01,-0.9,-0.09,82,111,20,26
NIFTY,120,60,-18.84,6.55,-7.1,-7.62,-10.67,-4.3,3.86,7,5,-9.91,7.31,0.86,-0.89,-0.1,87,106,19,27
NIFTY,120,70,-9.33,7.6,-3.88,-3.71,-9.34,-4.61,3.57,6,5,-7.27,6.88,0.75,-0.8,-0.05,94,99,21,25
NIFTY,120,80,-2.29,6.85,-2.55,-1.77,-4.81,-4.14,3.31,6,5,-7.79,8.02,0.65,-0.8,-0.01,105,88,27,19
NIFTY,120,90,0.68,3.44,-0.82,1.31,-3.25,-4.17,3.14,6,5,-8.24,6.81,0.6,-0.73,0.0,106,87,25,21
NIFTY,130,100,-6.4,-1.37,-1.64,0.2,-3.58,-4.58,2.94,6,5,-6.55,5.82,0.57,-0.74,-0.03,104,89,23,23
NIFTY,130,110,-8.44,-4.2,-2.77,-1.56,0.09,-3.23,2.82,6,5,-5.83,5.39,0.55,-0.71,-0.04,102,91,21,25
NIFTY,130,120,-6.73,-6.74,-0.24,-1.33,1.59,-3.42,2.67,6,5,-5.55,5.08,0.54,-0.66,-0.03,101,92,22,24
NIFTY,130,130,-6.59,-8.78,0.91,-0.67,1.94,-3.51,2.49,6,5,-5.55,4.54,0.54,-0.65,-0.03,100,93,24,22
NIFTY,130,140,-5.3,-7.87,1.3,-0.14,1.42,-2.64,2.38,5,5,-5.55,4.25,0.54,-0.63,-0.03,100,93,25,21
NIFTY,130,150,-1.89,-4.32,1.97,-0.3,0.75,-2.64,2.27,6,5,-5.55,4.11,0.54,-0.6,-0.01,100,93,26,20
NIFTY,130,160,-2.26,-4.03,1.32,-0.63,1.09,-2.64,2.35,5,5,-5.55,4.05,0.54,-0.6,-0.01,100,93,25,21
NIFTY,130,170,-1.91,-2.64,1.75,-1.34,0.32,-2.64,2.35,5,5,-5.55,4.05,0.53,-0.59,-0.01,100,93,25,21
NIFTY,130,180,-0.82,-1.9,1.44,0.01,-0.38,-2.64,2.35,5,7,-5.55,4.05,0.52,-0.61,-0.0,103,90,26,20
NIFTY,130,190,-2.63,-2.3,0.95,-0.25,-1.04,-2.64,2.35,5,7,-5.55,4.05,0.52,-0.62,-0.01,102,91,26,20
NIFTY,130,200,-3.71,-2.85,0.56,-0.53,-0.88,-2.64,2.35,5,5,-5.55,4.05,0.52,-0.62,-0.02,102,91,26,20
NIFTY,130,210,-3.84,-2.48,0.25,-0.75,-0.86,-2.64,2.35,5,5,-5.55,4.05,0.52,-0.62,-0.02,102,91,25,21
NIFTY,130,220,-3.87,-1.35,-0.13,-1.32,-1.06,-2.64,2.35,5,7,-5.55,4.05,0.52,-0.63,-0.02,102,91,25,21
NIFTY,130,230,-3.71,-0.08,-1.08,-0.79,-1.76,-2.64,2.35,5,7,-5.55,4.05,0.52,-0.62,-0.02,102,91,25,21
NIFTY,130,240,-3.85,-0.22,-1.49,-0.0,-2.14,-2.64,2.35,5,7,-5.55,4.05,0.51,-0.62,-0.02,102,91,24,22
NIFTY,130,250,-4.95,-0.04,-2.19,-0.25,-2.48,-2.64,2.35,5,7,-5.55,4.05,0.51,-0.63,-0.03,102,91,24,22
NIFTY,130,50,-19.18,8.26,-8.04,-10.31,-9.09,-4.27,4.1,8,5,-11.4,8.07,1.01,-0.93,-0.1,83,110,20,26
NIFTY,130,60,-20.79,5.76,-8.49,-8.09,-9.97,-4.41,3.86,7,5,-10.29,7.27,0.86,-0.92,-0.11,88,105,20,26
NIFTY,130,70,-11.29,6.82,-5.28,-4.19,-8.64,-4.72,3.57,6,5,-7.68,6.85,0.75,-0.84,-0.06,95,98,21,25
NIFTY,130,80,-4.24,6.06,-3.95,-2.24,-4.12,-4.45,3.27,6,5,-8.2,7.94,0.65,-0.83,-0.02,105,88,27,19
NIFTY,130,90,-1.28,2.66,-2.22,0.84,-2.56,-4.48,3.1,6,5,-8.65,6.73,0.61,-0.75,-0.01,106,87,25,21
NIFTY,140,100,-10.19,-2.86,-2.73,-0.6,-3.99,-4.86,2.94,6,5,-6.92,5.62,0.56,-0.8,-0.05,106,87,21,25
NIFTY,140,110,-12.23,-5.69,-3.86,-2.37,-0.31,-3.49,2.82,6,5,-6.2,5.19,0.54,-0.75,-0.06,103,90,19,27
NIFTY,140,120,-10.52,-8.23,-1.33,-2.13,1.18,-3.67,2.67,6,5,-5.89,4.87,0.53,-0.7,-0.05,101,92,21,25
NIFTY,140,130,-10.38,-10.27,-0.18,-1.47,1.54,-3.76,2.49,6,5,-5.89,4.34,0.53,-0.68,-0.05,100,93,24,22
NIFTY,140,140,-9.09,-9.36,0.21,-0.94,1.01,-2.77,2.38,5,5,-5.89,4.05,0.53,-0.67,-0.05,100,93,25,21
NIFTY,140,150,-5.68,-5.81,0.88,-1.11,0.35,-2.77,2.27,6,5,-5.89,3.9,0.53,-0.63,-0.03,100,93,26,20
NIFTY,140,160,-6.05,-5.53,0.23,-1.44,0.68,-2.77,2.16,5,5,-5.89,3.86,0.53,-0.64,-0.03,100,93,25,21
NIFTY,140,170,-5.7,-4.14,0.65,-2.14,-0.08,-2.77,2.16,5,5,-5.89,3.86,0.52,-0.63,-0.03,101,92,25,21
NIFTY,140,180,-4.62,-3.39,0.35,-0.79,-0.78,-2.77,2.16,5,7,-5.89,3.86,0.51,-0.64,-0.02,103,90,26,20
NIFTY,140,190,-6.43,-3.79,-0.14,-1.05,-1.44,-2.77,2.16,5,7,-5.89,3.86,0.51,-0.65,-0.03,102,91,26,20
NIFTY,140,200,-7.5,-4.35,-0.53,-1.33,-1.29,-2.77,2.16,5,5,-5.89,3.86,0.51,-0.65,-0.04,102,91,25,21
NIFTY,140,210,-7.63,-3.97,-0.85,-1.55,-1.26,-2.77,2.16,5,5,-5.89,3.86,0.51,-0.65,-0.04,102,91,25,21
NIFTY,140,220,-7.66,-2.85,-1.22,-2.12,-1.47,-2.77,2.16,5,7,-5.89,3.86,0.51,-0.66,-0.04,102,91,25,21
NIFTY,140,230,-7.5,-1.57,-2.17,-1.59,-2.17,-2.77,2.16,5,7,-5.89,3.86,0.51,-0.65,-0.04,102,91,24,22
NIFTY,140,240,-7.64,-1.71,-2.58,-0.81,-2.55,-2.77,2.16,5,7,-5.89,3.86,0.5,-0.65,-0.04,102,91,24,22
NIFTY,140,250,-8.75,-1.53,-3.28,-1.05,-2.88,-2.77,2.16,5,7,-5.89,3.86,0.5,-0.66,-0.05,102,91,23,23
NIFTY,140,50,-22.97,6.77,-9.13,-11.11,-9.49,-4.6,4.1,8,5,-11.75,8.07,1.0,-0.98,-0.12,84,109,20,26
NIFTY,140,60,-24.58,4.27,-9.59,-8.89,-10.37,-4.74,3.86,7,5,-10.63,7.27,0.84,-0.98,-0.13,90,103,20,26
NIFTY,140,70,-15.08,5.32,-6.37,-4.99,-9.04,-5.05,3.57,6,5,-8.05,6.85,0.75,-0.88,-0.08,95,98,19,27
NIFTY,140,80,-8.03,4.57,-5.04,-3.04,-4.52,-4.73,3.27,6,5,-8.56,7.74,0.65,-0.87,-0.04,105,88,24,22
NIFTY,140,90,-5.07,1.16,-3.31,0.04,-2.96,-4.76,3.1,6,5,-9.02,6.53,0.6,-0.8,-0.03,107,86,23,23
NIFTY,150,100,-11.71,-3.25,-2.41,-1.45,-4.59,-4.79,3.61,7,5,-6.46,5.56,0.58,-0.79,-0.06,103,90,19,27
NIFTY,150,110,-13.75,-6.08,-3.54,-3.22,-0.91,-3.24,3.49,7,5,-6.26,5.12,0.56,-0.75,-0.07,100,93,19,27
NIFTY,150,120,-12.04,-8.62,-1.01,-2.99,0.58,-3.43,3.33,6,5,-6.21,5.19,0.55,-0.69,-0.06,98,95,21,25
NIFTY,150,130,-11.9,-10.66,0.14,-2.32,0.94,-3.52,3.16,6,4,-6.21,4.86,0.55,-0.68,-0.06,97,96,22,24
NIFTY,150,140,-10.61,-9.75,0.53,-1.79,0.41,-2.86,3.05,5,4,-6.21,3.98,0.55,-0.66,-0.05,97,96,23,23
NIFTY,150,150,-7.2,-6.2,1.21,-1.96,-0.25,-2.86,2.93,6,5,-6.21,3.84,0.55,-0.63,-0.04,97,96,24,22
NIFTY,150,160,-7.57,-5.92,0.56,-2.29,0.08,-2.86,2.76,5,5,-6.21,3.61,0.55,-0.63,-0.04,97,96,23,23
NIFTY,150,170,-7.22,-4.53,0.98,-2.99,-0.68,-2.86,2.65,5,5,-6.21,3.59,0.53,-0.63,-0.04,98,95,23,23
NIFTY,150,180,-6.13,-3.78,0.67,-1.64,-1.38,-2.86,2.44,5,7,-6.21,3.59,0.52,-0.63,-0.03,100,93,24,22
NIFTY,150,190,-7.94,-4.18,0.18,-1.91,-2.04,-2.86,2.42,5,7,-6.21,3.59,0.53,-0.64,-0.04,99,94,24,22
NIFTY,150,200,-9.02,-4.74,-0.21,-2.19,-1.88,-2.86,2.2,5,5,-6.21,3.59,0.52,-0.64,-0.05,99,94,24,22
NIFTY,150,210,-9.15,-4.36,-0.52,-2.4,-1.86,-2.86,2.08,5,5,-6.21,3.59,0.52,-0.65,-0.05,99,94,24,22
NIFTY,150,220,-9.18,-3.24,-0.9,-2.98,-2.07,-2.86,1.89,5,7,-6.21,3.59,0.52,-0.65,-0.05,99,94,23,23
NIFTY,150,230,-9.02,-1.96,-1.84,-2.45,-2.77,-2.86,1.89,5,7,-6.21,3.59,0.52,-0.64,-0.05,99,94,23,23
NIFTY,150,240,-9.16,-2.1,-2.25,-1.66,-3.15,-2.86,1.89,5,7,-6.21,3.59,0.51,-0.64,-0.05,99,94,23,23
NIFTY,150,250,-10.26,-1.92,-2.95,-1.91,-3.48,-2.86,1.89,5,7,-6.21,3.59,0.52,-0.65,-0.05,99,94,22,24
NIFTY,150,50,-24.49,6.38,-8.81,-11.97,-10.09,-4.85,4.32,10,5,-12.07,8.38,1.04,-0.97,-0.13,81,112,20,26
NIFTY,150,60,-26.1,3.88,-9.26,-9.75,-10.97,-4.99,4.13,10,5,-10.96,7.94,0.88,-0.97,-0.14,87,106,20,26
NIFTY,150,70,-16.6,4.93,-6.05,-5.84,-9.64,-5.29,4.07,7,5,-7.59,7.51,0.77,-0.87,-0.09,92,101,19,27
NIFTY,150,80,-9.55,4.18,-4.72,-3.89,-5.12,-4.66,3.94,7,5,-8.11,7.67,0.67,-0.86,-0.05,102,91,22,24
NIFTY,150,90,-6.59,0.77,-2.99,-0.82,-3.56,-4.69,3.77,7,5,-8.56,6.46,0.62,-0.79,-0.03,104,89,22,24
NIFTY,160,100,-13.75,-4.23,-2.88,-2.04,-4.6,-4.98,3.61,7,5,-6.96,5.38,0.57,-0.82,-0.07,104,89,18,28
NIFTY,160,110,-15.79,-7.06,-4.01,-3.8,-0.93,-3.29,3.49,7,5,-6.24,4.96,0.55,-0.77,-0.08,101,92,18,28
NIFTY,160,120,-14.08,-9.6,-1.48,-3.57,0.57,-3.48,3.33,6,5,-6.15,5.19,0.53,-0.72,-0.07,100,93,20,26
NIFTY,160,130,-13.95,-11.64,-0.33,-2.91,0.93,-3.56,3.16,6,4,-6.15,4.86,0.54,-0.7,-0.07,98,95,22,24
NIFTY,160,140,-12.65,-10.73,0.06,-2.38,0.4,-3.08,3.05,5,4,-6.15,3.74,0.54,-0.69,-0.07,98,95,23,23
NIFTY,160,150,-9.25,-7.18,0.74,-2.54,-0.27,-3.08,2.93,6,5,-6.15,3.59,0.54,-0.65,-0.05,98,95,24,22
NIFTY,160,160,-9.61,-6.89,0.09,-2.87,0.07,-3.08,2.76,5,5,-6.15,3.37,0.54,-0.66,-0.05,98,95,24,22
NIFTY,160,170,-9.26,-5.5,0.51,-3.58,-0.7,-3.08,2.65,5,5,-6.15,3.36,0.52,-0.65,-0.05,99,94,23,23
NIFTY,160,180,-8.18,-4.76,0.2,-2.22,-1.4,-3.08,2.44,5,7,-6.15,3.36,0.51,-0.65,-0.04,101,92,24,22
NIFTY,160,190,-9.99,-5.16,-0.29,-2.49,-2.05,-3.08,2.42,5,7,-6.15,3.36,0.51,-0.66,-0.05,100,93,24,22
NIFTY,160,200,-11.06,-5.71,-0.68,-2.77,-1.9,-3.08,2.2,5,5,-6.15,3.36,0.51,-0.66,-0.06,100,93,24,22
NIFTY,160,210,-11.19,-5.34,-0.99,-2.99,-1.88,-3.08,2.08,5,5,-6.15,3.36,0.51,-0.67,-0.06,100,93,23,23
NIFTY,160,220,-11.22,-4.21,-1.36,-3.56,-2.08,-3.08,1.88,5,7,-6.15,3.36,0.51,-0.67,-0.06,100,93,23,23
NIFTY,160,230,-11.06,-2.94,-2.31,-3.03,-2.78,-3.08,1.76,5,7,-6.15,3.36,0.51,-0.66,-0.06,100,93,23,23
NIFTY,160,240,-11.2,-3.08,-2.72,-2.24,-3.16,-3.08,1.67,5,7,-6.15,3.36,0.5,-0.66,-0.06,100,93,21,25
NIFTY,160,250,-12.31,-2.9,-3.42,-2.49,-3.5,-3.08,1.67,5,7,-6.15,3.36,0.5,-0.68,-0.06,100,93,21,25
NIFTY,160,50,-26.53,5.4,-9.28,-12.55,-10.11,-4.32,4.32,8,5,-12.01,8.38,1.02,-1.0,-0.14,82,111,20,26
NIFTY,160,60,-28.14,2.9,-9.73,-10.33,-10.98,-4.46,4.13,7,5,-10.9,7.94,0.87,-1.0,-0.15,88,105,20,26
NIFTY,160,70,-18.64,3.96,-6.52,-6.42,-9.66,-4.77,4.07,7,5,-8.09,7.51,0.77,-0.9,-0.1,93,100,18,28
NIFTY,160,80,-11.6,3.2,-5.19,-4.48,-5.13,-4.84,3.94,7,5,-8.61,7.43,0.66,-0.89,-0.06,103,90,22,24
NIFTY,160,90,-8.63,-0.2,-3.46,-1.4,-3.57,-4.88,3.77,7,5,-9.06,6.22,0.61,-0.82,-0.04,105,88,22,24
NIFTY,170,100,-14.59,-4.75,-2.58,-2.98,-4.28,-4.81,3.61,7,5,-6.64,5.38,0.57,-0.81,-0.08,103,90,19,27
NIFTY,170,110,-16.63,-7.58,-3.71,-4.75,-0.6,-3.02,3.49,5,5,-6.19,4.96,0.54,-0.78,-0.09,101,92,17,29
NIFTY,170,120,-14.92,-10.12,-1.18,-4.51,0.89,-3.07,3.33,6,5,-6.14,5.19,0.53,-0.73,-0.08,100,93,20,26
NIFTY,170,130,-14.79,-12.16,-0.03,-3.85,1.25,-3.12,3.16,6,4,-6.14,4.86,0.54,-0.71,-0.08,98,95,22,24
NIFTY,170,140,-13.49,-11.25,0.36,-3.32,0.72,-3.13,3.05,5,4,-6.14,3.41,0.54,-0.7,-0.07,98,95,23,23
NIFTY,170,150,-10.09,-7.7,1.04,-3.49,0.06,-3.13,2.93,5,5,-6.14,3.26,0.53,-0.67,-0.05,99,94,24,22
NIFTY,170,160,-10.45,-7.42,0.39,-3.81,0.39,-3.13,2.76,5,5,-6.14,3.23,0.53,-0.67,-0.05,99,94,24,22
NIFTY,170,170,-10.11,-6.03,0.81,-4.52,-0.37,-3.13,2.65,5,5,-6.14,3.23,0.52,-0.67,-0.05,100,93,22,24
NIFTY,170,180,-9.02,-5.28,0.5,-3.17,-1.07,-3.13,2.44,5,7,-6.14,3.23,0.51,-0.67,-0.05,102,91,24,22
NIFTY,170,190,-10.83,-5.68,0.01,-3.43,-1.73,-3.13,2.42,5,7,-6.14,3.23,0.51,-0.68,-0.06,101,92,24,22
NIFTY,170,200,-11.9,-6.24,-0.38,-3.71,-1.58,-3.13,2.2,5,5,-6.14,3.23,0.5,-0.68,-0.06,101,92,23,23
NIFTY,170,210,-12.04,-5.86,-0.69,-3.93,-1.55,-3.13,2.08,5,5,-6.14,3.23,0.51,-0.69,-0.06,101,92,23,23
NIFTY,170,220,-12.06,-4.74,-1.06,-4.5,-1.76,-3.13,1.88,5,7,-6.14,3.23,0.51,-0.69,-0.06,101,92,23,23
NIFTY,170,230,-11.9,-3.46,-2.01,-3.97,-2.46,-3.13,1.76,5,7,-6.14,3.23,0.5,-0.68,-0.06,101,92,22,24
NIFTY,170,240,-12.05,-3.6,-2.42,-3.19,-2.84,-3.13,1.62,5,7,-6.14,3.23,0.5,-0.68,-0.06,101,92,22,24
NIFTY,170,250,-13.15,-3.42,-3.12,-3.43,-3.17,-3.13,1.53,5,7,-6.14,3.31,0.5,-0.69,-0.07,101,92,21,25
NIFTY,170,50,-27.37,4.88,-8.98,-13.49,-9.78,-4.43,4.32,10,5,-12.0,8.38,1.04,-0.99,-0.14,81,112,20,26
NIFTY,170,60,-28.99,2.38,-9.43,-11.27,-10.66,-4.57,4.13,10,5,-10.89,7.94,0.88,-0.99,-0.15,87,106,19,27
NIFTY,170,70,-19.49,3.43,-6.22,-7.37,-9.33,-4.88,4.07,7,5,-7.77,7.51,0.78,-0.9,-0.1,92,101,18,28
NIFTY,170,80,-12.44,2.68,-4.89,-5.42,-4.81,-4.68,3.94,7,5,-8.28,7.1,0.66,-0.88,-0.06,102,91,21,25
NIFTY,170,90,-9.47,-0.73,-3.16,-2.34,-3.25,-4.71,3.77,7,5,-8.74,6.07,0.61,-0.82,-0.05,104,89,21,25
NIFTY,180,100,-14.79,-4.7,-2.81,-3.0,-4.27,-4.89,3.61,7,5,-6.3,5.38,0.56,-0.81,-0.08,103,90,19,27
NIFTY,180,110,-16.83,-7.53,-3.94,-4.77,-0.6,-3.24,3.49,5,5,-6.3,4.96,0.54,-0.78,-0.09,101,92,17,29
NIFTY,180,120,-15.12,-10.07,-1.41,-4.54,0.9,-3.3,3.33,6,5,-6.25,5.19,0.53,-0.73,-0.08,100,93,19,27
NIFTY,180,130,-14.99,-12.11,-0.26,-3.87,1.25,-3.34,3.16,6,4,-6.25,4.86,0.53,-0.7,-0.08,98,95,23,23
NIFTY,180,140,-13.69,-11.2,0.13,-3.34,0.73,-3.35,3.05,5,4,-6.25,3.29,0.53,-0.69,-0.07,98,95,23,23
NIFTY,180,150,-10.29,-7.65,0.81,-3.51,0.06,-3.36,2.93,5,5,-6.25,3.14,0.53,-0.67,-0.05,99,94,24,22
NIFTY,180,160,-10.65,-7.37,0.16,-3.84,0.39,-3.36,2.76,5,5,-6.25,3.05,0.53,-0.67,-0.06,99,94,24,22
NIFTY,180,170,-10.31,-5.98,0.58,-4.54,-0.37,-3.36,2.65,5,5,-6.25,3.05,0.52,-0.67,-0.05,100,93,22,24
