Underlying,Call TSL,Put TSL,Total Return,2023 Return,2024 Return,Max Drawdown %,Max Profit %,Consecutive Drawdown in Number,Consecutive Profit in Number,Consecutive Drawdown in %,Consecutive Profit iin %,Win Avg,Loss Avg,Total Avg,Win Count,Loss Count,No of Positive Months,No of Negative Months
FINNIFTY,100,90,52.83,27.74,25.09,-2.86,6.6,5,5,-5.56,12.12,1.97,-0.99,0.7,43,32,16,2
FINNIFTY,110,100,51.33,25.48,25.86,-2.63,6.6,5,8,-7.64,11.62,2.09,-1.01,0.68,41,34,14,4
FINNIFTY,110,110,52.33,25.22,27.11,-2.63,6.59,5,8,-8.48,13.31,2.18,-1.09,0.7,41,34,13,5
FINNIFTY,110,120,51.67,25.27,26.4,-2.51,6.57,5,8,-9.19,13.24,2.08,-1.19,0.69,43,32,13,5
FINNIFTY,110,130,57.34,28.86,28.47,-2.5,6.51,5,8,-9.66,13.03,2.06,-1.18,0.76,45,30,14,4
FINNIFTY,110,140,60.91,30.08,30.83,-2.6,6.51,5,8,-9.88,12.96,1.99,-1.29,0.81,48,27,14,4
FINNIFTY,110,150,58.38,28.46,29.93,-2.57,6.46,5,8,-9.98,12.68,1.97,-1.35,0.78,48,27,14,4
FINNIFTY,110,160,59.2,28.43,30.77,-2.57,6.39,5,8,-10.51,12.5,2.0,-1.37,0.79,48,27,14,4
FINNIFTY,110,170,58.07,28.13,29.95,-2.45,6.38,5,8,-10.29,12.08,2.07,-1.28,0.77,46,29,14,4
FINNIFTY,110,180,62.09,31.15,30.94,-2.45,6.29,5,8,-9.36,12.02,2.09,-1.29,0.83,47,28,14,4
FINNIFTY,110,190,62.39,31.45,30.93,-2.45,6.29,5,6,-9.78,11.0,2.11,-1.31,0.83,47,28,14,4
FINNIFTY,110,200,61.35,31.14,30.21,-2.52,6.29,5,8,-9.94,13.6,2.09,-1.44,0.82,48,27,14,4
FINNIFTY,110,50,44.81,27.57,17.25,-3.9,6.79,4,8,-7.03,11.21,1.66,-1.41,0.6,49,26,13,5
FINNIFTY,110,60,46.49,26.17,20.32,-3.9,6.6,4,8,-7.05,11.71,1.69,-1.39,0.62,49,26,15,3
FINNIFTY,110,70,49.62,27.21,22.41,-3.07,6.6,4,8,-6.9,11.34,1.81,-1.16,0.66,46,29,15,3
FINNIFTY,110,80,49.42,26.07,23.35,-3.16,6.6,5,5,-7.22,10.95,1.98,-1.11,0.66,43,32,14,4
FINNIFTY,110,90,50.82,26.04,24.77,-3.24,6.6,5,5,-7.35,12.28,2.0,-1.1,0.68,43,32,15,3
FINNIFTY,120,100,50.03,25.21,24.82,-3.37,6.6,5,8,-8.06,11.87,1.95,-1.26,0.67,45,30,12,6
FINNIFTY,120,110,51.02,24.95,26.07,-3.37,6.59,5,8,-8.89,13.55,2.04,-1.36,0.68,45,30,12,6
FINNIFTY,120,120,50.36,25.0,25.37,-3.25,6.57,5,8,-9.61,13.49,1.94,-1.45,0.67,47,28,13,5
FINNIFTY,120,130,56.03,28.6,27.44,-3.24,6.51,5,7,-10.08,13.28,1.95,-1.39,0.75,48,27,14,4
FINNIFTY,120,140,59.6,29.81,29.8,-3.25,6.51,5,7,-10.3,13.2,1.97,-1.42,0.79,49,26,14,4
FINNIFTY,120,150,57.08,28.19,28.89,-3.2,6.46,5,7,-10.4,12.93,1.94,-1.47,0.76,49,26,13,5
FINNIFTY,120,160,57.89,28.16,29.73,-3.17,6.39,5,8,-10.93,12.67,1.95,-1.58,0.77,50,25,13,5
FINNIFTY,120,170,56.77,27.86,28.91,-3.19,6.38,5,8,-10.71,12.39,2.02,-1.48,0.76,48,27,13,5
FINNIFTY,120,180,60.78,30.88,29.9,-3.19,6.29,5,8,-9.78,12.19,2.07,-1.43,0.81,48,27,13,5
FINNIFTY,120,190,61.08,31.18,29.9,-3.19,6.29,5,7,-10.2,10.37,2.1,-1.47,0.81,48,27,13,5
FINNIFTY,120,200,60.05,30.88,29.17,-3.19,6.29,5,8,-10.36,13.77,2.08,-1.6,0.8,49,26,13,5
FINNIFTY,120,50,43.51,27.3,16.21,-3.9,6.79,4,10,-7.45,11.62,1.76,-1.4,0.58,47,28,13,5
FINNIFTY,120,60,45.18,25.9,19.28,-3.9,6.6,4,10,-7.47,11.98,1.83,-1.34,0.6,46,29,15,3
FINNIFTY,120,70,48.31,26.94,21.37,-3.81,6.6,4,7,-7.32,11.53,1.93,-1.18,0.64,44,31,14,4
FINNIFTY,120,80,48.12,25.8,22.32,-3.82,6.6,5,5,-7.64,11.2,2.07,-1.17,0.64,42,33,12,6
FINNIFTY,120,90,49.51,25.77,23.74,-3.56,6.6,5,5,-7.77,12.53,2.05,-1.21,0.66,43,32,14,4
FINNIFTY,130,100,60.1,32.54,27.55,-4.09,6.6,4,8,-5.21,14.96,2.18,-1.27,0.8,45,30,14,4
FINNIFTY,130,110,61.09,32.29,28.81,-4.09,6.59,4,8,-5.49,15.19,2.26,-1.35,0.81,45,30,12,6
FINNIFTY,130,120,60.44,32.34,28.1,-3.97,6.57,4,7,-5.77,14.95,2.23,-1.34,0.81,45,30,13,5
FINNIFTY,130,130,66.1,35.93,30.17,-3.96,6.51,4,7,-6.21,14.74,2.19,-1.32,0.88,47,28,14,4
FINNIFTY,130,140,69.68,37.15,32.53,-3.97,6.51,4,7,-6.37,14.66,2.16,-1.39,0.93,49,26,14,4
FINNIFTY,130,150,67.15,35.53,31.62,-3.92,6.46,4,7,-6.46,14.38,2.18,-1.39,0.9,48,27,13,5
FINNIFTY,130,160,67.96,35.5,32.47,-3.89,6.39,4,7,-6.77,13.86,2.22,-1.43,0.91,48,27,13,5
FINNIFTY,130,170,66.84,35.19,31.64,-3.91,6.38,4,7,-6.54,13.85,2.26,-1.4,0.89,47,28,13,5
FINNIFTY,130,180,70.85,38.22,32.63,-3.91,6.29,4,7,-5.6,12.32,2.31,-1.35,0.94,47,28,13,5
FINNIFTY,130,190,71.15,38.52,32.63,-3.91,6.29,4,7,-5.89,11.7,2.34,-1.38,0.95,47,28,13,5
FINNIFTY,130,200,70.12,38.21,31.9,-3.91,6.29,4,7,-6.06,13.9,2.31,-1.51,0.93,48,27,13,5
FINNIFTY,130,50,53.58,34.64,18.94,-4.53,6.79,3,10,-4.78,14.07,2.02,-1.35,0.71,46,29,14,4
FINNIFTY,130,60,55.25,33.24,22.01,-4.53,6.6,3,10,-5.1,13.66,2.05,-1.35,0.74,46,29,14,4
FINNIFTY,130,70,58.38,34.28,24.11,-4.53,6.6,3,10,-5.66,13.84,2.06,-1.25,0.78,46,29,14,4
FINNIFTY,130,80,58.19,33.14,25.05,-4.54,6.6,3,9,-5.92,14.46,2.19,-1.23,0.78,44,31,14,4
FINNIFTY,130,90,59.58,33.11,26.47,-4.07,6.6,3,9,-6.03,15.37,2.17,-1.27,0.79,45,30,14,4
FINNIFTY,140,100,62.47,31.47,30.99,-4.15,6.6,3,9,-6.01,16.42,2.21,-1.48,0.83,47,28,14,4
FINNIFTY,140,110,63.46,31.22,32.25,-4.15,6.59,3,9,-6.29,16.64,2.28,-1.56,0.85,47,28,12,6
FINNIFTY,140,120,62.8,31.27,31.54,-4.03,6.57,3,7,-6.56,15.67,2.25,-1.54,0.84,47,28,13,5
FINNIFTY,140,130,68.47,34.86,33.61,-4.02,6.51,3,7,-7.02,15.46,2.25,-1.46,0.91,48,27,14,4
FINNIFTY,140,140,72.04,36.08,35.97,-4.03,6.51,3,7,-7.18,15.38,2.21,-1.54,0.96,50,25,14,4
FINNIFTY,140,150,69.52,34.46,35.06,-3.98,6.46,3,7,-7.27,15.11,2.23,-1.53,0.93,49,26,13,5
FINNIFTY,140,160,70.33,34.43,35.9,-3.95,6.39,3,7,-7.57,14.59,2.27,-1.57,0.94,49,26,13,5
FINNIFTY,140,170,69.21,34.12,35.08,-3.97,6.38,3,7,-7.35,14.57,2.31,-1.53,0.92,48,27,13,5
FINNIFTY,140,180,73.22,37.15,36.07,-3.97,6.29,3,7,-6.41,14.59,2.39,-1.54,0.98,48,27,13,5
FINNIFTY,140,190,73.52,37.45,36.07,-3.97,6.29,3,6,-6.7,12.79,2.52,-1.47,0.98,46,29,14,4
FINNIFTY,140,200,72.49,37.14,35.34,-3.97,6.29,3,7,-6.86,14.56,2.49,-1.59,0.97,47,28,13,5
FINNIFTY,140,50,55.95,33.57,22.38,-4.59,6.79,3,10,-5.71,15.65,2.09,-1.52,0.75,47,28,14,4
FINNIFTY,140,60,57.62,32.17,25.45,-4.59,6.6,3,10,-6.04,15.24,2.12,-1.51,0.77,47,28,15,3
FINNIFTY,140,70,60.75,33.21,27.55,-4.59,6.6,3,10,-6.6,15.42,2.09,-1.46,0.81,48,27,15,3
FINNIFTY,140,80,60.55,32.07,28.49,-4.6,6.6,3,9,-6.85,16.04,2.25,-1.36,0.81,45,30,14,4
FINNIFTY,140,90,61.95,32.04,29.91,-4.15,6.6,3,9,-6.97,16.95,2.23,-1.4,0.83,46,29,15,3
FINNIFTY,150,100,61.63,32.97,28.66,-4.53,6.6,3,9,-6.35,16.16,2.14,-1.66,0.82,49,26,14,4
FINNIFTY,150,110,62.63,32.72,29.91,-4.53,6.59,3,9,-6.48,16.39,2.21,-1.75,0.84,49,26,13,5
FINNIFTY,150,120,61.97,32.77,29.2,-4.4,6.57,3,7,-6.71,14.59,2.22,-1.65,0.83,48,27,13,5
FINNIFTY,150,130,67.64,36.36,31.27,-4.39,6.51,3,7,-7.16,14.39,2.21,-1.57,0.9,49,26,13,5
FINNIFTY,150,140,71.21,37.57,33.63,-4.4,6.51,3,7,-7.32,14.31,2.17,-1.65,0.95,51,24,13,5
FINNIFTY,150,150,68.68,35.96,32.73,-4.35,6.46,4,7,-7.41,14.03,2.19,-1.64,0.92,50,25,13,5
FINNIFTY,150,160,69.5,35.93,33.57,-4.32,6.39,4,7,-7.72,13.51,2.22,-1.66,0.93,50,25,13,5
FINNIFTY,150,170,68.37,35.62,32.75,-4.35,6.38,4,7,-7.49,13.5,2.25,-1.6,0.91,49,26,13,5
FINNIFTY,150,180,72.39,38.65,33.74,-4.35,6.29,4,7,-6.55,13.51,2.32,-1.6,0.97,49,26,13,5
FINNIFTY,150,190,72.69,38.95,33.74,-4.35,6.29,3,6,-6.84,12.77,2.39,-1.56,0.97,48,27,13,5
FINNIFTY,150,200,71.65,38.64,33.01,-4.35,6.29,3,7,-7.01,14.52,2.36,-1.69,0.96,49,26,13,5
FINNIFTY,150,50,55.11,35.06,20.05,-4.97,6.79,3,10,-6.63,15.4,2.2,-1.58,0.73,46,29,12,6
FINNIFTY,150,60,56.79,33.67,23.12,-4.97,6.6,3,10,-6.98,14.99,2.23,-1.58,0.76,46,29,14,4
FINNIFTY,150,70,59.92,34.71,25.21,-4.97,6.6,3,10,-7.54,15.16,2.14,-1.58,0.8,48,27,15,3
FINNIFTY,150,80,59.72,33.57,26.15,-4.97,6.6,3,9,-7.8,15.79,2.26,-1.52,0.8,46,29,15,3
FINNIFTY,150,90,61.11,33.54,27.57,-4.7,6.6,3,9,-7.91,16.7,2.18,-1.61,0.81,48,27,14,4
FINNIFTY,160,100,64.26,34.57,29.7,-5.33,6.6,3,9,-6.87,17.68,2.21,-1.7,0.86,49,26,16,2
FINNIFTY,160,110,65.26,34.31,30.95,-5.33,6.59,3,9,-7.14,17.91,2.23,-1.85,0.87,50,25,15,3
FINNIFTY,160,120,64.6,34.36,30.24,-5.21,6.57,3,7,-7.42,14.33,2.19,-1.8,0.86,50,25,15,3
FINNIFTY,160,130,70.27,37.96,32.31,-5.19,6.51,3,7,-7.88,13.59,2.23,-1.65,0.94,50,25,14,4
FINNIFTY,160,140,73.84,39.17,34.67,-5.21,6.51,3,7,-8.04,13.51,2.25,-1.7,0.98,51,24,14,4
FINNIFTY,160,150,71.31,37.55,33.76,-5.15,6.46,4,7,-8.12,13.23,2.27,-1.68,0.95,50,25,14,4
FINNIFTY,160,160,72.13,37.52,34.61,-5.12,6.39,4,7,-8.43,13.27,2.3,-1.71,0.96,50,25,13,5
FINNIFTY,160,170,71.0,37.22,33.79,-5.15,6.38,4,7,-8.2,12.84,2.32,-1.65,0.95,49,26,14,4
FINNIFTY,160,180,75.02,40.25,34.77,-5.15,6.29,4,7,-7.27,12.79,2.4,-1.64,1.0,49,26,14,4
FINNIFTY,160,190,75.32,40.55,34.77,-5.15,6.29,3,6,-7.56,12.71,2.47,-1.6,1.0,48,27,14,4
FINNIFTY,160,200,74.28,40.24,34.05,-5.15,6.29,3,7,-7.72,14.37,2.43,-1.73,0.99,49,26,14,4
FINNIFTY,160,50,57.74,36.66,21.08,-5.77,6.79,3,10,-7.07,16.91,2.26,-1.73,0.77,47,28,14,4
FINNIFTY,160,60,59.42,35.27,24.15,-5.77,6.6,3,10,-7.42,16.51,2.29,-1.73,0.79,47,28,14,4
FINNIFTY,160,70,62.55,36.3,26.25,-5.77,6.6,3,10,-7.98,16.68,2.19,-1.73,0.83,49,26,15,3
FINNIFTY,160,80,62.35,35.16,27.19,-5.78,6.6,3,9,-8.24,17.31,2.27,-1.72,0.83,48,27,15,3
FINNIFTY,160,90,63.75,35.14,28.61,-5.3,6.6,3,9,-8.35,18.22,2.31,-1.6,0.85,47,28,16,2
FINNIFTY,170,100,66.77,34.5,32.27,-5.63,6.6,3,9,-7.61,18.22,2.18,-1.85,0.89,51,24,16,2
FINNIFTY,170,110,67.77,34.24,33.52,-5.63,6.59,3,9,-7.89,18.44,2.15,-2.1,0.9,53,22,15,3
FINNIFTY,170,120,67.11,34.29,32.82,-5.51,6.57,3,7,-8.17,14.11,2.17,-2.0,0.89,52,23,15,3
FINNIFTY,170,130,72.78,37.89,34.89,-5.5,6.51,3,7,-8.62,13.58,2.21,-1.84,0.97,52,23,14,4
FINNIFTY,170,140,76.35,39.1,37.25,-5.51,6.51,3,10,-8.78,17.96,2.23,-1.9,1.02,53,22,14,4
FINNIFTY,170,150,73.82,37.48,36.34,-5.46,6.46,3,10,-8.87,17.44,2.25,-1.88,0.98,52,23,14,4
FINNIFTY,170,160,74.64,37.46,37.18,-5.43,6.39,3,10,-9.17,18.35,2.28,-1.91,1.0,52,23,13,5
FINNIFTY,170,170,73.51,37.15,36.36,-5.45,6.38,3,10,-8.95,18.73,2.3,-1.83,0.98,51,24,14,4
FINNIFTY,170,180,77.53,40.18,37.35,-5.45,6.29,4,10,-8.01,21.32,2.42,-1.73,1.03,50,25,14,4
FINNIFTY,170,190,77.83,40.48,37.35,-5.45,6.29,3,10,-8.3,21.32,2.48,-1.69,1.04,49,26,14,4
FINNIFTY,170,200,76.79,40.17,36.62,-5.45,6.29,3,10,-8.46,21.24,2.45,-1.83,1.02,50,25,14,4
FINNIFTY,170,50,60.25,36.59,23.66,-6.07,6.79,3,10,-7.31,17.45,2.26,-1.94,0.8,49,26,15,3
FINNIFTY,170,60,61.93,35.2,26.73,-6.07,6.6,3,10,-7.61,17.04,2.29,-1.94,0.83,49,26,15,3
FINNIFTY,170,70,65.06,36.23,28.83,-6.07,6.6,3,10,-8.17,17.22,2.19,-1.93,0.87,51,24,16,2
FINNIFTY,170,80,64.86,35.09,29.77,-6.08,6.6,3,9,-8.43,17.85,2.3,-1.84,0.86,49,26,16,2
FINNIFTY,170,90,66.25,35.07,31.19,-5.61,6.6,3,9,-8.54,18.75,2.28,-1.75,0.88,49,26,16,2
FINNIFTY,180,100,66.06,33.08,32.98,-5.92,6.6,3,9,-7.89,18.29,2.21,-1.95,0.88,51,24,16,2
FINNIFTY,180,110,67.05,32.82,34.23,-5.92,6.59,3,9,-8.16,18.51,2.18,-2.21,0.89,53,22,16,2
FINNIFTY,180,120,66.39,32.87,33.52,-5.8,6.57,3,7,-8.44,14.65,2.21,-2.1,0.89,52,23,14,4
FINNIFTY,180,130,72.06,36.47,35.59,-5.79,6.51,3,7,-8.89,13.58,2.25,-1.95,0.96,52,23,14,4
FINNIFTY,180,140,75.63,37.68,37.95,-5.8,6.51,3,10,-9.06,19.09,2.27,-2.03,1.01,53,22,14,4
FINNIFTY,180,150,73.11,36.06,37.04,-5.75,6.46,3,10,-9.14,18.57,2.34,-1.92,0.97,51,24,13,5
FINNIFTY,180,160,73.92,36.03,37.89,-5.72,6.39,3,10,-9.45,19.48,2.37,-1.95,0.99,51,24,13,5
FINNIFTY,180,170,72.8,35.73,37.07,-5.74,6.38,3,10,-9.22,19.86,2.39,-1.87,0.97,50,25,14,4
FINNIFTY,180,180,76.81,38.76,38.05,-5.74,6.29,4,10,-8.29,22.45,2.45,-1.82,1.02,50,25,14,4
FINNIFTY,180,190,77.11,39.06,38.05,-5.74,6.29,3,10,-8.58,22.45,2.46,-1.84,1.03,50,25,14,4
FINNIFTY,180,200,76.08,38.75,37.33,-5.74,6.29,3,10,-8.74,22.37,2.48,-1.92,1.01,50,25,13,5
FINNIFTY,180,50,59.54,35.17,24.37,-6.36,6.79,3,10,-8.07,17.51,2.29,-2.03,0.79,49,26,15,3
FINNIFTY,180,60,61.21,33.78,27.44,-6.36,6.6,3,10,-8.42,17.1,2.33,-2.03,0.82,49,26,15,3
FINNIFTY,180,70,64.34,34.81,29.53,-6.36,6.6,3,10,-8.98,17.27,2.22,-2.04,0.86,51,24,16,2
FINNIFTY,180,80,64.14,33.67,30.47,-6.37,6.6,3,9,-9.24,17.91,2.34,-1.93,0.86,49,26,16,2
FINNIFTY,180,90,65.54,33.65,31.89,-5.9,6.6,3,9,-9.35,18.82,2.32,-1.84,0.87,49,26,16,2
FINNIFTY,190,100,68.75,34.07,34.68,-5.92,6.6,3,9,-8.78,18.31,2.3,-2.02,0.92,51,24,15,3
FINNIFTY,190,110,69.75,33.82,35.93,-5.92,6.59,3,9,-8.91,18.54,2.26,-2.28,0.93,53,22,15,3
FINNIFTY,190,120,69.09,33.86,35.22,-5.8,6.57,3,7,-9.02,16.07,2.31,-2.21,0.92,52,23,14,4
FINNIFTY,190,130,74.75,37.46,37.29,-5.79,6.51,3,7,-9.28,13.83,2.35,-2.06,1.0,52,23,14,4
FINNIFTY,190,140,78.33,38.67,39.65,-5.8,6.51,3,10,-9.44,19.23,2.37,-2.16,1.04,53,22,14,4
FINNIFTY,190,150,75.8,37.06,38.74,-5.75,6.46,3,10,-9.52,18.7,2.4,-2.12,1.01,52,23,14,4
FINNIFTY,190,160,76.62,37.03,39.59,-5.72,6.39,3,10,-9.83,19.62,2.43,-2.16,1.02,52,23,14,4
FINNIFTY,190,170,75.49,36.72,38.77,-5.74,6.38,3,10,-9.61,19.99,2.45,-2.07,1.01,51,24,14,4
FINNIFTY,190,180,79.5,39.75,39.75,-5.74,6.29,3,10,-8.67,22.58,2.5,-2.01,1.06,51,24,14,4
FINNIFTY,190,190,79.8,40.05,39.75,-5.74,6.29,3,10,-8.96,22.58,2.58,-1.96,1.06,50,25,14,4
FINNIFTY,190,200,78.77,39.74,39.03,-5.74,6.29,3,10,-9.12,22.51,2.59,-2.03,1.05,50,25,14,4
FINNIFTY,190,50,62.23,36.16,26.07,-6.36,6.79,3,10,-9.06,17.51,2.3,-2.29,0.83,51,24,14,4
FINNIFTY,190,60,63.91,34.77,29.14,-6.36,6.6,3,10,-9.41,17.1,2.34,-2.3,0.85,51,24,15,3
FINNIFTY,190,70,67.04,35.81,31.23,-6.36,6.6,3,9,-9.97,17.29,2.27,-2.21,0.89,52,23,16,2
FINNIFTY,190,80,66.84,34.67,32.17,-6.37,6.6,3,9,-10.22,17.94,2.33,-2.17,0.89,51,24,15,3
FINNIFTY,190,90,68.23,34.64,33.59,-5.9,6.6,3,9,-10.34,18.84,2.31,-2.07,0.91,51,24,16,2
FINNIFTY,200,100,67.13,32.55,34.58,-5.92,6.6,3,9,-8.92,18.2,2.35,-2.02,0.9,50,25,15,3
FINNIFTY,200,110,68.13,32.29,35.84,-5.92,6.59,3,9,-9.05,18.43,2.31,-2.26,0.91,52,23,14,4
FINNIFTY,200,120,67.47,32.34,35.13,-5.8,6.57,3,7,-9.19,16.57,2.31,-2.3,0.9,52,23,14,4
FINNIFTY,200,130,73.14,35.94,37.2,-5.79,6.51,3,9,-9.65,17.67,2.3,-2.22,0.98,53,22,14,4
FINNIFTY,200,140,76.71,37.15,39.56,-5.8,6.51,3,12,-9.81,24.63,2.33,-2.33,1.02,54,21,14,4
FINNIFTY,200,150,74.18,35.53,38.65,-5.75,6.46,3,12,-9.9,24.11,2.35,-2.28,0.99,53,22,14,4
FINNIFTY,200,160,75.0,35.51,39.49,-5.72,6.39,3,12,-10.2,24.99,2.38,-2.32,1.0,53,22,14,4
FINNIFTY,200,170,73.87,35.2,38.67,-5.74,6.38,3,12,-9.98,25.36,2.4,-2.22,0.98,52,23,14,4
FINNIFTY,200,180,77.89,38.23,39.66,-5.74,6.29,3,12,-9.04,27.95,2.45,-2.15,1.04,52,23,14,4
FINNIFTY,200,190,78.19,38.53,39.66,-5.74,6.29,3,12,-9.33,27.95,2.52,-2.09,1.04,51,24,14,4
FINNIFTY,200,200,77.15,38.22,38.93,-5.74,6.29,3,10,-9.49,22.15,2.58,-2.08,1.03,50,25,14,4
FINNIFTY,200,50,60.61,34.64,25.97,-6.36,6.79,3,10,-9.2,17.4,2.31,-2.38,0.81,51,24,14,4
FINNIFTY,200,60,62.29,33.25,29.04,-6.36,6.6,3,10,-9.55,16.99,2.35,-2.39,0.83,51,24,15,3
FINNIFTY,200,70,65.42,34.28,31.14,-6.36,6.6,3,9,-10.11,17.19,2.32,-2.21,0.87,51,24,16,2
FINNIFTY,200,80,65.22,33.14,32.08,-6.37,6.6,3,9,-10.37,17.83,2.39,-2.16,0.87,50,25,15,3
FINNIFTY,200,90,66.62,33.12,33.5,-5.9,6.6,3,9,-10.48,18.74,2.37,-2.07,0.89,50,25,16,2
FINNIFTY,50,100,28.05,16.44,11.61,-2.01,4.86,4,5,-4.41,9.6,1.32,-0.82,0.37,42,33,14,4
FINNIFTY,50,110,29.05,16.18,12.87,-2.21,4.85,4,5,-5.15,11.84,1.41,-0.91,0.39,42,33,13,5
FINNIFTY,50,120,28.39,16.23,12.16,-2.06,4.85,4,5,-5.71,11.9,1.45,-0.98,0.38,42,33,14,4
FINNIFTY,50,130,34.06,19.83,14.23,-2.29,4.8,4,5,-6.2,12.03,1.42,-1.08,0.45,46,29,15,3
FINNIFTY,50,140,37.63,21.04,16.59,-2.4,4.8,4,7,-6.34,12.03,1.51,-1.1,0.5,46,29,14,4
FINNIFTY,50,150,35.1,19.42,15.68,-3.35,4.8,4,7,-6.52,12.03,1.54,-1.23,0.47,46,29,14,4
FINNIFTY,50,160,35.92,19.4,16.52,-3.38,4.8,4,7,-6.68,12.52,1.59,-1.28,0.48,46,29,13,5
FINNIFTY,50,170,34.79,19.09,15.7,-3.54,4.8,4,7,-6.57,12.5,1.62,-1.27,0.46,45,30,14,4
FINNIFTY,50,180,38.81,22.12,16.69,-3.79,4.8,4,7,-5.63,12.82,1.63,-1.35,0.52,47,28,15,3
FINNIFTY,50,190,39.11,22.42,16.69,-4.06,4.8,4,7,-5.89,12.82,1.67,-1.4,0.52,47,28,15,3
FINNIFTY,50,200,38.07,22.11,15.96,-4.52,4.8,4,7,-6.11,12.77,1.64,-1.51,0.51,48,27,15,3
FINNIFTY,50,50,21.53,18.53,3.0,-3.9,3.78,5,6,-3.9,6.44,1.21,-0.77,0.29,40,35,12,6
FINNIFTY,50,60,23.21,17.14,6.07,-3.9,5.18,5,6,-3.9,6.32,1.27,-0.79,0.31,40,35,12,6
FINNIFTY,50,70,26.34,18.17,8.17,-2.33,5.4,4,7,-3.83,6.25,1.19,-0.83,0.35,44,31,13,5
FINNIFTY,50,80,26.14,17.03,9.11,-2.33,5.01,4,4,-3.94,5.97,1.31,-0.82,0.35,41,34,13,5
FINNIFTY,50,90,27.53,17.01,10.53,-1.72,5.01,4,4,-4.3,6.39,1.38,-0.79,0.37,40,35,13,5
FINNIFTY,60,100,33.67,16.91,16.76,-2.01,4.86,6,4,-4.13,5.77,1.57,-0.7,0.45,38,37,14,4
FINNIFTY,60,110,34.66,16.65,18.02,-2.21,4.85,6,5,-5.09,11.55,1.55,-0.85,0.46,41,34,14,4
FINNIFTY,60,120,34.01,16.7,17.31,-2.06,4.85,6,5,-5.85,11.61,1.54,-0.93,0.45,42,33,14,4
FINNIFTY,60,130,39.67,20.29,19.38,-2.29,4.8,6,5,-6.73,11.74,1.5,-1.02,0.53,46,29,15,3
FINNIFTY,60,140,43.25,21.51,21.74,-2.4,4.8,6,5,-6.92,11.74,1.63,-1.0,0.58,45,30,14,4
FINNIFTY,60,150,40.72,19.89,20.83,-2.82,4.8,6,5,-7.21,11.74,1.72,-1.03,0.54,43,32,14,4
FINNIFTY,60,160,41.54,19.86,21.67,-3.38,4.8,6,5,-7.71,12.23,1.78,-1.09,0.55,43,32,14,4
FINNIFTY,60,170,40.41,19.56,20.85,-3.54,4.8,6,5,-7.74,12.21,1.81,-1.08,0.54,42,33,14,4
FINNIFTY,60,180,44.42,22.58,21.84,-3.79,4.8,6,5,-6.81,11.89,1.82,-1.14,0.59,44,31,14,4
FINNIFTY,60,190,44.72,22.88,21.84,-4.06,4.8,6,5,-7.35,12.03,1.85,-1.19,0.6,44,31,14,4
FINNIFTY,60,200,43.69,22.57,21.11,-4.52,4.8,6,5,-7.74,12.48,1.83,-1.28,0.58,45,30,15,3
FINNIFTY,60,50,27.15,19.0,8.15,-3.9,4.0,4,6,-3.9,5.48,1.34,-0.82,0.36,41,34,14,4
