Underlying,Call TSL,Put TSL,Total Return,2021 Return,2022 Return,2023 Return,2024 Return,Max Drawdown %,Max Profit %,Consecutive Drawdown in Number,Consecutive Profit in Number,Consecutive Drawdown in %,Consecutive Profit iin %,Win Avg,Loss Avg,Total Avg,Win Count,Loss Count,No of Positive Months,No of Negative Months
NIFTY,110,100,32.68,11.59,7.67,-3.35,16.77,-2.46,3.58,6,9,-5.64,10.39,1.13,-0.92,0.18,96,83,25,17
NIFTY,110,110,28.22,10.15,6.32,-5.51,17.26,-2.6,3.37,4,10,-5.84,10.86,1.06,-0.99,0.16,100,79,24,18
NIFTY,110,120,25.45,9.3,6.74,-7.22,16.63,-2.7,3.25,5,6,-5.84,10.39,1.12,-0.91,0.14,93,86,25,17
NIFTY,110,130,21.59,12.96,4.69,-11.23,15.18,-2.79,3.22,6,6,-6.09,9.47,1.12,-0.91,0.12,91,88,24,18
NIFTY,110,140,23.99,11.45,4.77,-8.45,16.22,-2.9,3.21,6,6,-5.77,10.11,1.05,-0.88,0.13,94,85,26,16
NIFTY,110,150,25.47,13.78,3.25,-9.14,17.57,-2.31,3.21,7,7,-8.07,11.66,1.04,-0.92,0.14,97,82,26,16
NIFTY,110,160,32.51,14.49,6.1,-8.46,20.39,-2.51,3.96,7,10,-8.32,11.76,1.02,-0.93,0.18,102,77,29,13
NIFTY,110,170,32.63,13.93,9.89,-10.19,18.99,-2.77,4.15,7,10,-8.73,11.66,1.04,-1.01,0.18,104,75,28,14
NIFTY,110,180,34.56,14.54,9.63,-8.66,19.06,-3.08,4.15,7,10,-9.09,12.97,1.03,-1.05,0.19,107,72,29,13
NIFTY,110,190,38.71,13.75,11.26,-6.41,20.11,-3.41,4.15,7,10,-9.71,14.15,1.07,-1.02,0.22,106,73,29,13
NIFTY,110,200,41.12,12.25,11.92,-5.17,22.11,-3.73,4.15,5,10,-6.09,14.15,1.07,-1.05,0.23,108,71,30,12
NIFTY,110,50,42.29,20.42,7.63,3.94,10.3,-3.35,4.77,4,5,-3.9,7.95,1.39,-1.19,0.24,99,80,24,18
NIFTY,110,60,43.41,18.28,13.11,3.57,8.45,-2.72,4.55,4,5,-3.76,7.3,1.36,-1.05,0.24,96,83,23,19
NIFTY,110,70,39.33,13.53,13.45,3.82,8.53,-2.72,4.4,6,6,-3.83,7.96,1.36,-0.98,0.22,92,87,26,16
NIFTY,110,80,33.51,12.01,12.23,0.96,8.31,-2.79,4.08,6,6,-5.67,7.33,1.27,-0.98,0.19,93,86,24,18
NIFTY,110,90,28.6,9.32,10.43,-1.58,10.44,-2.97,4.05,6,6,-4.05,5.97,1.19,-0.95,0.16,93,86,25,17
NIFTY,120,100,29.38,9.95,5.95,-3.64,17.12,-2.58,5.82,6,9,-6.1,10.38,1.14,-0.94,0.16,95,84,24,18
NIFTY,120,110,24.92,8.51,4.61,-5.81,17.61,-2.73,5.81,4,10,-6.3,10.85,1.08,-1.0,0.14,98,81,23,19
NIFTY,120,120,22.15,7.66,5.02,-7.51,16.98,-2.8,5.81,5,6,-6.3,10.38,1.1,-0.94,0.12,93,86,24,18
NIFTY,120,130,18.29,11.32,2.98,-11.53,15.52,-2.96,5.79,6,6,-6.55,9.46,1.11,-0.94,0.1,91,88,23,19
NIFTY,120,140,20.69,9.81,3.06,-8.75,16.57,-3.07,5.78,6,6,-6.02,9.95,1.04,-0.91,0.12,94,85,25,17
NIFTY,120,150,22.17,12.14,1.54,-9.44,17.92,-2.34,5.73,7,7,-8.75,11.49,1.03,-0.95,0.12,97,82,25,17
NIFTY,120,160,29.21,12.85,4.38,-8.76,20.74,-2.51,5.64,7,10,-9.01,11.73,1.01,-0.96,0.16,102,77,26,16
NIFTY,120,170,29.33,12.29,8.18,-10.48,19.34,-2.77,5.54,7,10,-9.42,11.63,1.03,-1.04,0.16,104,75,28,14
NIFTY,120,180,31.26,12.89,7.91,-8.96,19.41,-3.08,5.49,7,10,-9.78,12.95,1.03,-1.07,0.17,106,73,29,13
NIFTY,120,190,35.41,12.11,9.55,-6.71,20.46,-3.41,5.3,7,10,-10.4,14.12,1.06,-1.05,0.2,106,73,30,12
NIFTY,120,200,37.82,10.61,10.21,-5.46,22.46,-3.73,5.29,5,10,-6.37,14.12,1.06,-1.08,0.21,108,71,30,12
NIFTY,120,50,38.99,18.78,5.92,3.65,10.65,-3.62,4.77,4,6,-4.15,13.76,1.42,-1.24,0.22,98,81,23,19
NIFTY,120,60,40.11,16.64,11.39,3.27,8.8,-2.94,4.55,4,6,-4.42,12.94,1.42,-1.09,0.22,94,85,22,20
NIFTY,120,70,36.03,11.89,11.73,3.53,8.88,-2.75,6.16,6,6,-4.8,11.98,1.39,-1.03,0.2,91,88,24,18
NIFTY,120,80,30.21,10.37,10.52,0.66,8.66,-2.82,6.01,6,6,-5.53,11.15,1.33,-1.0,0.17,90,89,24,18
NIFTY,120,90,25.3,7.67,8.71,-1.88,10.79,-3.01,6.01,6,6,-5.74,9.82,1.23,-0.96,0.14,90,89,23,19
NIFTY,130,100,27.34,10.53,3.03,-3.21,17.0,-2.75,7.23,6,9,-6.56,10.33,1.14,-0.99,0.15,96,83,22,20
NIFTY,130,110,22.88,9.09,1.68,-5.38,17.49,-2.88,7.23,5,5,-6.76,10.8,1.08,-1.05,0.13,99,80,22,20
NIFTY,130,120,20.11,8.24,2.1,-7.08,16.86,-3.0,7.22,5,6,-6.76,10.33,1.1,-0.98,0.11,94,85,22,20
NIFTY,130,130,16.26,11.89,0.05,-11.1,15.41,-3.15,7.21,7,7,-7.01,9.41,1.09,-0.99,0.09,93,86,24,18
NIFTY,130,140,18.65,10.39,0.13,-8.32,16.45,-3.26,7.2,7,7,-9.94,9.79,1.04,-0.95,0.1,95,84,26,16
NIFTY,130,150,20.13,12.72,-1.39,-9.01,17.81,-2.47,7.14,7,7,-9.71,11.26,1.01,-1.0,0.11,99,80,25,17
NIFTY,130,160,27.17,13.42,1.46,-8.33,20.62,-2.51,7.05,7,7,-9.97,10.78,0.99,-1.01,0.15,104,75,26,16
NIFTY,130,170,27.29,12.87,5.25,-10.05,19.22,-2.77,6.96,7,7,-10.37,10.4,1.01,-1.09,0.15,106,73,26,16
NIFTY,130,180,29.22,13.47,4.99,-8.53,19.29,-3.08,6.9,7,7,-10.74,7.96,1.01,-1.12,0.16,108,71,26,16
NIFTY,130,190,33.37,12.68,6.62,-6.28,20.34,-3.41,6.71,7,7,-11.36,7.95,1.03,-1.1,0.19,108,71,26,16
NIFTY,130,200,35.78,11.18,7.28,-5.03,22.35,-3.73,6.7,5,7,-6.97,8.34,1.02,-1.14,0.2,111,68,26,16
NIFTY,130,50,36.95,19.36,2.99,4.08,10.53,-3.75,5.36,4,6,-4.74,13.56,1.44,-1.32,0.21,99,80,24,18
NIFTY,130,60,38.07,17.22,8.47,3.7,8.68,-3.17,5.12,7,8,-7.07,12.74,1.41,-1.17,0.21,96,83,23,19
NIFTY,130,70,33.99,12.47,8.81,3.96,8.76,-2.79,7.58,11,6,-9.39,11.78,1.38,-1.1,0.19,93,86,24,18
NIFTY,130,80,28.18,10.95,7.6,1.09,8.54,-2.91,7.43,11,6,-9.67,10.95,1.33,-1.06,0.16,91,88,22,20
NIFTY,130,90,23.26,8.25,5.79,-1.45,10.67,-3.09,7.43,6,6,-6.2,9.62,1.24,-1.0,0.13,90,89,21,21
NIFTY,140,100,23.51,11.14,1.56,-4.91,15.72,-3.0,7.23,6,6,-6.94,10.11,1.14,-1.04,0.13,96,83,20,22
NIFTY,140,110,19.05,9.71,0.21,-7.08,16.21,-3.13,7.23,5,5,-7.14,10.58,1.09,-1.06,0.11,97,82,21,21
NIFTY,140,120,16.28,8.86,0.63,-8.78,15.58,-3.23,7.22,5,5,-7.14,10.11,1.13,-0.98,0.09,91,88,21,21
NIFTY,140,130,12.43,12.51,-1.42,-12.8,14.13,-3.41,7.21,7,7,-7.4,9.19,1.11,-1.01,0.07,91,88,22,20
NIFTY,140,140,14.82,11.0,-1.34,-10.02,15.17,-3.52,7.2,7,7,-10.57,9.49,1.06,-0.97,0.08,93,86,22,20
NIFTY,140,150,16.3,13.34,-2.86,-10.71,16.52,-2.74,7.14,7,7,-10.34,10.95,1.03,-1.02,0.09,97,82,24,18
NIFTY,140,160,23.34,14.04,-0.01,-10.03,19.34,-2.7,7.05,7,7,-10.6,10.48,1.0,-1.03,0.13,102,77,23,19
NIFTY,140,170,23.46,13.49,3.79,-11.75,17.94,-2.77,6.96,7,7,-11.0,10.09,1.02,-1.11,0.13,104,75,23,19
NIFTY,140,180,25.39,14.09,3.52,-10.23,18.01,-3.08,6.9,7,7,-11.37,7.96,1.02,-1.13,0.14,106,73,25,17
NIFTY,140,190,29.54,13.3,5.16,-7.98,19.06,-3.41,6.71,7,7,-11.99,7.95,1.04,-1.13,0.17,107,72,24,18
NIFTY,140,200,31.95,11.8,5.82,-6.73,21.06,-3.73,6.7,5,7,-6.99,8.34,1.03,-1.15,0.18,109,70,24,18
NIFTY,140,50,33.12,19.97,1.52,2.38,9.25,-3.75,5.36,4,6,-5.5,14.0,1.48,-1.35,0.19,97,82,24,18
NIFTY,140,60,34.24,17.83,7.0,2.0,7.4,-3.43,5.12,7,8,-7.25,13.18,1.41,-1.25,0.19,97,82,22,20
NIFTY,140,70,30.16,13.08,7.34,2.26,7.48,-2.9,7.58,11,6,-9.56,12.22,1.36,-1.18,0.17,95,84,21,21
NIFTY,140,80,24.35,11.56,6.13,-0.61,7.26,-2.91,7.43,11,6,-9.85,11.39,1.37,-1.08,0.14,89,90,20,22
NIFTY,140,90,19.43,8.87,4.32,-3.15,9.39,-3.1,7.43,7,6,-6.58,10.06,1.28,-1.03,0.11,88,91,19,23
NIFTY,150,100,23.71,9.93,-0.26,-0.15,14.19,-2.94,7.23,5,6,-7.5,9.75,1.2,-1.05,0.13,94,85,19,23
NIFTY,150,110,19.26,8.49,-1.61,-2.31,14.69,-2.97,7.23,5,5,-7.7,10.22,1.14,-1.07,0.11,95,84,19,23
NIFTY,150,120,16.49,7.64,-1.19,-4.02,14.06,-3.04,7.22,5,7,-7.7,9.75,1.16,-1.01,0.09,91,88,18,24
NIFTY,150,130,12.63,11.29,-3.24,-8.03,12.6,-2.94,7.21,7,7,-7.96,8.83,1.17,-1.02,0.07,89,90,20,22
NIFTY,150,140,15.02,9.79,-3.16,-5.25,13.64,-2.95,7.2,7,7,-7.5,9.2,1.13,-0.97,0.08,90,89,20,22
NIFTY,150,150,16.5,12.12,-4.68,-5.94,15.0,-2.94,7.14,7,7,-7.62,10.59,1.09,-1.02,0.09,94,85,22,20
NIFTY,150,160,23.54,12.82,-1.83,-5.26,17.81,-2.94,7.05,5,7,-7.46,10.11,1.06,-1.02,0.13,99,80,21,21
NIFTY,150,170,23.67,12.27,1.96,-6.98,16.42,-2.94,6.96,5,7,-8.31,9.73,1.08,-1.09,0.13,101,78,21,21
NIFTY,150,180,25.59,12.87,1.7,-5.46,16.49,-3.08,6.9,5,7,-8.66,7.96,1.06,-1.13,0.14,104,75,22,20
NIFTY,150,190,29.74,12.08,3.33,-3.21,17.53,-3.41,6.71,5,7,-8.36,7.95,1.08,-1.13,0.17,105,74,23,19
NIFTY,150,200,32.15,10.58,3.99,-1.96,19.54,-3.73,6.7,5,7,-7.17,8.34,1.06,-1.13,0.18,107,72,23,19
NIFTY,150,50,33.32,18.76,-0.3,7.14,7.72,-4.1,5.36,4,6,-6.18,14.06,1.5,-1.41,0.19,98,81,23,19
NIFTY,150,60,34.44,16.62,5.18,6.77,5.88,-3.56,5.12,7,8,-7.03,13.24,1.46,-1.27,0.19,96,83,23,19
NIFTY,150,70,30.37,11.87,5.52,7.03,5.96,-3.15,7.58,11,8,-9.35,12.27,1.38,-1.23,0.17,96,83,22,20
NIFTY,150,80,24.55,10.35,4.31,4.16,5.74,-2.94,7.43,6,8,-6.77,11.44,1.35,-1.17,0.14,93,86,21,21
NIFTY,150,90,19.63,7.65,2.5,1.62,7.87,-3.09,7.43,6,6,-7.14,10.11,1.31,-1.07,0.11,89,90,18,24
NIFTY,160,100,19.15,7.63,-2.63,1.21,12.93,-3.1,7.23,5,6,-7.66,9.56,1.2,-1.1,0.11,94,85,20,22
NIFTY,160,110,14.7,6.2,-3.97,-0.95,13.42,-3.1,7.23,5,5,-7.87,10.03,1.15,-1.12,0.08,95,84,20,22
NIFTY,160,120,11.92,5.34,-3.56,-2.66,12.79,-3.17,7.22,5,7,-7.87,9.57,1.16,-1.06,0.07,91,88,18,24
NIFTY,160,130,8.07,9.0,-5.6,-6.67,11.34,-3.1,7.21,6,7,-8.12,8.64,1.17,-1.07,0.05,89,90,19,23
NIFTY,160,140,10.46,7.49,-5.52,-3.89,12.38,-3.15,7.2,6,7,-7.3,8.9,1.12,-1.02,0.06,90,89,21,21
NIFTY,160,150,11.94,9.82,-7.04,-4.58,13.74,-3.22,7.14,6,7,-7.58,10.24,1.11,-1.04,0.07,92,87,22,20
NIFTY,160,160,18.98,10.53,-4.2,-3.9,16.55,-3.1,7.05,5,7,-7.67,9.77,1.06,-1.04,0.11,98,81,21,21
NIFTY,160,170,19.1,9.97,-0.4,-5.62,15.15,-3.1,6.96,5,7,-8.52,9.38,1.06,-1.13,0.11,101,78,22,20
NIFTY,160,180,21.03,10.58,-0.66,-4.1,15.22,-3.1,6.9,5,7,-8.87,7.96,1.05,-1.15,0.12,103,76,23,19
NIFTY,160,190,25.18,9.79,0.97,-1.85,16.27,-3.41,6.71,5,7,-8.08,7.95,1.05,-1.18,0.14,106,73,23,19
NIFTY,160,200,27.59,8.29,1.63,-0.6,18.28,-3.73,6.7,5,7,-7.37,8.34,1.05,-1.18,0.15,107,72,23,19
NIFTY,160,50,28.76,16.46,-2.66,8.5,6.46,-4.31,5.36,4,6,-6.88,14.1,1.51,-1.47,0.16,98,81,24,18
NIFTY,160,60,29.88,14.32,2.82,8.13,4.61,-3.6,5.12,7,6,-7.51,13.28,1.48,-1.32,0.17,95,84,22,20
NIFTY,160,70,25.8,9.57,3.15,8.39,4.69,-3.3,7.58,11,8,-9.82,12.32,1.4,-1.27,0.14,95,84,24,18
NIFTY,160,80,19.99,8.05,1.94,5.52,4.47,-3.1,7.43,6,8,-6.93,11.49,1.35,-1.23,0.11,93,86,21,21
NIFTY,160,90,15.07,5.36,0.13,2.98,6.6,-3.1,7.43,6,6,-7.31,10.16,1.31,-1.13,0.08,89,90,20,22
NIFTY,170,100,18.87,8.99,-2.16,0.35,11.69,-3.49,7.23,5,6,-8.32,9.25,1.2,-1.11,0.11,94,85,21,21
NIFTY,170,110,14.42,7.56,-3.51,-1.82,12.18,-3.49,7.23,5,5,-8.53,9.69,1.14,-1.12,0.08,95,84,19,23
NIFTY,170,120,11.64,6.71,-3.09,-3.52,11.55,-3.49,7.22,5,6,-8.53,9.22,1.15,-1.06,0.07,91,88,19,23
NIFTY,170,130,7.79,10.36,-5.14,-7.54,10.1,-3.49,7.21,6,6,-8.78,8.6,1.18,-1.05,0.04,88,91,19,23
NIFTY,170,140,10.18,8.85,-5.06,-4.76,11.14,-3.49,7.2,6,7,-7.96,8.45,1.12,-1.0,0.06,89,90,19,23
NIFTY,170,150,11.66,11.19,-6.58,-5.45,12.5,-3.49,7.14,6,6,-7.79,9.78,1.1,-1.03,0.07,92,87,22,20
NIFTY,170,160,18.7,11.89,-3.73,-4.77,15.31,-3.49,7.05,5,6,-7.89,9.3,1.04,-1.05,0.1,99,80,23,19
NIFTY,170,170,18.82,11.34,0.07,-6.49,13.91,-3.49,6.96,5,6,-8.73,8.92,1.04,-1.14,0.11,102,77,23,19
NIFTY,170,180,20.75,11.94,-0.2,-4.97,13.98,-3.49,6.9,5,6,-9.08,7.96,1.05,-1.13,0.12,102,77,24,18
NIFTY,170,190,24.9,11.15,1.44,-2.72,15.03,-3.49,6.71,5,6,-8.41,7.95,1.05,-1.16,0.14,105,74,24,18
NIFTY,170,200,27.31,9.65,2.1,-1.47,17.04,-3.72,6.7,5,6,-7.99,8.34,1.06,-1.16,0.15,106,73,23,19
NIFTY,170,50,28.48,17.82,-2.2,7.64,5.22,-4.41,5.36,4,6,-6.98,14.14,1.51,-1.51,0.16,99,80,25,17
NIFTY,170,60,29.6,15.68,3.28,7.26,3.37,-3.69,5.12,7,6,-7.66,13.32,1.48,-1.35,0.17,96,83,22,20
NIFTY,170,70,25.52,10.93,3.62,7.52,3.45,-3.69,7.58,11,6,-8.58,12.35,1.42,-1.27,0.14,94,85,22,20
NIFTY,170,80,19.71,9.41,2.41,4.65,3.23,-3.49,7.43,6,6,-7.59,11.52,1.37,-1.23,0.11,92,87,20,22
NIFTY,170,90,14.79,6.72,0.6,2.11,5.36,-3.49,7.43,6,6,-7.96,10.19,1.32,-1.14,0.08,89,90,20,22
NIFTY,180,100,18.09,9.09,-3.91,1.12,11.8,-3.72,7.23,5,6,-8.65,9.24,1.22,-1.14,0.1,94,85,21,21
NIFTY,180,110,13.64,7.65,-5.26,-1.05,12.29,-3.72,7.23,5,5,-8.85,9.63,1.16,-1.15,0.08,95,84,20,22
NIFTY,180,120,10.87,6.8,-4.84,-2.76,11.66,-3.72,7.22,5,6,-8.85,9.17,1.17,-1.09,0.06,91,88,19,23
NIFTY,180,130,7.01,10.46,-6.88,-6.77,10.2,-3.72,7.21,6,6,-9.1,8.6,1.2,-1.09,0.04,88,91,20,22
NIFTY,180,140,9.4,8.95,-6.8,-3.99,11.25,-3.72,7.2,6,7,-8.29,8.45,1.15,-1.03,0.05,89,90,20,22
NIFTY,180,150,10.88,11.28,-8.32,-4.68,12.6,-3.72,7.14,6,6,-7.83,9.72,1.12,-1.06,0.06,92,87,23,19
NIFTY,180,160,17.92,11.99,-5.48,-4.0,15.41,-3.72,7.05,5,6,-7.92,9.25,1.05,-1.08,0.1,99,80,22,20
NIFTY,180,170,18.05,11.43,-1.68,-5.72,14.02,-3.72,6.96,5,6,-8.76,8.87,1.05,-1.16,0.1,102,77,22,20
NIFTY,180,180,19.97,12.04,-1.95,-4.2,14.09,-3.72,6.9,5,6,-9.12,7.96,1.06,-1.14,0.11,102,77,24,18
NIFTY,180,190,24.12,11.25,-0.31,-1.95,15.14,-3.72,6.71,5,6,-8.73,7.95,1.07,-1.16,0.13,104,75,24,18
NIFTY,180,200,26.54,9.75,0.35,-0.7,17.14,-3.72,6.7,5,6,-8.31,8.34,1.08,-1.17,0.15,105,74,23,19
NIFTY,180,50,27.7,17.92,-3.95,8.4,5.32,-4.64,5.36,4,6,-7.8,14.12,1.54,-1.56,0.15,99,80,23,19
NIFTY,180,60,28.82,15.78,1.53,8.03,3.48,-4.0,5.12,7,6,-7.98,13.3,1.51,-1.4,0.16,96,83,24,18
NIFTY,180,70,24.75,11.03,1.87,8.29,3.56,-3.92,7.58,13,6,-10.06,12.34,1.46,-1.3,0.14,93,86,21,21
NIFTY,180,80,18.93,9.51,0.66,5.42,3.34,-3.72,7.43,7,6,-7.92,11.51,1.4,-1.26,0.11,92,87,20,22
NIFTY,180,90,14.02,6.82,-1.15,2.88,5.47,-3.72,7.43,6,6,-8.29,10.18,1.35,-1.17,0.08,89,90,20,22
NIFTY,190,100,16.28,8.24,-5.24,2.02,11.26,-4.0,7.23,5,6,-8.68,9.47,1.21,-1.18,0.09,95,84,22,20
NIFTY,190,110,11.83,6.81,-6.59,-0.14,11.75,-4.0,7.23,5,5,-8.88,9.28,1.16,-1.17,0.07,95,84,20,22
NIFTY,190,120,9.05,5.96,-6.17,-1.85,11.12,-4.04,7.22,5,6,-8.88,8.81,1.15,-1.11,0.05,92,87,19,23
NIFTY,190,130,5.2,9.61,-8.22,-5.86,9.67,-4.14,7.21,6,6,-9.13,8.6,1.19,-1.1,0.03,88,91,19,23
NIFTY,190,140,7.59,8.1,-8.14,-3.08,10.71,-4.26,7.2,6,7,-8.31,8.45,1.14,-1.04,0.04,89,90,20,22
NIFTY,190,150,9.07,10.44,-9.66,-3.77,12.07,-4.42,7.14,6,6,-7.85,9.27,1.11,-1.07,0.05,92,87,23,19
NIFTY,190,160,16.11,11.14,-6.81,-3.09,14.88,-3.6,7.05,5,6,-7.93,8.8,1.05,-1.07,0.09,98,81,22,20
NIFTY,190,170,16.24,10.59,-3.01,-4.82,13.48,-3.6,6.96,5,6,-8.37,8.41,1.04,-1.14,0.09,101,78,22,20
NIFTY,190,180,18.16,11.19,-3.28,-3.3,13.55,-3.6,6.9,5,6,-8.32,7.96,1.06,-1.11,0.1,100,79,24,18
NIFTY,190,190,22.31,10.4,-1.65,-1.05,14.6,-3.6,6.71,5,6,-8.76,7.95,1.06,-1.15,0.12,103,76,24,18
NIFTY,190,200,24.72,8.9,-0.99,0.2,16.61,-3.72,6.7,5,6,-8.34,8.34,1.07,-1.15,0.14,104,75,21,21
NIFTY,190,50,25.89,17.07,-5.28,9.31,4.79,-4.95,5.36,4,6,-8.65,14.35,1.54,-1.58,0.14,99,80,24,18
NIFTY,190,60,27.01,14.93,0.2,8.93,2.94,-4.12,5.12,7,6,-8.01,13.53,1.51,-1.42,0.15,96,83,23,19
NIFTY,190,70,22.94,10.18,0.54,9.19,3.02,-4.0,7.58,13,6,-10.67,12.57,1.47,-1.32,0.13,93,86,21,21
NIFTY,190,80,17.12,8.66,-0.67,6.32,2.8,-4.0,7.43,7,6,-7.94,11.74,1.4,-1.28,0.1,92,87,21,21
NIFTY,190,90,12.2,5.97,-2.48,3.78,4.93,-4.0,7.43,6,6,-8.32,10.41,1.34,-1.21,0.07,90,89,20,22
NIFTY,200,100,19.86,7.89,-1.46,2.74,10.68,-4.06,7.23,5,6,-9.06,9.91,1.2,-1.18,0.11,97,82,23,19
NIFTY,200,110,15.4,6.46,-2.81,0.58,11.17,-4.06,7.23,5,6,-9.26,9.28,1.15,-1.18,0.09,97,82,20,22
NIFTY,200,120,12.63,5.6,-2.39,-1.13,10.54,-4.1,7.22,5,7,-9.26,8.81,1.13,-1.12,0.07,95,84,20,22
NIFTY,200,130,8.77,9.26,-4.44,-5.14,9.09,-4.2,7.21,6,7,-9.51,8.6,1.16,-1.1,0.05,91,88,19,23
NIFTY,200,140,11.17,7.75,-4.36,-2.36,10.13,-4.31,7.2,6,7,-8.7,8.45,1.12,-1.03,0.06,91,88,20,22
NIFTY,200,150,12.64,10.08,-5.88,-3.05,11.49,-4.48,7.14,6,7,-8.24,9.07,1.09,-1.06,0.07,94,85,22,20
NIFTY,200,160,19.69,10.79,-3.03,-2.37,14.3,-3.71,7.05,5,7,-8.32,8.6,1.03,-1.06,0.11,100,79,24,18
NIFTY,200,170,19.81,10.23,0.77,-4.1,12.9,-3.71,6.96,5,7,-8.54,8.21,1.02,-1.12,0.11,103,76,24,18
NIFTY,200,180,21.74,10.84,0.5,-2.57,12.97,-3.71,6.9,5,7,-8.71,7.96,1.03,-1.11,0.12,103,76,26,16
NIFTY,200,190,25.89,10.05,2.14,-0.32,14.02,-3.71,6.71,5,7,-9.14,7.95,1.05,-1.13,0.14,105,74,25,17
NIFTY,200,200,28.3,8.55,2.8,0.93,16.03,-3.72,6.7,5,7,-8.72,8.34,1.05,-1.14,0.16,106,73,24,18
NIFTY,200,50,29.47,16.72,-1.5,10.03,4.21,-5.07,5.36,4,9,-8.46,17.18,1.54,-1.58,0.16,100,79,24,18
NIFTY,200,60,30.59,14.58,3.98,9.66,2.36,-4.36,5.12,7,9,-8.4,16.46,1.51,-1.42,0.17,97,82,22,20
NIFTY,200,70,26.51,9.83,4.32,9.92,2.44,-4.06,7.58,13,9,-11.27,15.13,1.46,-1.33,0.15,95,84,22,20
NIFTY,200,80,20.69,8.31,3.11,7.05,2.22,-4.06,7.43,7,9,-8.33,13.54,1.37,-1.31,0.12,95,84,22,20
NIFTY,200,90,15.78,5.62,1.3,4.51,4.35,-4.06,7.43,6,9,-8.7,11.97,1.31,-1.23,0.09,93,86,21,21
NIFTY,50,100,10.29,0.54,0.22,-3.88,13.41,-2.59,3.58,4,7,-4.72,9.36,0.99,-0.95,0.06,93,86,22,20
NIFTY,50,110,5.84,-0.89,-1.13,-6.04,13.9,-2.91,3.37,4,7,-4.92,11.0,0.99,-1.03,0.03,94,85,22,20
NIFTY,50,120,3.07,-1.75,-0.71,-7.75,13.28,-3.4,3.41,5,6,-4.92,8.23,1.0,-1.07,0.02,94,85,18,24
NIFTY,50,130,-0.79,1.91,-2.76,-11.76,11.82,-3.67,4.53,5,6,-5.63,7.3,1.02,-1.14,-0.0,94,85,18,24
NIFTY,50,140,1.6,0.4,-2.68,-8.98,12.86,-3.9,4.53,5,6,-5.53,8.52,0.99,-1.18,0.01,98,81,22,20
NIFTY,50,150,3.08,2.73,-4.2,-9.67,14.22,-4.12,4.53,5,6,-6.08,10.07,1.02,-1.19,0.02,98,81,22,20
NIFTY,50,160,10.12,3.44,-1.35,-8.99,17.03,-4.26,4.54,5,6,-6.0,8.98,1.03,-1.24,0.06,102,77,23,19
NIFTY,50,170,10.25,2.89,2.45,-10.72,15.64,-3.85,4.72,5,6,-6.79,8.48,1.06,-1.3,0.06,103,76,22,20
