Underlying,Call TSL,Put TSL,Total Return,2021 Return,2022 Return,2023 Return,2024 Return,Max Drawdown %,Max Profit %,Consecutive Drawdown in Number,Consecutive Profit in Number,Consecutive Drawdown in %,Consecutive Profit iin %,Win Avg,Loss Avg,Total Avg,Win Count,Loss Count,No of Positive Months,No of Negative Months
NIFTY,110,190,15.07,0.54,9.96,-1.78,6.35,-2.53,4.98,5,11,-4.18,9.1,0.68,-0.81,0.09,106,71,26,16
NIFTY,110,200,20.39,1.26,10.8,0.92,7.41,-2.68,4.86,5,11,-3.98,9.1,0.69,-0.79,0.12,108,69,26,16
NIFTY,110,50,-1.99,-5.51,4.91,-7.69,6.3,-3.85,6.76,8,6,-8.98,10.49,1.06,-1.14,-0.01,91,86,18,24
NIFTY,110,60,1.14,-7.16,6.38,-9.87,11.79,-3.94,6.68,7,6,-7.73,9.91,0.97,-1.06,0.01,93,84,22,20
NIFTY,110,70,9.43,-6.18,4.9,-3.43,14.13,-3.94,6.48,9,7,-6.88,8.64,0.92,-0.95,0.05,95,82,21,21
NIFTY,110,80,9.46,-5.51,3.53,-1.47,12.91,-2.98,6.4,9,7,-7.26,8.03,0.87,-0.89,0.05,95,82,19,23
NIFTY,110,90,11.53,-3.8,1.59,0.08,13.65,-2.94,6.28,10,7,-5.18,7.53,0.77,-0.81,0.07,98,79,21,21
NIFTY,120,100,11.25,-0.15,-0.82,-0.49,12.7,-3.55,6.08,6,8,-4.9,7.14,0.74,-0.76,0.06,97,80,21,21
NIFTY,120,110,10.18,1.65,-0.89,-2.44,11.86,-2.69,5.98,6,8,-5.46,7.54,0.73,-0.71,0.06,94,83,23,19
NIFTY,120,120,6.56,1.74,-2.09,-4.15,11.05,-2.91,5.89,5,8,-4.87,7.46,0.72,-0.74,0.04,94,83,22,20
NIFTY,120,130,1.38,0.01,-3.62,-4.72,9.71,-2.92,5.77,5,8,-5.02,7.21,0.71,-0.75,0.01,92,85,21,21
NIFTY,120,140,-0.91,0.25,-3.91,-5.81,8.55,-2.92,5.59,5,8,-4.79,6.91,0.67,-0.79,-0.01,95,82,20,22
NIFTY,120,150,0.2,2.44,-4.21,-5.28,7.24,-3.12,5.56,5,9,-4.9,6.85,0.64,-0.83,0.0,100,77,23,19
NIFTY,120,160,0.84,3.52,-5.42,-4.16,6.91,-3.23,5.35,5,9,-5.02,6.65,0.63,-0.81,0.0,100,77,24,18
NIFTY,120,170,7.94,2.97,0.57,-3.38,7.78,-2.8,5.31,5,9,-5.03,6.6,0.66,-0.76,0.04,100,77,24,18
NIFTY,120,180,13.19,3.14,5.59,-2.47,6.92,-2.8,5.04,5,9,-4.7,6.34,0.67,-0.75,0.07,103,74,26,16
NIFTY,120,190,15.6,3.93,7.74,-2.45,6.38,-2.8,4.98,5,11,-4.7,7.96,0.68,-0.74,0.09,103,74,27,15
NIFTY,120,200,20.92,4.65,8.58,0.25,7.44,-2.95,4.86,5,11,-4.5,7.96,0.7,-0.71,0.12,104,73,28,14
NIFTY,120,50,-1.46,-2.12,2.69,-8.36,6.34,-4.12,6.76,6,4,-9.4,10.49,1.08,-1.13,-0.01,90,87,20,22
NIFTY,120,60,1.67,-3.77,4.16,-10.54,11.82,-4.21,6.68,7,5,-6.9,9.91,1.0,-1.02,0.01,90,87,20,22
NIFTY,120,70,9.96,-2.79,2.68,-4.1,14.17,-4.21,6.48,9,7,-5.81,8.64,0.93,-0.93,0.06,94,83,22,20
NIFTY,120,80,9.99,-2.12,1.31,-2.14,12.94,-3.35,6.4,9,7,-5.36,8.03,0.85,-0.89,0.06,96,81,20,22
NIFTY,120,90,12.06,-0.41,-0.63,-0.59,13.69,-3.3,6.28,10,7,-5.1,7.53,0.76,-0.82,0.07,99,78,22,20
NIFTY,130,100,11.44,-1.81,-1.54,2.45,12.34,-3.52,6.08,6,8,-5.79,7.14,0.73,-0.73,0.06,96,81,22,20
NIFTY,130,110,10.37,-0.01,-1.61,0.5,11.5,-2.85,5.98,6,8,-6.35,7.54,0.74,-0.66,0.06,91,86,22,20
NIFTY,130,120,6.75,0.08,-2.81,-1.21,10.68,-3.07,5.89,5,8,-4.83,7.46,0.72,-0.7,0.04,92,85,23,19
NIFTY,130,130,1.57,-1.65,-4.34,-1.78,9.35,-3.08,5.77,5,8,-4.99,7.21,0.71,-0.71,0.01,90,87,21,21
NIFTY,130,140,-0.72,-1.41,-4.63,-2.87,8.19,-3.08,5.59,5,8,-4.58,6.91,0.67,-0.74,-0.0,92,85,21,21
NIFTY,130,150,0.4,0.78,-4.93,-2.34,6.88,-3.28,5.56,5,9,-4.76,6.85,0.64,-0.77,0.0,97,80,23,19
NIFTY,130,160,1.04,1.86,-6.15,-1.22,6.55,-3.39,5.35,5,9,-5.18,6.65,0.63,-0.75,0.01,97,80,25,17
NIFTY,130,170,8.13,1.31,-0.16,-0.44,7.42,-3.05,5.31,5,9,-3.79,6.6,0.66,-0.7,0.05,97,80,27,15
NIFTY,130,180,13.38,1.48,4.87,0.47,6.55,-3.05,5.04,5,9,-3.33,6.34,0.65,-0.68,0.08,100,77,27,15
NIFTY,130,190,15.8,2.27,7.02,0.49,6.02,-3.05,4.98,5,11,-3.29,6.64,0.66,-0.68,0.09,101,76,28,14
NIFTY,130,200,21.11,2.99,7.86,3.19,7.08,-3.2,4.86,5,11,-3.21,6.64,0.68,-0.64,0.12,102,75,28,14
NIFTY,130,50,-1.26,-3.78,1.97,-5.42,5.97,-4.4,6.76,5,4,-7.89,10.49,1.09,-1.12,-0.01,89,88,20,22
NIFTY,130,60,1.86,-5.43,3.44,-7.61,11.46,-4.48,6.68,7,4,-5.92,9.91,1.01,-1.0,0.01,89,88,21,21
NIFTY,130,70,10.15,-4.45,1.95,-1.16,13.81,-4.48,6.48,9,7,-6.08,8.64,0.92,-0.92,0.06,94,83,21,21
NIFTY,130,80,10.18,-3.78,0.58,0.79,12.58,-3.41,6.4,9,7,-5.66,8.03,0.87,-0.84,0.06,93,84,20,22
NIFTY,130,90,12.25,-2.07,-1.36,2.35,13.32,-3.27,6.28,10,7,-4.83,7.53,0.75,-0.8,0.07,99,78,23,19
NIFTY,140,100,9.39,-3.39,-2.01,2.86,11.93,-3.52,6.08,6,8,-6.7,7.14,0.71,-0.79,0.05,99,78,24,18
NIFTY,140,110,8.32,-1.59,-2.08,0.91,11.08,-2.89,5.98,6,8,-7.26,7.54,0.72,-0.7,0.05,93,84,24,18
NIFTY,140,120,4.7,-1.5,-3.28,-0.79,10.27,-3.1,5.89,5,8,-4.89,7.46,0.71,-0.73,0.03,93,84,22,20
NIFTY,140,130,-0.47,-3.23,-4.81,-1.37,8.93,-3.12,5.77,5,8,-5.04,7.21,0.7,-0.74,-0.0,91,86,22,20
NIFTY,140,140,-2.76,-2.99,-5.1,-2.46,7.78,-3.12,5.59,5,8,-5.27,6.91,0.65,-0.79,-0.02,95,82,22,20
NIFTY,140,150,-1.65,-0.8,-5.4,-1.92,6.47,-3.32,5.56,5,9,-5.27,6.85,0.63,-0.8,-0.01,98,79,26,16
NIFTY,140,160,-1.01,0.28,-6.61,-0.81,6.13,-3.43,5.35,5,9,-5.46,6.65,0.62,-0.78,-0.01,98,79,27,15
NIFTY,140,170,6.08,-0.27,-0.62,-0.02,7.0,-3.21,5.31,5,9,-3.82,6.6,0.65,-0.73,0.03,98,79,27,15
NIFTY,140,180,11.33,-0.1,4.4,0.89,6.14,-3.21,5.04,5,9,-3.43,6.34,0.64,-0.7,0.06,101,76,27,15
NIFTY,140,190,13.75,0.69,6.55,0.9,5.61,-3.21,4.98,5,9,-3.44,6.28,0.65,-0.69,0.08,101,76,29,13
NIFTY,140,200,19.07,1.41,7.39,3.61,6.66,-3.36,4.86,5,9,-3.36,6.16,0.67,-0.66,0.11,102,75,29,13
NIFTY,140,50,-3.31,-5.37,1.5,-5.01,5.56,-4.53,6.76,5,4,-7.77,10.49,1.1,-1.15,-0.02,89,88,20,22
NIFTY,140,60,-0.18,-7.01,2.97,-7.19,11.05,-4.61,6.68,7,4,-6.05,9.91,0.98,-1.07,-0.0,92,85,19,23
NIFTY,140,70,8.1,-6.03,1.49,-0.74,13.39,-4.61,6.48,9,7,-6.21,8.64,0.9,-0.96,0.05,96,81,22,20
NIFTY,140,80,8.14,-5.36,0.12,1.21,12.17,-3.46,6.4,9,7,-5.93,8.03,0.86,-0.87,0.05,94,83,20,22
NIFTY,140,90,10.2,-3.65,-1.82,2.77,12.91,-3.27,6.28,10,7,-4.31,7.53,0.74,-0.85,0.06,101,76,23,19
NIFTY,150,100,10.86,-3.66,-2.68,3.67,13.54,-3.52,6.08,6,7,-6.05,7.14,0.73,-0.75,0.06,97,80,24,18
NIFTY,150,110,9.79,-1.86,-2.75,1.72,12.69,-2.92,5.98,6,6,-6.61,7.54,0.72,-0.68,0.06,93,84,23,19
NIFTY,150,120,6.17,-1.77,-3.95,0.01,11.88,-3.14,5.89,5,6,-4.89,7.46,0.71,-0.71,0.03,93,84,21,21
NIFTY,150,130,0.99,-3.5,-5.49,-0.56,10.54,-3.15,5.77,5,6,-5.05,7.21,0.7,-0.71,0.01,90,87,22,20
NIFTY,150,140,-1.3,-3.26,-5.77,-1.65,9.39,-3.15,5.59,5,7,-5.23,6.91,0.65,-0.76,-0.01,94,83,22,20
NIFTY,150,150,-0.19,-1.07,-6.07,-1.12,8.08,-3.35,5.56,5,7,-5.51,6.85,0.63,-0.77,-0.0,97,80,26,16
NIFTY,150,160,0.45,0.01,-7.29,-0.0,7.74,-3.46,5.35,5,7,-5.71,6.65,0.63,-0.74,0.0,96,81,27,15
NIFTY,150,170,7.55,-0.55,-1.3,0.78,8.61,-3.15,5.31,5,7,-3.86,6.6,0.65,-0.69,0.04,97,80,26,16
NIFTY,150,180,12.8,-0.37,3.73,1.69,7.75,-3.19,5.04,5,7,-3.4,6.34,0.64,-0.66,0.07,100,77,26,16
NIFTY,150,190,15.21,0.41,5.88,1.71,7.21,-3.13,4.98,5,9,-3.2,6.28,0.65,-0.65,0.09,100,77,28,14
NIFTY,150,200,20.53,1.14,6.71,4.41,8.27,-2.78,4.86,5,9,-3.29,6.16,0.67,-0.63,0.12,102,75,29,13
NIFTY,150,50,-1.85,-5.64,0.83,-4.2,7.17,-4.53,6.76,5,4,-7.78,10.49,1.09,-1.17,-0.01,91,86,18,24
NIFTY,150,60,1.28,-7.28,2.3,-6.39,12.65,-4.61,6.68,5,4,-6.05,9.91,0.98,-1.07,0.01,93,84,18,24
NIFTY,150,70,9.57,-6.3,0.81,0.06,15.0,-4.61,6.48,9,7,-6.22,8.64,0.9,-0.95,0.05,96,81,23,19
NIFTY,150,80,9.6,-5.63,-0.56,2.01,13.78,-3.46,6.4,9,7,-6.13,8.03,0.86,-0.85,0.05,94,83,21,21
NIFTY,150,90,11.67,-3.92,-2.5,3.57,14.52,-3.27,6.28,10,7,-4.32,7.53,0.75,-0.82,0.07,100,77,24,18
NIFTY,160,100,9.44,-5.06,-3.71,4.23,13.98,-3.52,6.08,6,8,-5.91,7.14,0.73,-0.79,0.05,98,79,24,18
NIFTY,160,110,8.37,-3.26,-3.78,2.28,13.13,-2.92,5.98,6,8,-6.47,7.54,0.73,-0.72,0.05,94,83,23,19
NIFTY,160,120,4.75,-3.17,-4.98,0.58,12.32,-3.14,5.89,5,8,-5.31,7.46,0.71,-0.75,0.03,94,83,23,19
NIFTY,160,130,-0.42,-4.9,-6.51,0.0,10.99,-3.15,5.77,5,8,-5.99,7.21,0.7,-0.75,-0.0,91,86,23,19
NIFTY,160,140,-2.71,-4.66,-6.79,-1.08,9.83,-3.25,5.59,5,8,-6.7,6.91,0.66,-0.8,-0.02,95,82,23,19
NIFTY,160,150,-1.6,-2.47,-7.1,-0.55,8.52,-3.35,5.56,5,8,-7.57,6.85,0.64,-0.8,-0.01,97,80,27,15
NIFTY,160,160,-0.96,-1.39,-8.31,0.56,8.18,-3.46,5.35,5,8,-7.92,6.65,0.63,-0.77,-0.01,97,80,27,15
NIFTY,160,170,6.13,-1.95,-2.32,1.35,9.05,-2.41,5.31,6,9,-5.2,6.6,0.65,-0.73,0.03,98,79,26,16
NIFTY,160,180,11.39,-1.77,2.71,2.26,8.19,-2.55,5.04,5,9,-3.4,6.34,0.64,-0.7,0.06,101,76,26,16
NIFTY,160,190,13.8,-0.99,4.86,2.27,7.66,-2.64,4.98,5,9,-3.19,6.28,0.65,-0.68,0.08,101,76,29,13
NIFTY,160,200,19.12,-0.26,5.69,4.98,8.71,-2.04,4.86,5,9,-3.29,6.16,0.66,-0.66,0.11,103,74,30,12
NIFTY,160,50,-3.26,-7.04,-0.2,-3.64,7.61,-4.53,6.76,5,4,-7.81,10.49,1.1,-1.17,-0.02,90,87,18,24
NIFTY,160,60,-0.13,-8.68,1.27,-5.82,13.1,-4.62,6.68,5,4,-6.06,9.91,0.99,-1.07,-0.0,92,85,18,24
NIFTY,160,70,8.16,-7.7,-0.21,0.63,15.44,-4.62,6.48,9,7,-6.22,8.64,0.92,-0.95,0.05,94,83,22,20
NIFTY,160,80,8.19,-7.03,-1.58,2.58,14.22,-3.46,6.4,9,7,-5.39,8.03,0.87,-0.88,0.05,94,83,21,21
NIFTY,160,90,10.25,-5.32,-3.52,4.14,14.96,-3.27,6.28,10,7,-4.88,7.53,0.76,-0.84,0.06,99,78,24,18
NIFTY,170,100,9.7,-5.11,-4.43,4.27,14.97,-3.52,6.08,6,8,-5.5,7.14,0.74,-0.79,0.05,98,79,24,18
NIFTY,170,110,8.63,-3.32,-4.5,2.32,14.12,-2.97,5.98,6,8,-5.94,7.54,0.73,-0.72,0.05,94,83,24,18
NIFTY,170,120,5.01,-3.22,-5.7,0.62,13.31,-3.14,5.89,6,8,-6.31,7.46,0.71,-0.75,0.03,94,83,24,18
NIFTY,170,130,-0.17,-4.95,-7.23,0.04,11.98,-3.15,5.77,6,8,-6.59,7.21,0.71,-0.75,-0.0,91,86,22,20
NIFTY,170,140,-2.46,-4.72,-7.51,-1.05,10.82,-3.4,5.59,5,8,-7.16,6.91,0.67,-0.78,-0.01,94,83,22,20
NIFTY,170,150,-1.35,-2.52,-7.82,-0.52,9.51,-3.39,5.56,6,8,-8.03,6.85,0.64,-0.8,-0.01,97,80,25,17
NIFTY,170,160,-0.7,-1.45,-9.03,0.6,9.17,-3.46,5.35,6,8,-8.38,6.65,0.63,-0.77,-0.0,97,80,28,14
NIFTY,170,170,6.39,-2.0,-3.04,1.38,10.05,-2.52,5.31,7,9,-5.66,6.6,0.65,-0.72,0.04,98,79,25,17
NIFTY,170,180,11.64,-1.82,1.99,2.3,9.18,-2.74,5.04,7,9,-3.4,6.34,0.64,-0.68,0.07,100,77,25,17
NIFTY,170,190,14.06,-1.04,4.14,2.31,8.65,-2.84,4.98,3,9,-3.19,6.28,0.64,-0.68,0.08,102,75,28,14
NIFTY,170,200,19.37,-0.32,4.97,5.01,9.71,-2.15,4.86,3,9,-3.29,6.16,0.66,-0.66,0.11,103,74,30,12
NIFTY,170,50,-3.01,-7.09,-0.92,-3.6,8.6,-4.54,6.76,5,4,-7.7,10.49,1.11,-1.18,-0.02,90,87,18,24
NIFTY,170,60,0.12,-8.74,0.55,-5.78,14.09,-4.62,6.68,5,4,-6.06,9.91,0.99,-1.07,0.0,92,85,18,24
NIFTY,170,70,8.41,-7.76,-0.93,0.66,16.43,-4.62,6.48,9,7,-6.22,8.64,0.93,-0.95,0.05,94,83,23,19
NIFTY,170,80,8.44,-7.08,-2.3,2.62,15.21,-3.46,6.4,9,7,-5.49,8.03,0.87,-0.89,0.05,94,83,21,21
NIFTY,170,90,10.51,-5.38,-4.24,4.17,15.95,-3.27,6.28,10,7,-5.34,7.53,0.77,-0.84,0.06,99,78,23,19
NIFTY,180,100,8.29,-5.71,-5.32,4.64,14.68,-3.52,6.08,6,8,-5.73,7.14,0.75,-0.8,0.05,97,80,23,19
NIFTY,180,110,7.22,-3.92,-5.39,2.69,13.84,-3.1,5.98,6,8,-6.29,7.54,0.74,-0.73,0.04,93,84,24,18
NIFTY,180,120,3.6,-3.82,-6.59,0.99,13.02,-3.22,5.89,6,8,-6.48,7.46,0.72,-0.76,0.02,93,84,22,20
NIFTY,180,130,-1.58,-5.55,-8.12,0.41,11.69,-3.27,5.77,6,8,-6.75,7.21,0.71,-0.76,-0.01,91,86,22,20
NIFTY,180,140,-3.87,-5.32,-8.41,-0.68,10.53,-3.53,5.59,5,8,-7.33,6.91,0.66,-0.81,-0.02,95,82,21,21
NIFTY,180,150,-2.76,-3.12,-8.71,-0.14,9.22,-3.35,5.56,6,8,-8.2,6.85,0.64,-0.81,-0.02,97,80,26,16
NIFTY,180,160,-2.12,-2.05,-9.92,0.97,8.89,-3.46,5.35,6,8,-8.54,6.65,0.63,-0.79,-0.01,97,80,27,15
NIFTY,180,170,4.98,-2.6,-3.93,1.76,9.76,-2.45,5.31,7,9,-5.82,6.6,0.64,-0.74,0.03,98,79,24,18
NIFTY,180,180,10.23,-2.42,1.09,2.67,8.89,-2.74,5.04,4,9,-3.4,6.34,0.63,-0.71,0.06,101,76,24,18
NIFTY,180,190,12.65,-1.64,3.24,2.68,8.36,-2.84,4.98,3,9,-3.19,6.28,0.63,-0.71,0.07,103,74,28,14
NIFTY,180,200,17.96,-0.92,4.08,5.39,9.42,-2.2,4.86,3,9,-3.29,6.16,0.65,-0.69,0.1,104,73,30,12
NIFTY,180,50,-4.42,-7.69,-1.81,-3.23,8.31,-4.54,6.76,5,4,-7.71,10.49,1.09,-1.21,-0.02,91,86,18,24
NIFTY,180,60,-1.29,-9.34,-0.34,-5.41,13.8,-4.62,6.68,5,4,-6.06,9.91,1.0,-1.07,-0.01,91,86,18,24
NIFTY,180,70,7.0,-8.36,-1.83,1.04,16.14,-4.62,6.48,9,7,-6.22,8.64,0.93,-0.95,0.04,93,84,22,20
NIFTY,180,80,7.03,-7.69,-3.19,2.99,14.92,-3.46,6.4,9,7,-5.04,8.03,0.88,-0.89,0.04,93,84,21,21
NIFTY,180,90,9.1,-5.98,-5.14,4.55,15.66,-3.27,6.28,10,7,-5.51,7.53,0.77,-0.86,0.05,99,78,22,20
NIFTY,190,100,9.36,-6.44,-6.06,4.82,17.04,-3.52,6.08,6,8,-5.97,7.14,0.74,-0.82,0.05,99,78,23,19
NIFTY,190,110,8.29,-4.65,-6.12,2.87,16.19,-3.39,5.98,6,8,-6.53,9.17,0.74,-0.74,0.05,94,83,23,19
NIFTY,190,120,4.67,-4.55,-7.32,1.16,15.38,-3.5,5.89,6,8,-6.76,7.61,0.72,-0.77,0.03,95,82,22,20
NIFTY,190,130,-0.51,-6.28,-8.86,0.59,14.04,-3.55,5.77,6,8,-7.03,7.35,0.71,-0.77,-0.0,92,85,20,22
NIFTY,190,140,-2.8,-6.05,-9.14,-0.5,12.89,-3.81,5.59,5,8,-7.61,7.05,0.65,-0.83,-0.02,97,80,20,22
NIFTY,190,150,-1.69,-3.85,-9.44,0.03,11.58,-3.35,5.56,6,8,-8.48,6.89,0.64,-0.82,-0.01,98,79,25,17
NIFTY,190,160,-1.05,-2.78,-10.66,1.15,11.24,-3.46,5.35,6,8,-8.82,6.65,0.64,-0.77,-0.01,96,81,26,16
NIFTY,190,170,6.05,-3.33,-4.67,1.93,12.11,-2.46,5.31,7,9,-6.1,6.6,0.65,-0.72,0.03,97,80,24,18
NIFTY,190,180,11.3,-3.15,0.36,2.84,11.25,-2.76,5.04,4,9,-3.4,6.34,0.64,-0.7,0.06,101,76,24,18
NIFTY,190,190,13.71,-2.37,2.51,2.86,10.72,-2.85,4.98,3,9,-3.19,6.28,0.64,-0.7,0.08,103,74,26,16
NIFTY,190,200,19.03,-1.65,3.34,5.56,11.77,-2.34,4.86,3,9,-3.29,6.16,0.66,-0.67,0.11,104,73,28,14
NIFTY,190,50,-3.35,-8.42,-2.54,-3.05,10.67,-4.54,6.76,5,6,-7.71,12.87,1.08,-1.21,-0.02,92,85,19,23
NIFTY,190,60,-0.22,-10.07,-1.08,-5.24,16.16,-4.62,6.68,5,6,-6.06,11.92,0.99,-1.08,-0.0,92,85,18,24
NIFTY,190,70,8.07,-9.09,-2.56,1.21,18.5,-4.62,6.48,9,8,-6.22,11.65,0.92,-0.97,0.05,95,82,22,20
NIFTY,190,80,8.1,-8.42,-3.93,3.16,17.28,-3.46,6.4,9,7,-5.32,8.03,0.88,-0.9,0.05,94,83,21,21
NIFTY,190,90,10.17,-6.71,-5.87,4.72,18.02,-3.27,6.28,10,7,-5.79,7.53,0.77,-0.87,0.06,100,77,22,20
NIFTY,200,100,10.21,-7.22,-6.63,6.15,17.9,-3.52,6.08,6,8,-6.3,7.14,0.75,-0.82,0.06,99,78,22,20
NIFTY,200,110,9.14,-5.43,-6.7,4.2,17.06,-3.54,5.98,6,8,-6.86,9.39,0.74,-0.75,0.05,95,82,23,19
NIFTY,200,120,5.52,-5.33,-7.89,2.5,16.25,-3.65,5.89,6,8,-6.71,7.73,0.72,-0.77,0.03,95,82,22,20
NIFTY,200,130,0.34,-7.06,-9.43,1.92,14.91,-3.71,5.77,6,8,-6.98,7.47,0.71,-0.78,0.0,93,84,20,22
NIFTY,200,140,-1.95,-6.83,-9.71,0.84,13.75,-3.97,5.59,5,8,-7.56,7.16,0.66,-0.83,-0.01,97,80,20,22
NIFTY,200,150,-0.83,-4.63,-10.02,1.37,12.44,-3.35,5.56,6,8,-8.43,7.01,0.64,-0.83,-0.0,99,78,24,18
NIFTY,200,160,-0.19,-3.56,-11.23,2.48,12.11,-3.46,5.35,6,8,-8.78,6.65,0.64,-0.78,-0.0,97,80,25,17
NIFTY,200,170,6.9,-4.11,-5.24,3.27,12.98,-2.45,5.31,7,9,-6.06,6.6,0.65,-0.72,0.04,98,79,23,19
NIFTY,200,180,12.15,-3.93,-0.21,4.18,12.12,-2.75,5.04,3,9,-3.4,6.34,0.63,-0.71,0.07,103,74,23,19
NIFTY,200,190,14.57,-3.15,1.94,4.19,11.58,-2.84,4.98,3,9,-3.19,6.28,0.63,-0.7,0.08,104,73,25,17
NIFTY,200,200,19.88,-2.42,2.77,6.9,12.64,-2.21,4.86,3,9,-3.29,6.16,0.65,-0.68,0.11,105,72,27,15
NIFTY,200,50,-2.49,-9.2,-3.11,-1.72,11.54,-4.54,6.76,5,6,-7.68,12.99,1.08,-1.23,-0.01,93,84,17,25
NIFTY,200,60,0.63,-10.85,-1.65,-3.9,17.02,-4.62,6.68,5,6,-6.06,12.04,0.99,-1.09,0.0,93,84,18,24
NIFTY,200,70,8.92,-9.86,-3.13,2.55,19.37,-4.62,6.48,9,8,-6.22,11.86,0.91,-0.99,0.05,97,80,23,19
NIFTY,200,80,8.95,-9.19,-4.5,4.5,18.14,-3.46,6.4,9,7,-5.08,8.03,0.86,-0.91,0.05,96,81,21,21
NIFTY,200,90,11.02,-7.48,-6.44,6.06,18.89,-3.31,6.28,10,7,-5.74,7.53,0.77,-0.87,0.06,101,76,23,19
NIFTY,50,100,27.74,9.89,4.01,7.44,6.39,-2.44,2.8,5,7,-5.62,6.45,0.76,-0.82,0.16,109,68,26,16
NIFTY,50,110,26.67,11.69,3.94,5.49,5.54,-2.57,2.8,5,9,-6.11,10.55,0.78,-0.81,0.15,107,70,25,17
NIFTY,50,120,23.05,11.78,2.75,3.79,4.73,-2.97,2.8,4,9,-6.81,10.79,0.76,-0.89,0.13,109,68,25,17
NIFTY,50,130,17.87,10.05,1.21,3.21,3.4,-3.23,2.8,4,9,-7.63,10.79,0.78,-0.91,0.1,106,71,25,17
NIFTY,50,140,15.58,10.29,0.93,2.12,2.24,-3.39,2.8,4,9,-8.7,10.45,0.78,-0.92,0.09,105,72,24,18
